"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"6577fb64d29f73c7b3a13539",0.3256,0.4775,"s","blue_gnome","green_gnome","dark_forest","yellow_basket",2313,3,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.3909,0.8422,"k","pink_gnome","brown_gnome","dark_forest","yellow_basket",2317,4,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.3528,0.4287,"s","orange_gnome","red_gnome","bright_forest","red_basket",2319,2,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6577fb64d29f73c7b3a13539",0.5148,1.0753,"s","brown_gnome","pink_gnome","dark_forest","yellow_basket",2319,0,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.3456,0.6254,"k","blue_gnome","green_gnome","bright_forest","red_basket",2319,0,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6577fb64d29f73c7b3a13539",0.4153,0.3423,"s","brown_gnome","pink_gnome","dark_forest","yellow_basket",2334,15,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.506,0.6301,"s","brown_gnome","pink_gnome","dark_forest","yellow_basket",2359,25,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.4922,0.3247,"s","blue_gnome","green_gnome","dark_forest","yellow_basket",2389,30,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",1.1711,0.5604,"s","brown_gnome","pink_gnome","dark_forest","yellow_basket",2429,40,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.6108,0.6929,"k","orange_gnome","red_gnome","dark_forest","yellow_basket",2436,7,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.5128,0.6581,"k","blue_gnome","green_gnome","bright_forest","red_basket",2444,8,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6577fb64d29f73c7b3a13539",0.11,0.2996,"s","orange_gnome","red_gnome","bright_forest","red_basket",2452,8,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6577fb64d29f73c7b3a13539",0.5124,0.7555,"s","red_gnome","orange_gnome","dark_forest","yellow_basket",2462,10,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.582,0.582,"s","pink_gnome","brown_gnome","bright_forest","red_basket",2507,45,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6577fb64d29f73c7b3a13539",0.5261,0.429,"s","blue_gnome","green_gnome","dark_forest","yellow_basket",2522,15,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6577fb64d29f73c7b3a13539",0.5124,0.3562,"k","yellow_gnome","purple_gnome","dark_forest","yellow_basket",2537,15,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
