"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"672fa0683b13032414d49fc8",0.7182,0.7551,"s","pink_gnome","red_gnome","dark_forest","yellow_basket",2155,35,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.457,0.6165,"k","purple_gnome","orange_gnome","dark_forest","yellow_basket",2185,30,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3084,0.5091,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2189,4,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3306,0.424,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2214,25,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3257,0.8585,"k","orange_gnome","purple_gnome","bright_forest","red_basket",2217,3,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.2479,0.4897,"s","purple_gnome","orange_gnome","bright_forest","red_basket",2227,10,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.5243,0.7336,"k","red_gnome","pink_gnome","dark_forest","yellow_basket",2267,40,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3344,0.4548,"s","orange_gnome","purple_gnome","dark_forest","yellow_basket",2287,20,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3092,0.5574,"k","red_gnome","pink_gnome","dark_forest","yellow_basket",2289,2,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.4238,0.6438,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2293,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.2973,0.8418,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2313,20,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",0.3356,0.5755,"s","purple_gnome","orange_gnome","bright_forest","red_basket",2321,8,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.7104,0.7728,"k","green_gnome","brown_gnome","dark_forest","yellow_basket",2346,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"672fa0683b13032414d49fc8",1.2937,0.4442,"k","brown_gnome","green_gnome","bright_forest","red_basket",2391,45,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.5932,0.797,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2436,45,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.3425,0.3432,"s","green_gnome","brown_gnome","bright_forest","red_basket",2476,40,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.3261,0.4764,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2481,5,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.5946,0.6766,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2486,5,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.7675,0.5599,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2516,30,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"672fa0683b13032414d49fc8",0.3416,0.8721,"k","purple_gnome","orange_gnome","dark_forest","yellow_basket",2551,35,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
