"ID","rank","filename","score_norm","cond_filename","obs_filename"
"568a3ac1d3d6a7000ba240b0",24,"986530_experiment_2024-10-18_17h32.44.018.csv",0.379086892488954,"chain0.csv","obs0.csv"
"57a12661913c7100019767b7",30,"57a12661913c7100019767b7_experiment_2024-10-18_11h23.30.531.csv",0.352971896094853,"chain1.csv","obs1.csv"
"595bb42745265c000166d399",93,"249133_experiment_2024-10-18_18h16.55.179.csv",0.100124617650391,"chain2.csv","obs2.csv"
"59662432040e9f0001faf8ec",80,"596277_experiment_2024-10-18_17h25.22.480.csv",0.181855670103093,"chain3.csv","obs3.csv"
"59860b0414f85e0001506faf",42,"484038_experiment_2024-10-18_17h23.46.484.csv",0.311281278112295,"chain4.csv","obs4.csv"
"5afbf02302b1b5000103e313",9,"820121_experiment_2024-10-18_17h36.00.763.csv",0.475113122171946,"chain5.csv","obs5.csv"
"5b01e69aa496b300013d5b9b",3,"554007_experiment_2024-10-18_17h16.18.820.csv",0.590156621728787,"chain6.csv","obs6.csv"
"5bc07659b8d38c0001de0516",91,"741210_experiment_2024-10-18_18h02.16.671.csv",0.108846946867565,"chain7.csv","obs7.csv"
"5be9b18df5c1060001085048",71,"708743_experiment_2024-10-18_17h42.14.297.csv",0.215968254067761,"chain8.csv","obs8.csv"
"5bf44a04d7e7a70001d7a672",13,"492659_experiment_2024-10-18_17h38.12.224.csv",0.456085215535387,"chain9.csv","obs9.csv"
"5c478dae685da800014c8119",32,"460116_experiment_2024-10-18_17h13.37.204.csv",0.337658526229027,"chain10.csv","obs10.csv"
"5ca4c7a848cb6a00010a64a9",23,"103376_experiment_2024-10-18_17h38.20.354.csv",0.382229976209358,"chain11.csv","obs11.csv"
"5cae3e6a47494e0018328cbb",41,"589701_experiment_2024-10-18_17h11.11.723.csv",0.312374120293717,"chain12.csv","obs12.csv"
"5ce7fd368020d30018f9d7a5",100,"864436_experiment_2024-10-18_17h09.02.150.csv",0,"chain13.csv","obs13.csv"
"5d3ef27c5c79a10001f817a6",60,"006331_experiment_2024-10-18_17h27.29.832.csv",0.264649398545809,"chain14.csv","obs14.csv"
"5ddce9f0f85b50c4fc1515a4",20,"095094_experiment_2024-10-18_11h38.10.705.csv",0.400017198054709,"chain15.csv","obs15.csv"
"5e15615161b48ab823187c7d",99,"673897_experiment_2024-10-18_12h31.36.071.csv",0.00675501371067163,"chain16.csv","obs16.csv"
"5e6fd5930eef225956166275",10,"185707_experiment_2024-10-18_12h32.40.599.csv",0.474859294885172,"chain17.csv","obs17.csv"
"5e7d64889c1c243eb1e0277a",78,"823725_experiment_2024-10-18_11h16.18.340.csv",0.185750015250411,"chain18.csv","obs18.csv"
"5ea9c57990b83d0f9b246749",57,"215827_experiment_2024-10-18_17h51.29.067.csv",0.278106026649281,"chain19.csv","obs19.csv"
"5eac351c63858608351866b4",82,"815370_experiment_2024-10-18_17h41.07.655.csv",0.155499077993178,"chain20.csv","obs20.csv"
"5ebd30bca8d08203a6e2334f",65,"625056_experiment_2024-10-18_17h40.33.201.csv",0.223478550049883,"chain21.csv","obs21.csv"
"5eec1cfa0cda0741cd14213a",38,"755977_experiment_2024-10-18_17h25.55.826.csv",0.316135653309698,"chain22.csv","obs22.csv"
"5efa33c4e9f4160ffd817db9",62,"156660_experiment_2024-10-18_17h42.19.945.csv",0.255647445338167,"chain23.csv","obs23.csv"
"5eff6f6261fa1103dd703721",1,"245149_experiment_2024-10-18_17h37.01.121.csv",1,"chain24.csv","obs24.csv"
"5f32e865bd94490a64d9c9f5",45,"528174_experiment_2024-10-18_11h39.05.372.csv",0.305835704622848,"chain25.csv","obs25.csv"
"5f455ed3326727130e7d4a49",96,"447000_experiment_2024-10-18_12h28.45.693.csv",0.0703220565902647,"chain26.csv","obs26.csv"
"5fe0fcdd6395d9afb78fb4b2",77,"142717_experiment_2024-10-18_18h36.58.878.csv",0.190793458509994,"chain27.csv","obs27.csv"
"600b345129e4540a5175beef",85,"079920_experiment_2024-10-18_09h31.50.169.csv",0.143678142467741,"chain28.csv","obs28.csv"
"60205d8a88ba9165dda2b151",46,"734161_experiment_2024-10-18_17h28.51.116.csv",0.293007079865855,"chain29.csv","obs29.csv"
"604d5e61486bd0622d2102c0",81,"954096_experiment_2024-10-18_17h24.15.168.csv",0.158501656015301,"chain30.csv","obs30.csv"
"605776c7ffd8cb64476fc73f",22,"020877_experiment_2024-10-18_12h24.37.127.csv",0.388753965107058,"chain31.csv","obs31.csv"
"607f63ce9ffa404fca0400a9",16,"231022_experiment_2024-10-18_17h43.01.183.csv",0.437153053132434,"chain32.csv","obs32.csv"
"60aa79fa99f7d53701b02256",55,"263195_experiment_2024-10-18_17h33.58.380.csv",0.280869524653636,"chain33.csv","obs33.csv"
"60e06b87c1bd79b830cee365",44,"058833_experiment_2024-10-18_17h56.53.789.csv",0.307769922553866,"chain34.csv","obs34.csv"
"610c66163e803a3564dfaf9c",26,"470909_experiment_2024-10-18_18h41.25.712.csv",0.376890423100247,"chain35.csv","obs35.csv"
"614b11e399369a0d52b5fbf6",4,"399930_experiment_2024-10-18_17h37.40.860.csv",0.545772809036576,"chain36.csv","obs36.csv"
"62d71ed72df2d1ebb84c4406",35,"710914_experiment_2024-10-18_17h38.11.737.csv",0.322339695266634,"chain37.csv","obs37.csv"
"62da6a18dcc4b4fbb94abd33",92,"013679_experiment_2024-10-18_17h16.57.196.csv",0.100475812846947,"chain38.csv","obs38.csv"
"62e0532289a4e5d9fedadde1",27,"958248_experiment_2024-10-18_13h15.45.306.csv",0.375948347455775,"chain39.csv","obs39.csv"
"631ffc3584141f143567f021",8,"001382_experiment_2024-10-18_12h29.33.018.csv",0.478753894859098,"chain40.csv","obs40.csv"
"63d7fb6ee49281f6c41d6630",12,"041112_experiment_2024-10-18_11h27.58.029.csv",0.464758319558966,"chain41.csv","obs41.csv"
"63d83f714d14c00e07006889",14,"376872_experiment_2024-10-18_17h33.02.419.csv",0.449905399414288,"chain42.csv","obs42.csv"
"64054faa94690235ff21ef0c",49,"623727_experiment_2024-10-18_17h14.19.927.csv",0.289261725729246,"chain43.csv","obs43.csv"
"6405feae7d6321bfaaf793e8",18,"254412_experiment_2024-10-18_11h38.00.886.csv",0.411540047581284,"chain44.csv","obs44.csv"
"640612477c8f387ffe0b0dba",70,"354367_experiment_2024-10-18_17h18.39.785.csv",0.217564946542713,"chain45.csv","obs45.csv"
"644012a89ef81bc3c9412c6e",94,"529462_experiment_2024-10-18_17h38.06.178.csv",0.0811097162781291,"chain46.csv","obs46.csv"
"644a6b401909670b5aa92694",51,"339132_experiment_2024-10-18_17h33.49.301.csv",0.284425122166046,"chain47.csv","obs47.csv"
"65108d02742b73e5f03efb63",17,"387542_experiment_2024-10-18_13h41.14.273.csv",0.422493819097822,"chain48.csv","obs48.csv"
"65562356bbad98b7c6f5cb54",69,"862355_experiment_2024-10-18_17h34.56.085.csv",0.217600468573647,"chain49.csv","obs49.csv"
"6579c16c8fc1d05be830eb13",61,"983809_experiment_2024-10-18_17h38.31.464.csv",0.261603401874528,"chain50.csv","obs50.csv"
"65b1193868f3449f46325ea8",19,"882377_experiment_2024-10-18_16h36.35.748.csv",0.405407414750198,"chain51.csv","obs51.csv"
"6605ad684ded7efc005156ed",66,"501553_experiment_2024-10-18_17h44.50.844.csv",0.223020278690382,"chain52.csv","obs52.csv"
"660964c89059cc7ba9bbc5c5",79,"443819_experiment_2024-10-18_17h32.48.972.csv",0.185336778286562,"chain53.csv","obs53.csv"
"662496bbb1ab4a573d5ebf65",58,"712263_experiment_2024-10-18_12h42.20.391.csv",0.271827274820291,"chain54.csv","obs54.csv"
"662f787db43293da9456adb8",6,"877459_experiment_2024-10-18_17h25.53.358.csv",0.527179444371314,"chain55.csv","obs55.csv"
"6634e412b6aa88d8efcdcf3c",72,"407595_experiment_2024-10-18_17h35.07.420.csv",0.215961934972244,"chain56.csv","obs56.csv"
"663945510818036ee5453ff7",40,"325178_experiment_2024-10-18_19h12.07.170.csv",0.312655086848635,"chain57.csv","obs57.csv"
"66421610459ae675582e0a98",39,"115972_experiment_2024-10-18_17h32.56.575.csv",0.315240005597798,"chain58.csv","obs58.csv"
"665897e9df26bb82cc72f010",75,"939153_experiment_2024-10-18_17h38.23.125.csv",0.194290245836637,"chain59.csv","obs59.csv"
"6658b2f9550b0dbb2338592e",29,"747566_experiment_2024-10-18_17h20.32.180.csv",0.359238699444885,"chain60.csv","obs60.csv"
"6658b8b757f8a9ca5f6e404b",64,"185512_experiment_2024-10-18_17h34.20.984.csv",0.232411416701171,"chain61.csv","obs61.csv"
"6658bbc6589d777bab78b02c",28,"076299_experiment_2024-10-18_18h49.16.695.csv",0.366931007137193,"chain62.csv","obs62.csv"
"66591f7fa8fca6ea85c9a178",87,"449402_experiment_2024-10-18_17h39.00.710.csv",0.126151667897609,"chain63.csv","obs63.csv"
"6659ff6d4f25b009cabf85b7",53,"008277_experiment_2024-10-18_17h24.06.538.csv",0.282553528945281,"chain64.csv","obs64.csv"
"665a22ef5c1ccac81ab30582",83,"624916_experiment_2024-10-18_17h37.30.279.csv",0.14826942262925,"chain65.csv","obs65.csv"
"665efdf173820edd2b8d4d23",76,"874386_experiment_2024-10-18_17h27.17.314.csv",0.19298409292345,"chain66.csv","obs66.csv"
"6662974c3d0f8b97dbb4744b",73,"369575_experiment_2024-10-18_17h28.03.002.csv",0.211249664370859,"chain67.csv","obs67.csv"
"6662c3fbba2165e6212fffb2",25,"210362_experiment_2024-10-18_17h36.11.208.csv",0.377854166205914,"chain68.csv","obs68.csv"
"66718827231a90102878264c",74,"984151_experiment_2024-10-18_17h40.31.198.csv",0.207212594740058,"chain69.csv","obs69.csv"
"66784c32524d51faa546901b",56,"753376_experiment_2024-10-18_17h37.04.019.csv",0.279465701823949,"chain70.csv","obs70.csv"
"6683012eb1dee2a0c9fd9169",98,"135036_experiment_2024-10-18_17h36.14.562.csv",0.0108837505541782,"chain71.csv","obs71.csv"
"6688802a62011478baa609b2",89,"498087_experiment_2024-10-18_17h31.55.528.csv",0.119806462622592,"chain72.csv","obs72.csv"
"668adbfcb3549e7f656159c6",33,"822590_experiment_2024-10-18_13h09.16.282.csv",0.333589413164155,"chain73.csv","obs73.csv"
"66a0ffcb54300d036bb8a538",63,"623842_experiment_2024-10-18_17h58.40.593.csv",0.252531818359096,"chain74.csv","obs74.csv"
"66a27a561b8ed92d82f3b97a",7,"053958_experiment_2024-10-18_17h14.45.258.csv",0.494096571683133,"chain75.csv","obs75.csv"
"66a4c9927aaee29994fcdd8f",68,"929698_experiment_2024-10-18_12h39.58.216.csv",0.218609569125032,"chain76.csv","obs76.csv"
"66a641d8eae42f430895d856",36,"733142_experiment_2024-10-18_17h37.43.286.csv",0.320357992522941,"chain77.csv","obs77.csv"
"66aa2ca22882f0924e554ab7",11,"980869_experiment_2024-10-18_17h35.27.893.csv",0.468028548770817,"chain78.csv","obs78.csv"
"66abe7eebba903cdd5e71edb",52,"955225_experiment_2024-10-18_17h35.26.421.csv",0.283108643933386,"chain79.csv","obs79.csv"
"66af8c7213537c8f0265065b",59,"536933_experiment_2024-10-18_18h56.45.831.csv",0.267897619062486,"chain80.csv","obs80.csv"
"66af97729c1b27015686f798",2,"716131_experiment_2024-10-18_17h50.30.569.csv",0.680440360125017,"chain81.csv","obs81.csv"
"66b0dcf520b9696e05144571",47,"602016_experiment_2024-10-18_17h33.57.703.csv",0.292065121052386,"chain82.csv","obs82.csv"
"66b22209c068386fec170fe8",95,"049793_experiment_2024-10-18_17h49.48.792.csv",0.0746371204654106,"chain83.csv","obs83.csv"
"66b374f5b22866419b3d1dd4",54,"978958_experiment_2024-10-18_17h26.54.428.csv",0.28231875699379,"chain84.csv","obs84.csv"
