"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"662496bbb1ab4a573d5ebf65",0.1142,0.4109,"k","yellow_gnome","pink_gnome","dark_forest","red_basket",2263,0,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.4946,0.5054,"s","blue_gnome","green_gnome","dark_forest","red_basket",2263,0,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.4888,0.5672,"k","blue_gnome","green_gnome","bright_forest","yellow_basket",2283,20,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.5239,0.3736,"s","pink_gnome","yellow_gnome","dark_forest","red_basket",2298,15,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5381,0.6909,"k","yellow_gnome","pink_gnome","dark_forest","red_basket",2328,30,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",1.0151,0.5311,"k","blue_gnome","green_gnome","bright_forest","yellow_basket",2373,45,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.5222,0.9746,"s","green_gnome","blue_gnome","bright_forest","yellow_basket",2418,45,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.4686,0.3738,"k","yellow_gnome","pink_gnome","dark_forest","red_basket",2421,3,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.8269,0.6031,"s","brown_gnome","red_gnome","dark_forest","red_basket",2423,2,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5684,0.3766,"s","brown_gnome","red_gnome","dark_forest","red_basket",2428,5,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5583,0.5257,"k","green_gnome","blue_gnome","dark_forest","red_basket",2433,5,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.6733,0.7875,"s","brown_gnome","red_gnome","dark_forest","red_basket",2473,40,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5471,0.5223,"k","yellow_gnome","pink_gnome","dark_forest","red_basket",2518,45,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5125,0.5101,"k","yellow_gnome","pink_gnome","dark_forest","red_basket",2563,45,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.4965,0.7908,"s","purple_gnome","orange_gnome","bright_forest","yellow_basket",2564,1,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.5398,0.7434,"k","orange_gnome","purple_gnome","bright_forest","yellow_basket",2569,5,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.7254,0.5141,"k","purple_gnome","orange_gnome","dark_forest","red_basket",2577,8,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"662496bbb1ab4a573d5ebf65",0.5512,0.754,"s","green_gnome","blue_gnome","bright_forest","yellow_basket",2612,35,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.4031,0.6228,"k","blue_gnome","green_gnome","bright_forest","yellow_basket",2619,7,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"662496bbb1ab4a573d5ebf65",0.7736,0.623,"k","brown_gnome","red_gnome","bright_forest","yellow_basket",2625,6,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
