"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"65f1e91f1ed58a82bf5fc698",0.3128,0.0402,"k","blue_gnome","red_gnome","bright_forest","red_basket",2731,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"65f1e91f1ed58a82bf5fc698",0.3321,0.2423,"s","purple_gnome","yellow_gnome","dark_forest","yellow_basket",2739,8,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.314,0.2339,"k","green_gnome","brown_gnome","dark_forest","yellow_basket",2779,40,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.2819,0.2139,"s","brown_gnome","green_gnome","dark_forest","yellow_basket",2819,40,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.2645,0.2666,"k","yellow_gnome","purple_gnome","dark_forest","yellow_basket",2849,30,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.2507,0.1696,"s","blue_gnome","red_gnome","dark_forest","yellow_basket",2855,6,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.16,0.2662,"s","orange_gnome","pink_gnome","dark_forest","yellow_basket",2885,30,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.2754,0.3561,"k","brown_gnome","green_gnome","bright_forest","red_basket",2887,2,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"65f1e91f1ed58a82bf5fc698",0.3293,0.2569,"s","blue_gnome","red_gnome","dark_forest","yellow_basket",2891,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.3297,0.2928,"s","blue_gnome","red_gnome","dark_forest","yellow_basket",2926,35,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65f1e91f1ed58a82bf5fc698",0.4718,0.3952,"k","blue_gnome","red_gnome","bright_forest","red_basket",2931,5,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
