"ID","rank","filename","score_norm","cond_filename","obs_filename"
"57f3f1d73c11ac0001ce6da3",75,"588187_experiment_2024-10-17_17h41.29.994.csv",0.274085863834122,"chain0.csv","obs0.csv"
"598971de71fb500001aaa40c",20,"947859_experiment_2024-10-17_17h18.07.034.csv",0.657640044410069,"chain1.csv","obs1.csv"
"5a8d9bd3eea3d300016eb7f9",18,"266584_experiment_2024-10-17_18h29.58.515.csv",0.688314795765307,"chain2.csv","obs2.csv"
"5be373e07e3c9b0001c4d434",21,"903638_experiment_2024-10-17_17h14.53.834.csv",0.651476676102642,"chain3.csv","obs3.csv"
"5c2ebf3e626018000134986f",77,"275052_experiment_2024-10-17_17h14.00.280.csv",0.249731284838072,"chain4.csv","obs4.csv"
"5c4b4d5c2cfe4d00018485cc",64,"592004_experiment_2024-10-17_17h29.23.894.csv",0.331685556167605,"chain5.csv","obs5.csv"
"5c6ac9e5d9c5be000174497f",6,"347323_experiment_2024-10-17_12h37.58.322.csv",0.797758005206464,"chain6.csv","obs6.csv"
"5c8249a1fff8430014e992fe",49,"445918_experiment_2024-10-17_17h30.17.573.csv",0.392984103516939,"chain7.csv","obs7.csv"
"5cf510ccb0bafb00161ffd56",42,"612179_experiment_2024-10-17_17h12.48.630.csv",0.469254110642718,"chain8.csv","obs8.csv"
"5d544c78ee3a4700164ee73f",81,"921404_experiment_2024-10-17_17h33.13.790.csv",0.21865681881338,"chain9.csv","obs9.csv"
"5dc416f7f7bfb12dbfd7c1e6",88,"148580_experiment_2024-10-17_17h36.45.749.csv",0.159312667034482,"chain10.csv","obs10.csv"
"5dcdb60be64aaa07c14065cc",33,"310239_experiment_2024-10-17_15h03.19.508.csv",0.503537995756244,"chain11.csv","obs11.csv"
"5e21e741f814784d3180f004",71,"494792_experiment_2024-10-17_11h49.20.889.csv",0.287292888892613,"chain12.csv","obs12.csv"
"5e4eec948a243d34046ce39c",69,"010995_experiment_2024-10-17_17h39.06.410.csv",0.291601925580932,"chain13.csv","obs13.csv"
"5e84bd7c34d5d9072128fac1",9,"202821_experiment_2024-10-17_11h37.36.276.csv",0.775630644017342,"chain14.csv","obs14.csv"
"5e88d0b981f7de570bc58fd6",26,"751021_experiment_2024-10-17_17h38.29.840.csv",0.602019803672139,"chain15.csv","obs15.csv"
"5ea1dc176205ad0c7c941ca1",59,"602276_experiment_2024-10-17_17h38.46.621.csv",0.35604259484946,"chain16.csv","obs16.csv"
"5ebc87dc8442d10c0b9b2ff9",43,"159969_experiment_2024-10-17_17h36.32.736.csv",0.449284383553433,"chain17.csv","obs17.csv"
