"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"636a3f4a55ca2ddd59722e0c",0.4442,0.3781,"s","red_gnome","yellow_gnome","bright_forest","red_basket",2382,2,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5107,0.4843,"k","red_gnome","yellow_gnome","dark_forest","yellow_basket",2387,5,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.8441,0.611,"s","pink_gnome","blue_gnome","bright_forest","red_basket",2397,10,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4952,0.5447,"k","brown_gnome","purple_gnome","bright_forest","red_basket",2398,1,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.3773,0.332,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2403,5,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3739,0.4784,"k","red_gnome","yellow_gnome","dark_forest","yellow_basket",2405,2,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4267,0.3787,"k","yellow_gnome","red_gnome","bright_forest","red_basket",2435,30,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4283,0.3761,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2436,1,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4938,0.1131,"k","green_gnome","orange_gnome","dark_forest","yellow_basket",2446,10,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.5311,0.1093,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2451,5,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.461,0.1467,"k","blue_gnome","pink_gnome","bright_forest","red_basket",2453,2,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5188,0.5534,"s","green_gnome","orange_gnome","bright_forest","red_basket",2473,20,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.7955,0.3225,"k","pink_gnome","blue_gnome","dark_forest","yellow_basket",2483,10,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4788,0.3103,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2503,20,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.5803,0.2192,"k","pink_gnome","blue_gnome","dark_forest","yellow_basket",2533,30,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4301,0.6272,"k","green_gnome","orange_gnome","dark_forest","yellow_basket",2539,6,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.5135,0.1117,"k","green_gnome","orange_gnome","dark_forest","yellow_basket",2559,20,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.346,0.3272,"s","blue_gnome","pink_gnome","dark_forest","yellow_basket",2565,6,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4785,0.493,"s","brown_gnome","purple_gnome","dark_forest","yellow_basket",2590,25,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.5625,0.401,"k","blue_gnome","pink_gnome","bright_forest","red_basket",2595,5,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5121,0.069,"k","purple_gnome","brown_gnome","dark_forest","yellow_basket",2601,6,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4433,0.5423,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2604,3,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3789,0.3349,"k","green_gnome","orange_gnome","dark_forest","yellow_basket",2607,3,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3335,0.1167,"s","purple_gnome","brown_gnome","bright_forest","red_basket",2611,4,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4463,0.1789,"k","green_gnome","orange_gnome","dark_forest","yellow_basket",2613,2,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4105,0.1571,"s","red_gnome","yellow_gnome","bright_forest","red_basket",2616,3,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.7781,0.3922,"s","purple_gnome","brown_gnome","bright_forest","red_basket",2620,4,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.6289,0.1019,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2635,15,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.5473,0.1474,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2640,5,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.7452,0.5171,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2645,5,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4429,0.3795,"k","yellow_gnome","red_gnome","bright_forest","red_basket",2651,6,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5442,0.3164,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2661,10,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3444,0.3951,"s","brown_gnome","purple_gnome","dark_forest","yellow_basket",2671,10,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4787,0.123,"k","orange_gnome","green_gnome","bright_forest","red_basket",2678,7,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5015,0.1439,"k","pink_gnome","blue_gnome","dark_forest","yellow_basket",2681,3,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4186,0.3665,"s","red_gnome","yellow_gnome","bright_forest","red_basket",2688,7,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4084,0.2766,"k","orange_gnome","green_gnome","bright_forest","red_basket",2728,40,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.514,0.282,"s","green_gnome","orange_gnome","bright_forest","red_basket",2763,35,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.3625,0.3075,"k","purple_gnome","brown_gnome","dark_forest","yellow_basket",2773,10,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3513,0.3928,"s","blue_gnome","pink_gnome","dark_forest","yellow_basket",2778,5,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4128,0.3322,"k","pink_gnome","blue_gnome","dark_forest","yellow_basket",2793,15,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.6456,0.1576,"s","brown_gnome","purple_gnome","dark_forest","yellow_basket",2798,5,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3924,0.1428,"s","blue_gnome","pink_gnome","dark_forest","yellow_basket",2813,15,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4609,0.1545,"k","yellow_gnome","red_gnome","bright_forest","red_basket",2817,4,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.5304,0.1313,"k","red_gnome","yellow_gnome","dark_forest","yellow_basket",2823,6,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.6043,0.1605,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2828,5,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3318,0.3613,"k","yellow_gnome","red_gnome","bright_forest","red_basket",2853,25,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4449,0.1804,"k","pink_gnome","blue_gnome","dark_forest","yellow_basket",2857,4,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.0911,0.0835,"s","orange_gnome","green_gnome","dark_forest","yellow_basket",2882,25,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.4329,0.1564,"k","orange_gnome","green_gnome","bright_forest","red_basket",2922,40,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.394,0.3836,"s","purple_gnome","brown_gnome","bright_forest","red_basket",2930,8,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4651,0.2295,"k","blue_gnome","pink_gnome","bright_forest","red_basket",2937,7,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.3977,0.3776,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",2972,35,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"636a3f4a55ca2ddd59722e0c",0.3944,0.5479,"k","orange_gnome","green_gnome","bright_forest","red_basket",2981,9,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"636a3f4a55ca2ddd59722e0c",0.4027,0.3302,"s","yellow_gnome","red_gnome","dark_forest","yellow_basket",3006,25,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
