"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"6440d89ef8ed3b64dd035044",0.7304,0.1258,"k","red_gnome","pink_gnome","dark_forest","yellow_basket",2501,40,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.6208,0.3472,"s","green_gnome","brown_gnome","bright_forest","red_basket",2507,6,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6440d89ef8ed3b64dd035044",0.7633,0.2276,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2513,6,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.6099,0.2474,"s","orange_gnome","purple_gnome","dark_forest","yellow_basket",2543,30,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.6131,0.1495,"s","orange_gnome","purple_gnome","dark_forest","yellow_basket",2583,40,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.6332,0.2241,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2623,40,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.5302,0.2309,"s","green_gnome","brown_gnome","bright_forest","red_basket",2630,7,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6440d89ef8ed3b64dd035044",0.481,0.1997,"s","green_gnome","brown_gnome","bright_forest","red_basket",2660,30,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6440d89ef8ed3b64dd035044",0.596,0.2812,"s","orange_gnome","purple_gnome","dark_forest","yellow_basket",2705,45,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6440d89ef8ed3b64dd035044",0.529,0.2646,"k","brown_gnome","green_gnome","bright_forest","red_basket",2711,6,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
