"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"64013d507ab5a4cdc0c1a29a",0.3912,0.1337,"s","yellow_gnome","purple_gnome","dark_forest","red_basket",2713,15,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.1599,0.2225,"k","blue_gnome","pink_gnome","dark_forest","red_basket",2718,5,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2716,0.1285,"s","purple_gnome","yellow_gnome","bright_forest","yellow_basket",2743,25,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.4785,0.2045,"k","brown_gnome","green_gnome","dark_forest","red_basket",2773,30,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.4245,0.0571,"k","blue_gnome","pink_gnome","dark_forest","red_basket",2808,35,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2391,0.2612,"s","pink_gnome","blue_gnome","dark_forest","red_basket",2813,5,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.6375,0.3662,"k","purple_gnome","yellow_gnome","dark_forest","red_basket",2820,7,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2603,0.0739,"s","red_gnome","orange_gnome","bright_forest","yellow_basket",2850,30,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.4224,0.1327,"k","pink_gnome","blue_gnome","bright_forest","yellow_basket",2880,30,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2986,0.2633,"s","pink_gnome","blue_gnome","dark_forest","red_basket",2905,25,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2258,0.2634,"k","orange_gnome","red_gnome","bright_forest","yellow_basket",2908,3,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2703,0.1604,"s","purple_gnome","yellow_gnome","bright_forest","yellow_basket",2913,5,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.1056,0.1398,"k","green_gnome","brown_gnome","bright_forest","yellow_basket",2915,2,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2877,0.0912,"s","purple_gnome","yellow_gnome","bright_forest","yellow_basket",2917,2,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.3117,0.1236,"s","blue_gnome","pink_gnome","bright_forest","yellow_basket",2918,1,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.4916,0.3814,"k","pink_gnome","blue_gnome","bright_forest","yellow_basket",2923,5,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.0634,0.257,"k","green_gnome","brown_gnome","bright_forest","yellow_basket",2948,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.3713,0.225,"s","purple_gnome","yellow_gnome","bright_forest","yellow_basket",2978,30,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2913,0.1405,"k","blue_gnome","pink_gnome","dark_forest","red_basket",2980,2,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.4288,0.1916,"s","orange_gnome","red_gnome","dark_forest","red_basket",2985,5,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2602,0.2776,"k","yellow_gnome","purple_gnome","bright_forest","yellow_basket",3010,25,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2425,0.1692,"s","brown_gnome","green_gnome","bright_forest","yellow_basket",3045,35,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.287,0.2331,"k","red_gnome","orange_gnome","dark_forest","red_basket",3051,6,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2888,0.5901,"s","blue_gnome","pink_gnome","bright_forest","yellow_basket",3053,2,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2727,0.3753,"k","red_gnome","orange_gnome","dark_forest","red_basket",3060,7,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.3209,1.1867,"s","green_gnome","brown_gnome","dark_forest","red_basket",3069,9,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.6775,0.2661,"k","green_gnome","brown_gnome","bright_forest","yellow_basket",3094,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.305,0.2846,"s","red_gnome","orange_gnome","bright_forest","yellow_basket",3119,25,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.1872,0.0871,"k","green_gnome","brown_gnome","bright_forest","yellow_basket",3134,15,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2693,0.294,"s","green_gnome","brown_gnome","dark_forest","red_basket",3141,7,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2943,0.239,"k","purple_gnome","yellow_gnome","dark_forest","red_basket",3146,5,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2269,0.284,"s","blue_gnome","pink_gnome","bright_forest","yellow_basket",3148,2,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.3878,0.1703,"s","blue_gnome","pink_gnome","bright_forest","yellow_basket",3163,15,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.4094,0.2104,"k","pink_gnome","blue_gnome","bright_forest","yellow_basket",3164,1,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.042,0.1205,"s","red_gnome","orange_gnome","bright_forest","yellow_basket",3179,15,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.3715,0.3344,"k","blue_gnome","pink_gnome","dark_forest","red_basket",3179,0,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.3188,0.2722,"s","orange_gnome","red_gnome","dark_forest","red_basket",3180,1,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2284,0.2094,"k","brown_gnome","green_gnome","dark_forest","red_basket",3205,25,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2639,0.2879,"k","yellow_gnome","purple_gnome","bright_forest","yellow_basket",3220,15,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.1724,0.2888,"k","purple_gnome","yellow_gnome","dark_forest","red_basket",3225,5,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.255,0.3774,"k","green_gnome","brown_gnome","bright_forest","yellow_basket",3250,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.2276,0.4041,"s","red_gnome","orange_gnome","bright_forest","yellow_basket",3275,25,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.6706,0.2077,"s","blue_gnome","pink_gnome","bright_forest","yellow_basket",3280,5,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.5555,0.1891,"k","purple_gnome","yellow_gnome","dark_forest","red_basket",3295,15,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2544,0.2694,"s","red_gnome","orange_gnome","bright_forest","yellow_basket",3296,1,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"64013d507ab5a4cdc0c1a29a",0.0708,0.2703,"k","blue_gnome","pink_gnome","dark_forest","red_basket",3304,8,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"64013d507ab5a4cdc0c1a29a",0.2678,0.1563,"k","purple_gnome","yellow_gnome","dark_forest","red_basket",3313,9,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
