"ID","rank","filename","score_norm","cond_filename","obs_filename"
"58d165dff7a08b000176c54c",80,"272031_experiment_2024-11-06_12h10.44.659.csv",0.228376534030361,"chain0.csv","obs0.csv"
"590ac40eb180c90001e08998",84,"901703_experiment_2024-11-06_17h25.36.594.csv",0.217676307837229,"chain1.csv","obs1.csv"
"59497c498fb2140001afda85",71,"876449_experiment_2024-11-06_17h25.14.204.csv",0.273280786250423,"chain2.csv","obs2.csv"
"59d4c100078dbe0001951236",31,"920652_experiment_2024-11-06_17h29.04.321.csv",0.453285879364568,"chain3.csv","obs3.csv"
"5aef59ad3c80f200013afcb9",40,"122953_experiment_2024-11-06_17h12.26.779.csv",0.413422311223783,"chain4.csv","obs4.csv"
"5b2bcfb51835660001cc6751",59,"825455_experiment_2024-11-06_17h31.11.863.csv",0.348050694200341,"chain5.csv","obs5.csv"
"5b82e33f184f45000155f0ba",55,"701627_experiment_2024-11-06_17h21.06.592.csv",0.35503146175922,"chain6.csv","obs6.csv"
"5b9ca13a06114100010699b8",9,"872198_experiment_2024-11-06_17h15.41.241.csv",0.61230532489957,"chain7.csv","obs7.csv"
"5bdb3a8a7d2000000160cc3a",66,"598801_experiment_2024-11-06_17h10.08.681.csv",0.304511135558371,"chain8.csv","obs8.csv"
"5c8d4db8c6eef00001bd2510",2,"181825_experiment_2024-11-06_17h32.54.065.csv",0.882747537251578,"chain9.csv","obs9.csv"
"5cd1a622fa7c8b0001a48044",27,"010829_experiment_2024-11-06_17h39.46.622.csv",0.483979845311698,"chain10.csv","obs10.csv"
"5d1290103b20b0000102e8e3",51,"714563_experiment_2024-11-06_17h31.34.815.csv",0.36454816828054,"chain11.csv","obs11.csv"
"5dbcab7226c04c250046cab5",82,"389665_experiment_2024-11-07_17h09.34.595.csv",0.22471509863128,"chain12.csv","obs12.csv"
"5dccf219aa4314964f7461d9",43,"879390_experiment_2024-11-06_17h22.54.526.csv",0.404723004604306,"chain13.csv","obs13.csv"
"5e32c95c87b8ef28e5aff6ea",29,"194312_experiment_2024-11-06_19h46.32.789.csv",0.457928121771178,"chain14.csv","obs14.csv"
"5e52b820b0c66e2cd031c993",49,"717216_experiment_2024-11-06_17h09.08.364.csv",0.367694208625813,"chain15.csv","obs15.csv"
"5e7897841fc50b000c787b94",36,"628259_experiment_2024-11-06_17h23.24.980.csv",0.429186949435988,"chain16.csv","obs16.csv"
"5e78c9bd72aeaa4468a65880",90,"899021_experiment_2024-11-06_17h17.25.641.csv",0.159153609356526,"chain17.csv","obs17.csv"
"5e7987df47422a5443426cd7",85,"525004_experiment_2024-11-06_17h31.45.120.csv",0.213185639561444,"chain18.csv","obs18.csv"
"5e9607da6b866106f5666075",37,"473513_experiment_2024-11-06_17h18.28.878.csv",0.42762204618038,"chain19.csv","obs19.csv"
"5ea32a0ea7b59a0c92e82ac8",39,"422507_experiment_2024-11-06_17h10.52.892.csv",0.422017827304367,"chain20.csv","obs20.csv"
"5eee77689e63ac330681ffe9",86,"262377_experiment_2024-11-06_18h08.59.015.csv",0.200551072343414,"chain21.csv","obs21.csv"
"5f25419d6c25411a2b68ddd8",1,"895948_experiment_2024-11-06_17h14.42.033.csv",1,"chain22.csv","obs22.csv"
"5f2abe80f40fa7364aad029d",8,"966547_experiment_2024-11-06_17h41.02.931.csv",0.622354363502732,"chain23.csv","obs23.csv"
"5f341e306c067e1255643375",60,"853062_experiment_2024-11-06_17h22.50.501.csv",0.345815819808309,"chain24.csv","obs24.csv"
"5f451b0cfcb9e607e78f3247",24,"029362_experiment_2024-11-06_17h16.40.417.csv",0.489369734880554,"chain25.csv","obs25.csv"
"5f48f497fae2763d537d2e6b",6,"815055_experiment_2024-11-06_17h30.29.942.csv",0.693911133650167,"chain26.csv","obs26.csv"
"5f8a1fcf2773900d456a3e70",35,"132082_experiment_2024-11-06_11h28.30.839.csv",0.434060139964422,"chain27.csv","obs27.csv"
"5f9adea37534492538642466",93,"444392_experiment_2024-11-06_17h28.50.575.csv",0.121323348334139,"chain28.csv","obs28.csv"
"603f046f9e0097fff158ae13",28,"888680_experiment_2024-11-06_17h12.23.002.csv",0.479248697167429,"chain29.csv","obs29.csv"
"6057b3679731740c949352e7",79,"396188_experiment_2024-11-06_17h19.09.928.csv",0.230661559881401,"chain30.csv","obs30.csv"
"60734526fc3f36207efc18a1",20,"632045_experiment_2024-11-06_17h24.14.061.csv",0.504368719589475,"chain31.csv","obs31.csv"
"60873d2ab16643e5a08cafd2",16,"538730_experiment_2024-11-06_11h28.55.239.csv",0.528412425355097,"chain32.csv","obs32.csv"
"60a0c79b332c02c8a73e57a5",58,"574673_experiment_2024-11-06_18h02.03.880.csv",0.350201708390045,"chain33.csv","obs33.csv"
"60b932147633bf0dd446941e",23,"424663_experiment_2024-11-06_18h00.56.669.csv",0.493396237028941,"chain34.csv","obs34.csv"
"60c771e103f05480db27cb64",12,"194625_experiment_2024-11-06_17h27.33.339.csv",0.554177629126234,"chain35.csv","obs35.csv"
"60c8467d9872c0d83f695499",100,"584963_experiment_2024-11-06_14h58.43.416.csv",0,"chain36.csv","obs36.csv"
"6102f39250ab7e19721ebbfe",88,"786409_experiment_2024-11-06_17h29.06.025.csv",0.174983003643755,"chain37.csv","obs37.csv"
"610f188b8ad0a93f6d508cad",74,"318853_experiment_2024-11-07_17h14.12.670.csv",0.268377927752092,"chain38.csv","obs38.csv"
"61471dc7b568462f804535ff",62,"646787_experiment_2024-11-06_17h26.32.676.csv",0.326699048085697,"chain39.csv","obs39.csv"
"6158efbedd66f692c944fd9e",69,"458251_experiment_2024-11-06_17h34.41.025.csv",0.285954756595445,"chain40.csv","obs40.csv"
"616484537e1f17c2cfdd9fce",33,"533804_experiment_2024-11-07_17h13.01.213.csv",0.446646001596298,"chain41.csv","obs41.csv"
"6170cb31c3656859cca7cc57",7,"828709_experiment_2024-11-06_12h34.25.225.csv",0.654980607098347,"chain42.csv","obs42.csv"
"629f2d6a8d790f69182e8b3e",5,"566730_experiment_2024-11-06_18h12.48.258.csv",0.69975711419558,"chain43.csv","obs43.csv"
"62e94b6406efad3412531a70",67,"500362_experiment_2024-11-06_17h31.03.533.csv",0.303763776044391,"chain44.csv","obs44.csv"
"62ea84d41e834ec50d48fe99",11,"225443_experiment_2024-11-06_17h26.01.673.csv",0.566905066875441,"chain45.csv","obs45.csv"
"62fb8ef806ee6962abefc45e",97,"012614_experiment_2024-11-06_17h29.53.275.csv",0.0582783540730306,"chain46.csv","obs46.csv"
"6310b940e5a073466d04381f",61,"812868_experiment_2024-11-07_17h11.26.081.csv",0.340191306015061,"chain47.csv","obs47.csv"
"638612440ec47409005d14da",4,"768959_experiment_2024-11-06_17h21.27.209.csv",0.71829578052934,"chain48.csv","obs48.csv"
"63d17cf82715a833d22d42fb",76,"115636_experiment_2024-11-06_12h40.41.763.csv",0.258960726190431,"chain49.csv","obs49.csv"
