"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"5f8a1fcf2773900d456a3e70",0.5916,0.5327,"s","brown_gnome","orange_gnome","bright_forest","yellow_basket",2191,5,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",1.4845,0.6549,"k","red_gnome","yellow_gnome","bright_forest","yellow_basket",2226,35,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.596,0.501,"s","red_gnome","yellow_gnome","dark_forest","red_basket",2226,0,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.7121,0.636,"k","green_gnome","pink_gnome","bright_forest","yellow_basket",2251,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.6556,0.6644,"s","blue_gnome","purple_gnome","bright_forest","yellow_basket",2281,30,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.6512,0.4295,"k","green_gnome","pink_gnome","bright_forest","yellow_basket",2291,10,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.8049,0.4007,"s","yellow_gnome","red_gnome","bright_forest","yellow_basket",2294,3,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7721,0.6446,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2297,3,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7843,0.4238,"s","yellow_gnome","red_gnome","bright_forest","yellow_basket",2302,5,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.9509,0.5344,"k","red_gnome","yellow_gnome","bright_forest","yellow_basket",2309,7,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7053,0.3992,"s","pink_gnome","green_gnome","bright_forest","yellow_basket",2317,8,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.9418,0.6157,"k","red_gnome","yellow_gnome","bright_forest","yellow_basket",2322,5,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",1.1609,0.4411,"k","brown_gnome","orange_gnome","dark_forest","red_basket",2352,30,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",1.2778,0.4715,"k","brown_gnome","orange_gnome","dark_forest","red_basket",2360,8,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.798,0.5254,"s","yellow_gnome","red_gnome","bright_forest","yellow_basket",2366,6,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",1.0672,0.659,"s","orange_gnome","brown_gnome","dark_forest","red_basket",2371,5,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.8837,0.6079,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2377,6,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7102,1.0199,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2380,3,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.5716,0.3945,"k","brown_gnome","orange_gnome","dark_forest","red_basket",2420,40,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.6896,0.5041,"s","blue_gnome","purple_gnome","bright_forest","yellow_basket",2424,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.8183,0.1234,"k","brown_gnome","orange_gnome","dark_forest","red_basket",2459,35,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.51,0.2863,"k","brown_gnome","orange_gnome","dark_forest","red_basket",2464,5,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.8541,0.3961,"s","orange_gnome","brown_gnome","dark_forest","red_basket",2479,15,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.8453,0.3446,"s","orange_gnome","brown_gnome","dark_forest","red_basket",2481,2,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5f8a1fcf2773900d456a3e70",0.7419,0.6731,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2521,40,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.8088,0.5359,"k","red_gnome","yellow_gnome","bright_forest","yellow_basket",2527,6,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7643,0.861,"s","yellow_gnome","red_gnome","bright_forest","yellow_basket",2533,6,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.6092,0.2958,"k","green_gnome","pink_gnome","bright_forest","yellow_basket",2573,40,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.651,0.498,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2608,35,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.7638,0.6715,"k","purple_gnome","blue_gnome","bright_forest","yellow_basket",2612,4,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5f8a1fcf2773900d456a3e70",0.8869,0.7846,"k","green_gnome","pink_gnome","bright_forest","yellow_basket",2637,25,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
