"PROLIFIC_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","bright_forest_basket_name","bright_forest_basket_file","dark_forest_basket_name","dark_forest_basket_file","msg"
"65fb70d4e69155a62d58ac90","orange_gnome","ressources/step1_stim8.png",1,"ressources/step1_smallGnome_deact.png","bright_forest","brown_gnome","ressources/step1_stim1.png",1,"ressources/step1_tallGnome_deact.png","dark_forest","green_gnome","ressources/step1_stim5.png",2,"ressources/step1_smallGnome_deact.png","bright_forest","pink_gnome","ressources/step1_stim3.png",2,"ressources/step1_tallGnome_deact.png","dark_forest","red_gnome","ressources/step1_stim6.png",3,"ressources/step1_smallGnome_deact.png","bright_forest","yellow_gnome","ressources/step1_stim7.png",3,"ressources/step1_smallGnome_deact.png","dark_forest","blue_gnome","ressources/step1_stim4.png",4,"ressources/step1_tallGnome_deact.png","bright_forest","purple_gnome","ressources/step1_stim2.png",4,"ressources/step1_tallGnome_deact.png","dark_forest","red_basket","ressources/step2_stim2.png","yellow_basket","ressources/step2_stim1.png","Basically, in each round there is a fixed pair of gnomes, which are always with each other, they are not necessarily on the same side, but they will always be together. One gnome will take you to a dark forest and the other will take you to a bright, the colour of gnome always leads to the same forest. The pairs are:- Orange & Brown - Orange Bright Forest- Green & Pink - Green Bright Forest- Red & Yellow - Red Bright Forest- Blue & Purple - Blue Bright ForestOverall from playing, I felt that the amount of mushrooms in each forest was consistent for a fair amount of time. By that, I mean if you went to the dark forest and got 7+ mushrooms, if you went back, you would yet again get 5 or more mushrooms which is better than average. Therefore, I recommend learning which colour gnomes lead where. If I went to a forest and got 4 or less mushrooms, I would go to the other forest, and I kept this process all the way through.TOP TIP: Do not overthink it - although I used logic, it could have been coincidence, I would recommend following this advice - However, if you forget colours, do not stress and just guess, as if you take more than 1.5 seconds, you will receive no mushrooms on that turn and lose out on money, also remember you need to press space bar to open the crate in each forest within 1.5 seconds as well.This tactic got me a score of around 1200, if I had to guess, that will result in a bonus £1.20 which is better than the average of £1, so it felt fairly effective."
