"PROLIFIC_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","bright_forest_basket_name","bright_forest_basket_file","dark_forest_basket_name","dark_forest_basket_file","msg"
"60991835a7cbd0a9d4a1bdd8","brown_gnomes","ressources/step1_stim1.png",2,"ressources/step1_stim1_deact.png","bright_forest","purple_gnome","ressources/step1_stim2.png",2,"ressources/step1_stim2_deact.png","dark_forest","ressources/step2_background2.png","red_basket","ressources/step2_stim2.png","red_gnome","ressources/step1_stim3.png",1,"ressources/step1_stim3_deact.png","dark_forest","ressources/step2_background2.png","red_basket","ressources/step2_stim2.png","green_gnome","ressources/step1_stim4.png",1,"ressources/step1_stim4_deact.png","bright_forest","yellow_basket","ressources/step2_stim1.png","red_basket","ressources/step2_stim2.png","there are 2 pairs of gnomes: red/pink & brown/greenStart of by picking whatever colour you want, if you get 3 or less mushrooms then select the alternate colour gnome & you should get a lot more pointse.g. Red & brown gnomes are your choicesIf you pick red gnome & get 6 mushrooms then pick the pink gnome & keep alternating between these 2 colours until you start getting barely any mushrooms. Once this happens, start picking the brown/green gnomes & repeat until you're done. I got about 1020ish points from this method.Also, when you need to press space to collect mushrooms, spam the space bar as i found the game to not register my presses if i just did it the once.Good luck :)"
