"ID","rank","filename","score_norm","cond_filename"
"5422d98dfdf99b328c91b21f",34,"577285_experiment_2024-02-20_16h40.34.465.csv",0.495891800907981,"chain0.csv"
"55d4e57958c35800113dc3f6",35,"986888_experiment_2024-02-20_16h39.22.513.csv",0.486600028341273,"chain1.csv"
"55e876f25e4d360012cc283d",33,"323827_experiment_2024-02-20_16h38.26.127.csv",0.496189298626175,"chain2.csv"
"56f7f09335c4760006278fca",31,"177019_experiment_2024-02-20_16h39.05.933.csv",0.501665721119083,"chain3.csv"
"5702c03e68c641000e0d754d",9,"716385_experiment_2024-02-20_16h36.47.622.csv",0.679961290416821,"chain4.csv"
"574aff1b5bef980007af2745",6,"182810_experiment_2024-02-20_16h44.34.944.csv",0.740650759219089,"chain5.csv"
"5950b2a2ad2ce90001b87b15",86,"495130_experiment_2024-02-20_16h20.29.502.csv",0.198135899289912,"chain6.csv"
"59a02221ec2f75000124edea",16,"597503_experiment_2024-02-20_16h30.20.082.csv",0.634360086767896,"chain7.csv"
"59e91d78d4ab970001389c67",61,"063494_experiment_2024-02-20_16h38.32.005.csv",0.341865509761388,"chain8.csv"
"5a051341ff266c0001d1f915",30,"063734_experiment_2024-02-21_05h09.17.344.csv",0.516167906763386,"chain9.csv"
"5a4cc59d30adf700015cc9c0",44,"123409_experiment_2024-02-20_16h30.58.040.csv",0.426030368763557,"chain10.csv"
"5abf3b30a3ba7a0001b46efa",32,"262628_experiment_2024-02-20_16h44.14.666.csv",0.499924410310527,"chain11.csv"
"5ae3223938df950001455e66",26,"346235_experiment_2024-02-20_11h35.00.919.csv",0.535275921908894,"chain12.csv"
"5aea16d3ff24e0000124b803",54,"313438_experiment_2024-02-20_16h42.06.302.csv",0.381044941893836,"chain13.csv"
"5aec6539d9171d00015b79ea",92,"347125_experiment_2024-02-20_16h38.54.870.csv",0.123156897545056,"chain14.csv"
"5b0fa626bd9c310001568d6c",46,"778867_experiment_2024-02-20_11h37.11.999.csv",0.42177874186551,"chain15.csv"
"5b293f523096610001b108e1",41,"385240_experiment_2024-02-20_16h34.42.865.csv",0.448691176743237,"chain16.csv"
"5b82247316aa4400016aa924",96,"282437_experiment_2024-02-20_11h27.18.823.csv",0.097157115079856,"chain17.csv"
"5bfbf60d18430e000186a0b6",100,"901831_experiment_2024-02-20_16h32.18.988.csv",0,"chain18.csv"
"5c03d6e329abc00001992f4c",17,"323143_experiment_2024-02-20_16h18.47.501.csv",0.611759333257221,"chain19.csv"
"5c059841bbe1c80001c742c5",62,"965663_experiment_2024-02-20_16h35.53.521.csv",0.341014120560833,"chain20.csv"
"5c4207e8f35ed30001a737d7",21,"242065_experiment_2024-02-20_16h40.58.587.csv",0.581257696268542,"chain21.csv"
"5c5a0ec41bf09700015ca517",11,"004415_experiment_2024-02-20_16h28.56.294.csv",0.671791495438145,"chain22.csv"
"5c6563e20d80fd0001425671",55,"220653_experiment_2024-02-20_16h40.44.066.csv",0.380679681851048,"chain23.csv"
"5c747244f33ac60001b7a9e2",91,"790862_experiment_2024-02-20_16h44.16.903.csv",0.149888269983323,"chain24.csv"
"5c98db753df5fc0016e3baed",83,"247195_experiment_2024-02-20_16h38.21.297.csv",0.207862671058622,"chain25.csv"
"5caf6864971a7b0012dc7562",98,"785400_experiment_2024-02-20_17h12.42.185.csv",0.0740708604483011,"chain26.csv"
"5cbcadbe0b073500018c5f73",18,"839794_experiment_2024-02-20_16h43.34.233.csv",0.605073463485177,"chain27.csv"
"5d16385fac37cd001953479b",76,"396641_experiment_2024-02-20_11h22.49.099.csv",0.250701373825018,"chain28.csv"
"5d211227bdbc65001b7ace0a",89,"102121_experiment_2024-02-20_16h36.14.499.csv",0.158177874186551,"chain29.csv"
"5d31dc6e42678e001a0bdedd",67,"416679_experiment_2024-02-20_16h38.30.499.csv",0.299898770788142,"chain30.csv"
"5d34a440c5edfe0001f7c53c",8,"916834_experiment_2024-02-20_16h34.24.552.csv",0.694951220868791,"chain31.csv"
"5d53ece21e9091000105526a",65,"645004_experiment_2024-02-20_16h28.00.951.csv",0.306297683998335,"chain32.csv"
"5d5d408434988d000117b2c7",72,"916509_experiment_2024-02-20_16h36.38.249.csv",0.289332773051981,"chain33.csv"
"5deae12ff4c5e12050a1acb5",73,"495320_experiment_2024-02-20_16h31.12.277.csv",0.269559715803703,"chain34.csv"
"5e1ccec8551fa0000cdc1f0b",49,"119684_experiment_2024-02-20_16h26.04.034.csv",0.400682995902627,"chain35.csv"
"5e2a2b0f3d25b70994890969",84,"214480_experiment_2024-02-20_16h39.26.653.csv",0.204945770065076,"chain36.csv"
"5e47c3608b051d26181ccf1c",50,"672279_experiment_2024-02-20_16h36.54.017.csv",0.391720896601591,"chain37.csv"
"5e66af6f70f23a07c791f77d",3,"702661_experiment_2024-02-20_16h35.35.120.csv",0.782287631866807,"chain38.csv"
"5e985344317f26057adeb06e",29,"378008_experiment_2024-02-20_16h30.20.957.csv",0.517805385744648,"chain39.csv"
"5ec6be322a1c090e1f681ed5",43,"207556_experiment_2024-02-20_16h26.43.282.csv",0.442617809188378,"chain40.csv"
"5ed51cadb2c5c106a6d1f561",4,"883208_experiment_2024-02-20_16h40.15.743.csv",0.75590262713907,"chain41.csv"
"5edd4c9516627fa5965e746e",80,"014052_experiment_2024-02-20_16h27.26.418.csv",0.224786695589299,"chain42.csv"
"5edea9cefbaa35141057c040",56,"447318_experiment_2024-02-20_08h42.32.753.csv",0.379605817325253,"chain43.csv"
"5edf9681b8a6fc2722574db5",36,"123828_experiment_2024-02-20_16h48.07.687.csv",0.459894577006508,"chain44.csv"
"5ee3be6ff942c407cd54e6ce",67,"231560_experiment_2024-02-20_16h35.27.215.csv",0.299898770788142,"chain45.csv"
"5efb03ef4cd406000b96ed93",64,"437163_experiment_2024-02-20_16h43.42.638.csv",0.309811965811966,"chain46.csv"
"5f075038b783ad10f899da50",7,"458575_experiment_2024-02-20_16h28.26.645.csv",0.720809833694866,"chain47.csv"
"5f0f2ff0762218000970c967",94,"846920_experiment_2024-02-20_16h39.30.426.csv",0.111433211241895,"chain48.csv"
"5f12cb12e4995825387e41ee",74,"717900_experiment_2024-02-20_16h39.09.973.csv",0.264461460592914,"chain49.csv"
"5f1afac4a6090e27181f302d",87,"591130_experiment_2024-02-20_16h22.11.807.csv",0.194663919016631,"chain50.csv"
"5f3013e31c8a690aacb02c31",59,"775894_experiment_2024-02-20_17h27.32.207.csv",0.364218254630402,"chain51.csv"
"5f589d27b9bdc9016c605c7e",82,"862213_experiment_2024-02-20_16h41.28.775.csv",0.208812827695963,"chain52.csv"
"5f6cf72a1b5cc614cc521219",5,"516716_experiment_2024-02-20_16h41.20.084.csv",0.743485177151121,"chain53.csv"
"5fbe857956e90a03bbaec1c9",99,"053337_experiment_2024-02-20_16h36.58.181.csv",0.0601670910748529,"chain54.csv"
"5fc6df58f380620a09116434",42,"860222_experiment_2024-02-20_11h25.56.844.csv",0.447316989866178,"chain55.csv"
"5fda057989ec4c35a700f69f",52,"188355_experiment_2024-02-20_16h39.58.652.csv",0.383923191031003,"chain56.csv"
"6079a64f3374e137a5f86a82",75,"107413_experiment_2024-02-20_16h38.57.766.csv",0.254227058640237,"chain57.csv"
"609978fde585cd14ae6a03a2",15,"893979_experiment_2024-02-20_16h46.42.513.csv",0.635777295733911,"chain58.csv"
"609e99826182c01b8cde0871",69,"302002_experiment_2024-02-20_16h36.22.611.csv",0.296785316893889,"chain59.csv"
"60a922062b641ec3e81b9f7d",78,"976528_experiment_2024-02-20_17h23.06.169.csv",0.24631409978308,"chain60.csv"
"60c682d13eac136dcb62df4b",24,"691931_experiment_2024-02-20_16h48.59.046.csv",0.555012044438585,"chain61.csv"
"60cfcb4c402bc3a7ff5d8f3d",71,"799811_experiment_2024-02-20_16h38.12.181.csv",0.289588575560376,"chain62.csv"
"60dddb1b0ac9d871e7352b58",60,"167699_experiment_2024-02-20_16h46.33.415.csv",0.364109789142327,"chain63.csv"
"60e1e7545bf8f4a615e4c00a",37,"408725_experiment_2024-02-20_16h47.20.315.csv",0.459276697130258,"chain64.csv"
"61008174621af4fde89d5c7f",39,"575873_experiment_2024-02-20_11h23.24.317.csv",0.458498626174982,"chain65.csv"
"61211965f45859b966797c81",79,"502421_experiment_2024-02-20_16h39.23.962.csv",0.230652576550242,"chain66.csv"
"613b1a074907c34d54afdb1d",19,"047510_experiment_2024-02-20_16h38.28.202.csv",0.599024343215232,"chain67.csv"
"61432ce61b551a6c906a895c",51,"326285_experiment_2024-02-20_16h45.40.590.csv",0.388392432153537,"chain68.csv"
"615784b2091a62697360d0da",14,"481286_experiment_2024-02-20_16h34.39.121.csv",0.642863340563991,"chain69.csv"
"615abf573d6f6b1133385066",77,"566266_experiment_2024-02-20_16h37.12.552.csv",0.247746980530784,"chain70.csv"
"6169cd252a0b4843f6c35969",28,"524357_experiment_2024-02-20_16h30.29.120.csv",0.52344559112455,"chain71.csv"
"62976192ba091cafd786e73a",97,"233043_experiment_2024-02-20_16h38.32.730.csv",0.0811930585683298,"chain72.csv"
"62bf27ab81ef4d3e074585b5",1,"852405_experiment_2024-02-20_11h25.47.619.csv",1,"chain73.csv"
"62c89d15a4c828acd96679a5",38,"508414_experiment_2024-02-20_16h42.58.429.csv",0.458583229255681,"chain74.csv"
"63468a3c999c8e38f33c7a82",27,"409422_experiment_2024-02-20_16h43.40.109.csv",0.527286032476192,"chain75.csv"
"63469fc8c286d78c8b7ab1d4",93,"709235_experiment_2024-02-20_16h46.10.574.csv",0.121580957806554,"chain76.csv"
