"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"5c096cc8b57e9500015a18c2",0.4385,0.5427,"s","blue_gnome","yellow_gnome","bright_forest","red_basket",2299,1,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.8421,0.6083,"k","purple_gnome","orange_gnome","bright_forest","red_basket",2300,1,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.4818,1.2957,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2303,3,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.4958,0.4817,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2305,2,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.6917,0.4319,"k","brown_gnome","red_gnome","bright_forest","red_basket",2312,7,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.5487,0.3433,"k","purple_gnome","orange_gnome","bright_forest","red_basket",2347,35,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.5769,0.6972,"k","pink_gnome","green_gnome","bright_forest","red_basket",2352,5,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.3966,0.3126,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2356,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.3913,0.4762,"k","pink_gnome","green_gnome","bright_forest","red_basket",2376,20,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.6809,0.1258,"k","green_gnome","pink_gnome","dark_forest","yellow_basket",2391,15,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.8772,0.3336,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2394,3,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.493,0.3253,"s","brown_gnome","red_gnome","dark_forest","yellow_basket",2409,15,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.5261,0.2768,"k","orange_gnome","purple_gnome","dark_forest","yellow_basket",2411,2,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.4775,0.365,"k","green_gnome","pink_gnome","dark_forest","yellow_basket",2414,3,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.6422,0.5414,"s","brown_gnome","red_gnome","dark_forest","yellow_basket",2419,5,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.51,0.3827,"k","red_gnome","brown_gnome","dark_forest","yellow_basket",2425,6,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.4893,0.3746,"k","pink_gnome","green_gnome","bright_forest","red_basket",2433,8,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.5608,0.5964,"k","purple_gnome","orange_gnome","bright_forest","red_basket",2473,40,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.5331,0.4327,"s","red_gnome","brown_gnome","bright_forest","red_basket",2481,8,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"5c096cc8b57e9500015a18c2",0.5568,0.337,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2490,9,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"5c096cc8b57e9500015a18c2",0.4946,0.5252,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2497,7,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
