"ID","rank","filename","score_norm","cond_filename","obs_filename"
"557c0bd8fdf99b120dc45dde",61,"231648_experiment_2024-05-15_18h56.19.209.csv",0.374411816320561,"chain0.csv","obs0.csv"
"55cca8f81676ab000ff06ef1",98,"977227_experiment_2024-05-15_18h41.00.488.csv",0.0351136717533473,"chain1.csv","obs1.csv"
"561f684fed6e5a000dc7e878",57,"517641_experiment_2024-05-15_18h58.56.170.csv",0.386036142065257,"chain2.csv","obs2.csv"
"56e9c7ac0a5579000d8f7dd4",55,"187094_experiment_2024-05-15_18h45.57.869.csv",0.401321127664192,"chain3.csv","obs3.csv"
"57681fca8e454c000133a203",31,"621764_experiment_2024-05-15_19h49.20.832.csv",0.540996004283539,"chain4.csv","obs4.csv"
"57a5c633275be6000135b61c",42,"723446_experiment_2024-05-15_18h41.25.119.csv",0.434980355263431,"chain5.csv","obs5.csv"
"57b77ad86615e5000160ea97",24,"331633_experiment_2024-05-15_18h35.03.456.csv",0.603462358841197,"chain6.csv","obs6.csv"
"57c843b0414f730001e3cc7a",76,"824386_experiment_2024-05-15_18h38.10.208.csv",0.285042242243202,"chain7.csv","obs7.csv"
"5977986837d15f00016f1d08",1,"170488_experiment_2024-05-15_18h43.13.330.csv",1,"chain8.csv","obs8.csv"
"59860ea5fd8cca00015cba4d",84,"997983_experiment_2024-05-15_18h50.25.355.csv",0.239528468746905,"chain9.csv","obs9.csv"
"5996f25a05a0e30001f1fd72",67,"391868_experiment_2024-05-15_19h10.31.547.csv",0.341650653892182,"chain10.csv","obs10.csv"
"59ae8d282a78fd00010b80e7",58,"793761_experiment_2024-05-15_18h54.06.171.csv",0.383607362219529,"chain11.csv","obs11.csv"
"59f392ef9618dc0001d33a58",5,"273184_experiment_2024-05-15_18h30.08.277.csv",0.813291271466177,"chain12.csv","obs12.csv"
"5a9057b96219a30001d2d8f6",96,"967651_experiment_2024-05-15_18h43.51.608.csv",0.11235487111665,"chain13.csv","obs13.csv"
"5b126b7ebd9c31000156c3b9",27,"661465_experiment_2024-05-15_18h57.32.528.csv",0.569696834823302,"chain14.csv","obs14.csv"
"5b266738007d870001c7c360",53,"226218_experiment_2024-05-15_18h36.55.355.csv",0.404373895240154,"chain15.csv","obs15.csv"
"5b2a2d855b5c0900018b0bf5",82,"157902_experiment_2024-05-15_18h52.23.170.csv",0.248321400867276,"chain16.csv","obs16.csv"
"5b460b3678d6310001b74803",12,"967870_experiment_2024-05-15_18h55.56.659.csv",0.726715757961565,"chain17.csv","obs17.csv"
"5b52f4933234ab00014ca442",4,"391547_experiment_2024-05-15_18h51.09.736.csv",0.877060259824534,"chain18.csv","obs18.csv"
"5b829a201a1b2200016e86c4",65,"847320_experiment_2024-05-15_18h42.43.970.csv",0.346433612675967,"chain19.csv","obs19.csv"
"5ba104967b196f00019640a1",90,"528286_experiment_2024-05-15_18h46.44.671.csv",0.206936803823023,"chain20.csv","obs20.csv"
"5baa685207b344000128ea01",59,"910073_experiment_2024-05-15_18h23.45.489.csv",0.37839306920575,"chain21.csv","obs21.csv"
"5bcd24135c2b810001dc9756",99,"991533_experiment_2024-05-15_18h56.25.237.csv",0.0181053448122379,"chain22.csv","obs22.csv"
"5c8b065abd96ce0001947d1b",88,"249757_experiment_2024-05-15_18h50.15.629.csv",0.21333975239701,"chain23.csv","obs23.csv"
"5ca73fe6bcdcc2001291822d",23,"423614_experiment_2024-05-15_18h45.02.404.csv",0.604269390828925,"chain24.csv","obs24.csv"
"5d1a1d97a51463000183f7af",13,"683495_experiment_2024-05-15_18h21.20.785.csv",0.72058393407085,"chain25.csv","obs25.csv"
"5d3f020cfd9694001a2d1a1c",100,"841437_experiment_2024-05-15_18h23.52.265.csv",0,"chain26.csv","obs26.csv"
"5d543730eda30f0001bb779a",39,"736572_experiment_2024-05-15_18h36.02.948.csv",0.452963066069484,"chain27.csv","obs27.csv"
"5d66f49c531d6e0001e99e8a",9,"344628_experiment_2024-05-15_18h43.53.776.csv",0.73208110386594,"chain28.csv","obs28.csv"
"5d9ca4eff93dba0013e68c11",3,"517564_experiment_2024-05-15_18h50.32.412.csv",0.882063439718751,"chain29.csv","obs29.csv"
"5da83385e8bf0200113c3c6e",33,"599389_experiment_2024-05-15_18h51.00.136.csv",0.537395695335754,"chain30.csv","obs30.csv"
"5dbc7bb351b13c22d8df0fe8",60,"801491_experiment_2024-05-15_18h32.06.479.csv",0.378107633811056,"chain31.csv","obs31.csv"
"5dccf99db9d9049777368b3b",74,"355004_experiment_2024-05-15_18h41.57.700.csv",0.290315179416554,"chain32.csv","obs32.csv"
"5dd2bfcc51db1c2d1c3263b7",93,"992348_experiment_2024-05-15_18h58.46.599.csv",0.16329186837063,"chain33.csv","obs33.csv"
"5ddac93016d10ca2991f7dbf",52,"417625_experiment_2024-05-15_18h44.06.290.csv",0.404724768664448,"chain34.csv","obs34.csv"
"5e2e7ffe484f9b45e086fdc0",62,"984327_experiment_2024-05-15_18h30.57.034.csv",0.36735100736192,"chain35.csv","obs35.csv"
"5e5bf2d23ff8553d87edd445",95,"013286_experiment_2024-05-15_18h43.32.314.csv",0.114628337442025,"chain36.csv","obs36.csv"
"5e73c7a5d302e933a4a51bd8",85,"860723_experiment_2024-05-15_19h17.20.012.csv",0.236450486282078,"chain37.csv","obs37.csv"
