"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"5ca73fe6bcdcc2001291822d",0.7116,0.4547,"s","brown_gnome","blue_gnome","bright_forest","yellow_basket",2682,2,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",1.2018,0.3708,"k","purple_gnome","red_gnome","bright_forest","yellow_basket",2683,1,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",0.9304,0.3135,"k","brown_gnome","blue_gnome","dark_forest","red_basket",2713,30,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.938,0.3224,"k","red_gnome","purple_gnome","dark_forest","red_basket",2728,15,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.904,0.3075,"s","orange_gnome","yellow_gnome","bright_forest","yellow_basket",2733,5,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",0.9415,0.4056,"s","pink_gnome","green_gnome","bright_forest","yellow_basket",2739,6,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",0.9237,0.304,"k","red_gnome","purple_gnome","dark_forest","red_basket",2741,2,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.8806,0.3885,"s","blue_gnome","brown_gnome","dark_forest","red_basket",2747,6,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.7868,0.3949,"k","green_gnome","pink_gnome","bright_forest","yellow_basket",2749,2,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",0.6768,0.3625,"k","pink_gnome","green_gnome","dark_forest","red_basket",2754,5,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.9777,0.4831,"k","blue_gnome","brown_gnome","bright_forest","yellow_basket",2769,15,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5ca73fe6bcdcc2001291822d",0.5485,0.2996,"k","orange_gnome","yellow_gnome","dark_forest","red_basket",2784,15,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.9412,0.3213,"s","purple_gnome","red_gnome","dark_forest","red_basket",2809,25,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5ca73fe6bcdcc2001291822d",0.7986,0.3203,"k","brown_gnome","blue_gnome","dark_forest","red_basket",2814,5,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
