"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"65341bd6cc83ab081644bbfb",0.709,0.4603,"k","red_gnome","blue_gnome","dark_forest","yellow_basket",2414,3,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.5558,1.4249,"s","green_gnome","pink_gnome","bright_forest","red_basket",2415,1,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"65341bd6cc83ab081644bbfb",0.5559,0.3998,"s","green_gnome","pink_gnome","bright_forest","red_basket",2420,5,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"65341bd6cc83ab081644bbfb",0.588,0.4759,"k","green_gnome","pink_gnome","dark_forest","yellow_basket",2424,4,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.9734,0.4837,"k","brown_gnome","yellow_gnome","dark_forest","yellow_basket",2427,3,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.5021,0.3413,"s","blue_gnome","red_gnome","dark_forest","yellow_basket",2457,30,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.9592,0.6666,"s","yellow_gnome","brown_gnome","dark_forest","yellow_basket",2464,7,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.7282,0.3927,"k","red_gnome","blue_gnome","dark_forest","yellow_basket",2467,3,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.6097,0.4925,"k","brown_gnome","yellow_gnome","dark_forest","yellow_basket",2473,6,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"65341bd6cc83ab081644bbfb",0.6171,0.4421,"s","yellow_gnome","brown_gnome","dark_forest","yellow_basket",2480,7,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
