"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014","sim"
"88",9,-109775.8755881,0.0327751043186826,853.478537804375,2.93378210897462,5
"89",8,-113923.099068852,0.0360592113882565,888.478594621589,2.91495218631227,5
"90",7,-114776.047355764,0.0294070436945971,923.719583433502,2.94583018206588,5
"91",6,-117590.810513136,0.0412260976203332,972.603498962662,2.93340597178057,5
"92",5,-119517.275217958,0.0328098924665233,1017.65001776253,2.91308227101911,5
"93",4,-126604.634379067,0.0611038803035931,1085.52655701657,2.79888735466308,5
"94",3,-131020.898526233,0.0363592753657478,1158.21687216166,3.01681984021964,5
"95",2,-140867.096342096,0.0658484169407622,1274.42019743065,2.96859655494442,5
"96",20,-100815.706742705,0.0290160977105404,649.425092206902,2.74078969617468,6
"97",19,-99814.8706163635,0.0287239743880377,662.051233049066,2.79878696535192,6
"98",18,-101399.909776165,0.0313756397057729,675.640508824047,2.78198047946171,6
"99",17,-100918.663726385,0.0375780049309048,699.10556692047,2.76610472914146,6
"100",16,-102489.569327058,0.0302646031767774,704.711512885645,2.82998093777891,6
"101",15,-101632.145939258,0.0284462476019067,718.428512527487,2.86392434509435,6
"102",14,-104152.385879266,0.0315402890791566,741.717953956413,2.84164474550729,6
"103",13,-105011.668373064,0.0318044573067886,761.139695591234,2.87176398472589,6
"104",12,-104474.382201613,0.0281715062196868,777.456985985554,2.92144664848772,6
"105",11,-107211.508800754,0.0278404568887784,800.24724128747,2.89009370324171,6
"106",10,-108900.575763912,0.0337292890080495,828.340759107237,2.90216744049406,6
"107",9,-112152.292967285,0.0370123362007239,858.280534550028,2.87140485205345,6
"108",8,-113539.404599313,0.0320675365139111,887.295330977806,2.90953023482182,6
"109",7,-114051.820486029,0.0261314873759269,920.975569502547,2.97704228894744,6
"110",6,-117143.439937068,0.0265853112258634,965.642772553356,2.95156524488372,6
"111",5,-123164.523635359,0.0312894362370006,1015.08803180175,3.01785958886612,6
"112",4,-126012.66605596,0.0446423969372986,1078.81367201324,2.92939535048899,6
"113",3,-131513.669860316,0.0459115735580711,1159.25662621223,2.86830999634247,6
"114",2,-138364.839378843,0.0598333840878609,1272.14973800963,2.97729472747947,6
"115",20,-98713.8304566304,0.0285039345294025,644.732625744693,2.77072269740819,7
"116",19,-100500.259739335,0.0349346306222067,674.509912196717,2.8057254931174,7
"117",18,-100426.642472534,0.0292577448570954,674.008021289121,2.82645720007768,7
"118",17,-101018.909709344,0.0328832967877759,695.925567784995,2.78928671404865,7
"119",16,-101272.106637348,0.0318258846719972,707.297091405078,2.83152409003377,7
"120",15,-104757.368767131,0.0346276967617877,729.538641453758,2.82749637629969,7
"121",14,-105448.312538255,0.0323127043655804,739.602733464827,2.84422872814411,7
"122",13,-102310.241113905,0.0333581265948486,763.476293700587,2.84021300700344,7
"123",12,-106220.670502481,0.0239942726733591,773.66826387278,2.94940320225899,7
"124",11,-106830.363805084,0.0257513204301172,797.56639226114,2.91799210758321,7
"125",10,-109666.491406643,0.0305480075378954,825.569847191402,2.91877660513445,7
"126",9,-112077.083371665,0.0454170542589957,863.490920157629,2.85239108869634,7
"127",8,-113115.287474728,0.0308898941577218,885.829790147088,2.94984921383462,7
"128",7,-115234.386993595,0.0338288515766573,925.39893892391,2.92521725341442,7
"129",6,-115981.477795398,0.03458788875603,968.782113073616,2.94323878387226,7
"130",5,-120086.974158943,0.0238563379844261,1013.02404740854,3.01439801350942,7
"131",4,-124557.389805851,0.0336151732091069,1080.33410317235,3.0048158914206,7
"132",3,-130863.187602926,0.0701153049382227,1161.21291263662,2.92103207804445,7
"133",2,-139564.139068457,0.0430395928737655,1270.68055627529,2.92824268292243,7
"134",20,-100173.594628849,0.0294435725804784,646.847782007771,2.75147228012609,8
"135",19,-99997.383385016,0.0293640264160477,663.857488115011,2.80542500625259,8
"136",18,-100742.566767304,0.0341802184161651,679.242328540446,2.7768239447944,8
"137",17,-101833.57863316,0.0391000598766149,703.925682849767,2.78223018830826,8
"138",16,-103306.527760397,0.0328406661495782,707.282189269936,2.86402929804918,8
"139",15,-103668.151828338,0.028866982167989,717.257986786434,2.84022641040731,8
"140",14,-105000.968730608,0.0255770237082599,734.93665883786,2.8578605865896,8
"141",13,-105850.832478334,0.0301314325109101,757.316934347123,2.87827688078139,8
"142",12,-105711.957803133,0.0263117001993376,775.779297524535,2.89064436330407,8
"143",11,-106158.180766057,0.0288241408283021,797.402570308192,2.89552812227863,8
"144",10,-108954.325713838,0.0377633219408223,833.043727615316,2.92038139742188,8
"145",9,-108656.116530128,0.0443600609237247,864.44888644598,2.87752444646522,8
"146",8,-112180.84792263,0.0379930638434445,891.988588723769,2.95059799341611,8
"147",7,-114166.477564423,0.0366508027218955,927.507945805902,2.88205149280062,8
"148",6,-117449.974230454,0.0361760655644097,971.049422954068,2.92905926127752,8
"149",5,-121421.276586631,0.0413236843989054,1018.6052814771,2.9931608720005,8
"150",4,-125091.243445884,0.0520271538778601,1081.60836519795,2.91637893382777,8
"151",3,-130250.535691214,0.0652976303509965,1161.3470728586,2.9319038038478,8
"152",2,-138808.471103925,0.0694450431401801,1273.66535901427,2.8663487189262,8
"153",20,-100734.817374607,0.0294149742459884,650.199899786336,2.78080504244249,9
"154",19,-100383.440595622,0.0351278699081666,672.57716469587,2.78342827258332,9
"155",18,-100969.958126627,0.034498148995326,681.002127042621,2.78736343179198,9
"156",17,-101376.264914759,0.0349113596707086,695.781966346796,2.83574764781861,9
"157",16,-100663.123427806,0.0316628675076597,708.981105994084,2.82563252358544,9
"158",15,-104393.226699436,0.0294945083998225,719.751497250389,2.79614521040104,9
"159",14,-102717.176520145,0.0270983763225171,734.369698780839,2.89859486202959,9
"160",13,-104895.046523066,0.0325884375482181,760.46779242945,2.85528411122297,9
"161",12,-104814.481531821,0.0297794960178807,775.799274006574,2.85299041554148,9
"162",11,-104980.402253429,0.0341149716138147,804.612857610205,2.86542741213942,9
"163",10,-108579.138672297,0.0336412294906527,828.963288117567,2.90684650935265,9
"164",9,-110138.272751907,0.0343252190982231,856.041866275815,2.931189012366,9
"165",8,-112226.698186209,0.0438615614493711,890.729914025868,2.85783119025261,9
"166",7,-116326.332083566,0.0443393152049575,932.148353174353,2.91284075186288,9
"167",6,-117454.680788365,0.0342248740524072,966.450457782859,2.95280860730127,9
"168",5,-121832.403225676,0.024609533166936,1013.83856080528,3.07845181029658,9
"169",4,-125336.070082988,0.0712253242458842,1087.60067278864,2.82561867202017,9
"170",3,-130226.682599612,0.0758173516305062,1164.89033489437,2.86832731375111,9
"171",2,-138981.81765318,0.0594705172634858,1272.80107849458,3.03932520872844,9
"172",20,-99751.3774913073,0.0312382061422841,648.482188541117,2.78513393681009,10
"173",19,-99905.0150961738,0.030890918724406,666.370433443195,2.75987659558189,10
"174",18,-101072.803956045,0.0304187199494328,676.931992252741,2.78790641036871,10
"175",17,-101483.277538843,0.0310746884654304,692.797056004938,2.81638604874365,10
"176",16,-102523.47554205,0.0322821052159571,710.173389305758,2.83538755284251,10
"177",15,-101033.062773775,0.0276071077208814,716.998569986143,2.85023497570397,10
"178",14,-106266.145547985,0.0332854323969176,742.950106824146,2.84277513474919,10
"179",13,-104496.876729639,0.0316485056536099,761.13010737684,2.87036551768198,10
"180",12,-105431.415961267,0.0317882638183534,780.261538148874,2.92660208945372,10
"181",11,-106745.797693773,0.0358112719937091,806.058943169544,2.88797054318313,10
"182",10,-107934.994175184,0.035951157321678,829.224748651889,2.90544140963972,10
"183",9,-110941.749824493,0.0322782376277842,858.398251486108,2.88004415603407,10
"184",8,-113051.084584518,0.0434444530568917,893.291538349165,2.85280060481929,10
"185",7,-115377.583872958,0.0255124439961789,921.431100897518,2.99953130417829,10
"186",6,-117894.076417999,0.0493509468659018,977.398725895353,2.88887855794697,10
"187",5,-120499.62181135,0.0423458616657532,1019.94917582291,2.93353378168572,10
"188",4,-125273.915621648,0.0579038741042554,1085.71811517526,2.90197649856088,10
"189",3,-130321.146446722,0.0590432938092574,1162.77261713868,2.873001745994,10
"190",2,-140595.368098798,0.0605523508336315,1272.6004785335,2.89013017624445,10
"191",20,-99731.57430945,0.0311429054729086,653.690673435273,2.77410632111007,11
"192",19,-99745.2632125168,0.0317985186364746,668.023621306621,2.79513388993609,11
"193",18,-101472.162011768,0.0377720002460954,686.618195212021,2.77008206619613,11
"194",17,-100922.670326068,0.0354977232185078,696.006061763931,2.76379152311772,11
"195",16,-102881.554353326,0.0245914107768477,698.660319620621,2.86821108685786,11
"196",15,-102488.889251741,0.0297444461328656,722.550568104822,2.81868480124355,11
"197",14,-103133.056903006,0.0318050144746094,740.377945797482,2.83470595714506,11
"198",13,-106487.506811916,0.0280851510961144,757.093941864695,2.89504682030288,11
"199",12,-105690.912140986,0.0290880324999907,777.395462809725,2.87361825664313,11
"200",11,-108085.30667804,0.027010379516429,799.175035971365,2.91042551989938,11
"201",10,-108814.581586674,0.0375725578762832,831.16276719917,2.90867334528507,11
"202",9,-110885.30152483,0.0335870052569922,856.267556263798,2.90418887602806,11
"203",8,-113556.657142649,0.0313144757048804,888.033495843139,2.91283799719322,11
"204",7,-114059.276370092,0.0386476563421926,925.491210231144,2.93684137458097,11
"205",6,-117817.364858411,0.0413433289572787,969.370234807291,2.93581530274324,11
"206",5,-121755.842580202,0.0356079940139055,1016.40776332026,2.92140202980141,11
"207",4,-125971.963290889,0.0417823851429379,1082.85087688282,2.97147239070457,11
"208",3,-130077.904436387,0.0478755267892721,1160.73443072455,2.87284274668533,11
"209",2,-139496.66125482,0.0547945166262231,1271.28623973074,2.97432113616173,11
"210",20,-99114.8435197191,0.0302158419459449,645.827072746246,2.78330580864924,12
"211",19,-100158.256527733,0.031270233507306,663.823728537696,2.79628438142278,12
"212",18,-100765.35884677,0.0352432923100162,688.551343327681,2.79036754069126,12
"213",17,-103106.125820427,0.0347277891599743,696.472642008622,2.78872831981292,12
"214",16,-101667.23431655,0.0311105097309444,704.483531867562,2.865581024272,12
"215",15,-102750.904371375,0.0326802205527571,721.942246787622,2.85014460626124,12
"216",14,-104052.102472412,0.0291940977695031,737.808592308959,2.83432357825229,12
"217",13,-105880.734113912,0.0286393241553092,756.718109897145,2.91095507296996,12
"218",12,-105558.764821651,0.034118576052233,783.323853365887,2.87634521045639,12
"219",11,-106705.018852584,0.0223399092003996,792.268542941308,2.92440910314527,12
"220",10,-109596.431110976,0.0374837007961904,830.853455190278,2.9015579783395,12
"221",9,-109974.190211393,0.0355973495004024,857.490779954674,2.89553097637344,12
"222",8,-111392.129924013,0.0370642031011762,888.947543358401,2.92853660711434,12
"223",7,-115158.2513241,0.0338641990221388,928.329343272641,2.93129414127208,12
"224",6,-117749.500758082,0.0277564096809373,966.039520866281,2.93841805349343,12
"225",5,-120567.88465265,0.0254884677821423,1015.53516278789,3.05794891075797,12
"226",4,-125144.315074726,0.0256560887860753,1075.97036728831,3.01070168269736,12
"227",3,-131776.134186209,0.0608839539547545,1162.87199649657,2.96454906779783,12
"228",2,-138763.270809855,0.0725649598695372,1272.71640091921,2.95925809195419,12
"229",20,-99663.4249584609,0.0294035278609618,647.069419637035,2.77519730035334,13
"230",19,-99468.0430310739,0.034251621312456,668.092760138986,2.77960719853006,13
"231",18,-101241.369473814,0.0278588980813409,672.523093677627,2.80842601931779,13
"232",17,-101005.50306027,0.0343184232375292,695.388864196961,2.8323242936307,13
"233",16,-102779.932056533,0.0332299719774483,711.586491543797,2.81295050585275,13
"234",15,-102880.175819995,0.0316001396587711,723.391942194848,2.80524830915152,13
"235",14,-102837.384313726,0.0339412305642594,743.047491102985,2.84946876201414,13
"236",13,-105257.167364988,0.0299569435892941,758.728144067047,2.86377519689999,13
"237",12,-105169.524418034,0.0303761986945684,779.727704345451,2.88588545538113,13
"238",11,-105751.488044567,0.02391409330919,794.585604363868,2.92245964150323,13
"239",10,-107818.190602946,0.0394869624366817,833.933169989341,2.91219122547595,13
"240",9,-108821.177718996,0.0281867244657912,855.264772050163,2.95387326688126,13
"241",8,-114828.418552314,0.0365734958855288,888.594536060185,2.86594404074128,13
"242",7,-114239.814168371,0.0379188213830326,925.876041772624,2.93992009634217,13
"243",6,-117645.844242492,0.0213527161882689,964.329845355727,3.04179190819018,13
"244",5,-120380.463694324,0.0273348427527008,1013.82800234271,3.03784804859769,13
"245",4,-124673.934526391,0.0263598855706112,1072.67495942632,2.97299842880542,13
"246",3,-131644.235109433,0.06146655457135,1160.3099767926,2.95556414454624,13
"247",2,-139020.209542007,0.0814655263024106,1275.49946996086,2.90400030586375,13
"248",20,-98153.1609040943,0.0329230773615356,654.498758709928,2.76132340614816,14
"249",19,-101496.201957869,0.0280715853192442,659.091114893238,2.80080667302677,14
"250",18,-101188.489604926,0.0291641280356912,674.517195410492,2.80674324767719,14
"251",17,-101300.061009002,0.034576300001511,693.38676614237,2.82370014125494,14
"252",16,-103283.974655184,0.0321291689828808,707.871719883722,2.84680523391785,14
"253",15,-102272.526452936,0.0356455425118349,727.246463049511,2.79531235818633,14
"254",14,-104148.342008656,0.028718330090987,737.268617968082,2.87714653730869,14
"255",13,-104211.987783538,0.0373004129494383,765.756963970207,2.85078274841837,14
"256",12,-106681.805586388,0.0259571167785359,774.415380437608,2.90868346843045,14
"257",11,-106819.282338506,0.0333017037742651,804.172379877249,2.92021883371031,14
"258",10,-109042.910402823,0.0384149271231503,833.92181038196,2.92610562663177,14
"259",9,-110277.167918686,0.0319663831637243,857.894541671908,2.89476575347998,14
"260",8,-111020.182926554,0.0300402539719318,885.857737177193,2.90675294679221,14
"261",7,-116221.755279365,0.0340327367314255,923.502333267798,2.97110941072864,14
"262",6,-119144.903755475,0.0319646840305874,966.562045759268,2.98179085220978,14
"263",5,-121260.850024642,0.0307770852295832,1015.13423366629,2.97809617108334,14
"264",4,-124628.568311341,0.0444840316294499,1083.28440069791,2.95918693166259,14
"265",3,-131001.86639103,0.0671612059535174,1164.44599773546,2.87182670273103,14
"266",2,-138528.580334711,0.0651517377668925,1272.00270302868,2.99643501039555,14
"267",20,-98560.6579334788,0.0297103537409904,646.22269513594,2.7675583437424,15
"268",19,-99780.2349488487,0.0302035792868553,659.227855352675,2.79122239263229,15
"269",18,-100989.986390564,0.0361789958489215,687.118550386493,2.76788879543925,15
"270",17,-103112.801826538,0.0357866762962554,697.672345491741,2.79981876445315,15
"271",16,-102844.216236557,0.0355747030404077,710.79747667079,2.77839875198007,15
"272",15,-101887.170221301,0.0334742188910774,728.240861846566,2.85553689805089,15
"273",14,-104775.214571649,0.0274356046499148,738.054075938967,2.89431441178805,15
"274",13,-105371.530602445,0.0328367266213749,759.879995759391,2.84021779558346,15
"275",12,-105699.241229956,0.0332891086089446,780.685577978883,2.90314085773185,15
"276",11,-104523.245287279,0.0304084525573023,800.706302789571,2.87362402601251,15
"277",10,-110342.738526781,0.0363013126535138,831.651414241295,2.89022732721793,15
"278",9,-110280.631977019,0.0489879515956566,866.48902665945,2.81569789290764,15
"279",8,-112113.018539613,0.0431178315703292,893.410543809583,2.90638752994708,15
"280",7,-116054.332605864,0.0431708355321231,928.996732217442,2.94370489386069,15
"281",6,-117077.979919193,0.0403656476527846,970.607226476499,2.94321258059127,15
"282",5,-120781.298611795,0.0473520794022343,1022.37657346164,2.90114249369836,15
"283",4,-125913.331447001,0.0526267741791179,1086.60032613732,2.93627796633282,15
"284",3,-131702.732456484,0.0718885185896981,1161.75603519414,2.95462529457181,15
"285",2,-138344.883593062,0.0728800726793783,1273.10672489614,2.92547104206412,15
"286",20,-100789.528712014,0.0323085858079868,651.474869726647,2.77886298861397,16
"287",19,-99547.6003497985,0.0298555933245039,662.015985328087,2.7850320967172,16
"288",18,-100074.376015119,0.0293823701859912,677.813184468545,2.84251878497057,16
"289",17,-101424.336924912,0.0356768554703455,696.343492334764,2.81077885411256,16
"290",16,-100613.961457666,0.0314335470559909,707.358389804499,2.83293437183477,16
"291",15,-103684.214924808,0.0318758352034298,721.223202827958,2.83794341072558,16
"292",14,-102968.905351375,0.0292088835143938,735.627011153261,2.85038766399161,16
"293",13,-104745.557056956,0.0283365155658443,754.500803377781,2.87273429446656,16
"294",12,-104138.293981457,0.0299972775441948,780.979751106832,2.91545510283415,16
"295",11,-107142.646911736,0.0300991288431776,801.853685307455,2.87120680342223,16
"296",10,-107844.00055632,0.0346705904033216,829.641808103327,2.88180449396273,16
"297",9,-109619.774713491,0.0262940040246786,852.034682185995,2.94995033436194,16
"298",8,-112792.49053443,0.0442311524456714,896.148504168927,2.90065192558147,16
"299",7,-113849.849912593,0.0319565454956461,923.229130760871,2.97738545149928,16
"300",6,-116982.772562337,0.0365530194145969,970.421583238157,2.9263332351717,16
"301",5,-122194.825481281,0.0440557785742983,1021.92774155087,2.96862232335467,16
"302",4,-125052.155277464,0.0437190186806152,1081.84375250235,2.96797455205691,16
"303",3,-131898.866952606,0.0674122242603462,1164.06353127982,2.90593917942871,16
"304",2,-138473.418753218,0.0420365522241959,1270.77839534521,2.98749267201383,16
"305",20,-100865.974828806,0.03174568836221,649.838997372761,2.74604510312828,17
"306",19,-99622.276490249,0.0305459861593279,662.31615669715,2.79479593135049,17
"307",18,-101410.57330961,0.0332698910373704,676.881421152588,2.77110804110273,17
"308",17,-100953.87655207,0.0266121686800939,683.37029718417,2.8477444581125,17
"309",16,-103302.911936804,0.0347268528809552,708.56914561548,2.81790353055694,17
"310",15,-102932.266791088,0.0337299495104015,722.831949719357,2.84145727822358,17
"311",14,-105506.659194963,0.0371580032212745,745.430230808789,2.80016076938325,17
"312",13,-105746.418574671,0.0254047646646364,753.988907058863,2.89638697369333,17
"313",12,-105046.629232201,0.0239419913425034,773.314474479788,2.93729030995167,17
"314",11,-105836.53904571,0.0304053150513197,800.541430454828,2.93267840114065,17
"315",10,-108431.276953517,0.0351504649509206,830.709078229312,2.93161114888126,17
"316",9,-112409.94643893,0.0335934598799619,857.148536710937,2.93397889221436,17
"317",8,-113989.746062469,0.030015955851825,886.32341473109,2.94834980841271,17
"318",7,-114820.167012735,0.0271396913440739,921.817748736463,2.93643957376536,17
"319",6,-118410.996913343,0.0422007970523721,968.946293237654,2.9231433413588,17
"320",5,-121156.67052031,0.023171202049913,1013.64365871031,2.99019320695258,17
"321",4,-125759.045970577,0.0429001567011419,1078.59994002806,2.90655001771901,17
"322",3,-130247.401167095,0.0849475568755753,1165.23335413541,2.84912512187597,17
"323",2,-138947.279366114,0.0615474947792995,1270.55625149017,2.9813523965785,17
"324",20,-99471.6781639354,0.0297724232955691,647.048756661564,2.78903383787959,18
"325",19,-100754.046079489,0.0332740054251161,671.679805105904,2.81154722211763,18
"326",18,-100528.167659705,0.0290303921967902,676.098395912279,2.82357042183452,18
"327",17,-102159.445994892,0.0345929982931643,696.839065374829,2.79098971347647,18
"328",16,-101499.821639883,0.030614398707118,709.503619237499,2.86458112510301,18
"329",15,-101991.082009839,0.030342191951028,720.015223076974,2.83529286792258,18
"330",14,-103954.847285377,0.0276801824827839,736.538031070068,2.86902214401924,18
"331",13,-105515.968824061,0.0302565995706127,757.258462642692,2.86065977176001,18
"332",12,-105865.518442387,0.0308597393939488,778.317062297065,2.86926299013843,18
"333",11,-108119.472070846,0.0271571414565398,800.189711772485,2.89017807312483,18
"334",10,-107226.780593442,0.0219197402518676,818.50943790968,2.96948930793669,18
"335",9,-111924.606863569,0.0346093527254596,855.304360327538,2.94623816152955,18
"336",8,-113848.024686036,0.0324826586980225,887.022412308103,2.96437686373773,18
"337",7,-114481.444448387,0.032544789455279,921.612767223714,2.98227276266441,18
"338",6,-119502.069085214,0.0351307518787575,972.564637359258,2.9434844084451,18
"339",5,-120433.14910606,0.0403120695724057,1019.83434518143,2.99725212723473,18
"340",4,-124536.479460185,0.0502407234606206,1083.89063679434,2.93474515108178,18
"341",3,-130237.442810692,0.0608359423664101,1161.99919674659,2.9315818992193,18
"342",2,-141068.360342205,0.0572001985318802,1271.72396769196,2.94643114913877,18
"343",20,-101103.606286029,0.0288902353622344,647.318111510078,2.79570670959053,19
"344",19,-99682.8107359692,0.0283568153205743,660.106544160738,2.80758618482777,19
"345",18,-100751.293812892,0.03178888150913,675.956272974306,2.78335872255749,19
"346",17,-101886.734053853,0.030996779387792,689.374101852431,2.77932931260967,19
"347",16,-102164.210831127,0.032790789589221,709.252983916338,2.84195789459366,19
"348",15,-101606.791787627,0.0361648839619196,728.63313742207,2.8083820817741,19
"349",14,-105158.756732024,0.0330251042142989,739.39172390046,2.84163015562731,19
"350",13,-105292.790424148,0.0315910078453866,757.872776807111,2.87319749893667,19
"351",12,-107792.768540828,0.0279873432251971,777.305858119405,2.90977711446348,19
"352",11,-106587.052439037,0.0292848542744011,798.704766083194,2.93262484341845,19
"353",10,-108579.569797672,0.0274756018720258,823.740983033104,2.92843632519662,19
"354",9,-111442.149510964,0.0428537155066623,863.634915074216,2.86401436296581,19
"355",8,-112122.174294727,0.0375144590925423,891.682540892091,2.90349489373222,19
