"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"6658d13e8f1ee667f426421c",0.389,0.5112,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2104,0,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.3626,0.4096,"k","green_gnome","purple_gnome","dark_forest","yellow_basket",2107,3,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.33,0.4214,"s","brown_gnome","orange_gnome","bright_forest","red_basket",2127,20,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.3495,0.1338,"s","pink_gnome","red_gnome","bright_forest","red_basket",2127,0,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.3712,0.4736,"k","purple_gnome","green_gnome","bright_forest","red_basket",2147,20,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.3498,0.3648,"k","red_gnome","pink_gnome","bright_forest","red_basket",2182,35,5,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.3516,0.3268,"s","purple_gnome","green_gnome","dark_forest","yellow_basket",2188,6,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.3536,0.1346,"s","green_gnome","purple_gnome","bright_forest","red_basket",2193,5,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.1209,0.5211,"k","orange_gnome","brown_gnome","bright_forest","red_basket",2208,15,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.2857,0.4271,"s","brown_gnome","orange_gnome","bright_forest","red_basket",2211,3,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.2256,0.29,"s","yellow_gnome","blue_gnome","dark_forest","yellow_basket",2211,0,1,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.5355,0.4699,"s","green_gnome","purple_gnome","bright_forest","red_basket",2215,4,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.5311,0.8284,"s","green_gnome","purple_gnome","bright_forest","red_basket",2220,5,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.616,0.0869,"s","purple_gnome","green_gnome","dark_forest","yellow_basket",2235,15,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.7283,0.1722,"k","blue_gnome","yellow_gnome","dark_forest","yellow_basket",2239,4,1,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.4487,0.2148,"s","purple_gnome","green_gnome","dark_forest","yellow_basket",2259,20,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.5779,0.4036,"k","green_gnome","purple_gnome","dark_forest","yellow_basket",2279,20,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.4698,0.1431,"k","yellow_gnome","blue_gnome","bright_forest","red_basket",2314,35,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.517,0.0609,"k","brown_gnome","orange_gnome","dark_forest","yellow_basket",2319,5,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.4537,0.5754,"s","pink_gnome","red_gnome","bright_forest","red_basket",2349,30,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.4975,0.5032,"k","orange_gnome","brown_gnome","bright_forest","red_basket",2384,35,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.4463,0.456,"k","pink_gnome","red_gnome","dark_forest","yellow_basket",2388,4,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.5636,0.3419,"s","orange_gnome","brown_gnome","dark_forest","yellow_basket",2392,4,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.4743,0.4737,"k","brown_gnome","orange_gnome","dark_forest","yellow_basket",2394,2,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.4912,0.3394,"s","pink_gnome","red_gnome","bright_forest","red_basket",2429,35,5,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.4919,0.4213,"s","green_gnome","purple_gnome","bright_forest","red_basket",2433,4,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.5456,0.3416,"k","pink_gnome","red_gnome","dark_forest","yellow_basket",2436,3,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.501,0.4437,"s","orange_gnome","brown_gnome","dark_forest","yellow_basket",2439,3,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.7786,0.0591,"k","pink_gnome","red_gnome","dark_forest","yellow_basket",2441,2,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.6151,0.3441,"k","pink_gnome","red_gnome","dark_forest","yellow_basket",2446,5,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
"6658d13e8f1ee667f426421c",0.5638,0.5121,"s","brown_gnome","orange_gnome","bright_forest","red_basket",2476,30,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim2.png"
"6658d13e8f1ee667f426421c",0.5168,0.2061,"s","red_gnome","pink_gnome","dark_forest","yellow_basket",2485,9,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim1.png"
