Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d4d0d7e5181291968dffea,5c03d6e329abc00001992f4c,APPROVED,Not Applicable,2024-02-20T16:18:34.033000Z,2024-02-20T16:46:13.563000Z,2024-02-21T14:33:09.767000Z,2024-02-20T16:46:14.094535Z,1660.0,CDH5AM11,40,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d11e51341ac7067fd3e4,5c5a0ec41bf09700015ca517,APPROVED,Not Applicable,2024-02-20T16:28:40.902000Z,2024-02-20T16:58:11.166000Z,2024-02-21T14:33:10.104000Z,2024-02-20T16:58:11.641998Z,1771.0,CDH5AM11,734,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d4d1b7d8330abec5c7c39e,5d16385fac37cd001953479b,APPROVED,Not Applicable,2024-02-20T16:22:22.690000Z,2024-02-20T16:50:07.888000Z,2024-02-21T14:33:10.315000Z,2024-02-20T16:50:08.482756Z,1666.0,CDH5AM11,155,English,23,Male,White,United States,United States,United States,English,No,Full-Time
65d4d1c012303518e653216a,61008174621af4fde89d5c7f,APPROVED,Not Applicable,2024-02-20T16:22:31.226000Z,2024-02-20T16:50:53.585000Z,2024-02-21T14:33:10.513000Z,2024-02-20T16:50:54.122745Z,1703.0,CDH5AM11,2280,English,55,Male,White,United States,United States,United States,English,No,Part-Time
65d4d2890aa5ad42b1c947b7,5e1ccec8551fa0000cdc1f0b,APPROVED,Not Applicable,2024-02-20T16:25:49.756000Z,2024-02-20T16:57:24.663000Z,2024-02-21T14:33:10.742000Z,2024-02-20T16:57:25.952062Z,1895.0,CDH5AM11,774,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d2acd8330abec5c7c3dd,5edd4c9516627fa5965e746e,APPROVED,Not Applicable,2024-02-20T16:26:54.901000Z,2024-02-20T17:01:36Z,2024-02-21T14:33:10.974000Z,2024-02-20T17:01:36.530611Z,2082.0,CDH5AM11,965,English,77,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d37389b7eedc4ad68f83,64012975c4251a860b518c8b,APPROVED,Not Applicable,2024-02-20T16:29:56.720000Z,2024-02-20T16:59:17.696000Z,2024-02-21T14:33:11.204000Z,2024-02-20T16:59:18.259582Z,1761.0,CDH5AM11,654,"Polish, English",44,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
65d4d396096c503020590b88,63dbd2738df35b5690f2dbac,APPROVED,Not Applicable,2024-02-20T16:30:21.719000Z,2024-02-20T16:55:53.059000Z,2024-02-21T14:33:11.433000Z,2024-02-20T16:55:53.708128Z,1532.0,CDH5AM11,369,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d3bc96a12b765fbc788c,61603c6f5dd34e507114155d,APPROVED,Not Applicable,2024-02-20T16:30:56.871000Z,2024-02-20T16:59:30.962000Z,2024-02-21T14:33:11.651000Z,2024-02-20T16:59:31.718079Z,1715.0,CDH5AM11,336,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
65d4d3bfd4a481abac281e44,642c32fefd52d236e33f1652,APPROVED,Not Applicable,2024-02-20T16:31:13.421000Z,2024-02-20T16:57:24.291000Z,2024-02-21T14:33:11.898000Z,2024-02-20T16:57:24.799485Z,1571.0,CDH5AM11,17,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d3e1d8330abec5c7c420,60c0f01e3715203412d873d8,APPROVED,Not Applicable,2024-02-20T16:34:34.502000Z,2024-02-20T17:06:13.494000Z,2024-02-21T14:33:12.235000Z,2024-02-20T17:06:14.219648Z,1899.0,CDH5AM11,422,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d408d3356f8284c3fa9e,63d4315d46c8643186d488f7,APPROVED,Not Applicable,2024-02-20T16:39:34.316000Z,2024-02-20T17:12:17.396000Z,2024-02-21T14:33:12.529000Z,2024-02-20T17:12:17.927136Z,1964.0,CDH5AM11,629,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d40df8bef62fc6a6073f,6400e3c204aea7cb2894eb54,APPROVED,Not Applicable,2024-02-20T16:32:26.661000Z,2024-02-20T17:10:07.712000Z,2024-02-21T14:33:12.776000Z,2024-02-20T17:10:08.347435Z,2262.0,CDH5AM11,129,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d42be5181291968e0088,648730b1a1d3e2608b42d144,APPROVED,Not Applicable,2024-02-20T16:32:52.032000Z,2024-02-20T16:59:01.104000Z,2024-02-21T14:33:13.161000Z,2024-02-20T16:59:01.998914Z,1570.0,CDH5AM11,285,English,65,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d4d44dbd3e3c40b5035548,65ccc8567684b35fa4e8fc8a,APPROVED,Not Applicable,2024-02-20T16:33:49.164000Z,2024-02-20T17:12:51.463000Z,2024-02-21T14:33:13.373000Z,2024-02-20T17:12:52.049062Z,2343.0,CDH5AM11,1,English,60,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65d4d4627cc2b8140a062d5d,5ae3223938df950001455e66,APPROVED,Not Applicable,2024-02-20T16:34:21.548000Z,2024-02-20T17:07:58.042000Z,2024-02-21T14:33:13.598000Z,2024-02-20T17:07:59.183310Z,2017.0,CDH5AM11,1430,English,46,Male,Mixed,United Kingdom,United States,United States,English,No,Part-Time
65d4d4874f0482f659586d50,5b293f523096610001b108e1,APPROVED,Not Applicable,2024-02-20T16:34:15.301000Z,2024-02-20T17:05:55.846000Z,2024-02-21T14:33:13.808000Z,2024-02-20T17:05:56.358376Z,1901.0,CDH5AM11,262,English,24,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d48b938d429bc1a6078e,60cf6cd9bc3980b442a2c0dc,APPROVED,Not Applicable,2024-02-20T16:34:23.678000Z,2024-02-20T17:07:53.667000Z,2024-02-21T14:33:14.058000Z,2024-02-20T17:07:54.265817Z,2010.0,CDH5AM11,660,English,36,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Other
65d4d4a3dd32d92133e2881c,5e2a2b0f3d25b70994890969,APPROVED,Not Applicable,2024-02-20T16:39:13.087000Z,2024-02-20T17:12:34.723000Z,2024-02-21T14:33:14.299000Z,2024-02-20T17:12:35.269301Z,2002.0,CDH5AM11,804,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d4bee260f1e099b8708d,65c0f119fa8fd299fde6b9e2,APPROVED,Not Applicable,2024-02-20T16:35:15.463000Z,2024-02-20T17:03:53.111000Z,2024-02-21T14:33:14.728000Z,2024-02-20T17:03:53.676178Z,1718.0,CDH5AM11,10,"Chinese, English, Malay",22,Male,Asian,Malaysia,United Kingdom,Malaysia,Chinese,Yes,Other
65d4d4be0fb19d022ccec46a,5e66af6f70f23a07c791f77d,APPROVED,Not Applicable,2024-02-20T16:35:15.335000Z,2024-02-20T17:04:08.540000Z,2024-02-21T14:33:14.517000Z,2024-02-20T17:04:09.036362Z,1734.0,CDH5AM11,590,English,31,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65d4d4c5fe04d08c283978a4,641364d0e4356f62a8c4532d,APPROVED,Not Applicable,2024-02-20T16:35:24.833000Z,2024-02-20T17:05:46.435000Z,2024-02-21T14:33:15.014000Z,2024-02-20T17:05:46.916548Z,1822.0,CDH5AM11,350,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65d4d4ed0593520cb5427962,56f7f09335c4760006278fca,APPROVED,Not Applicable,2024-02-20T16:37:47.458000Z,2024-02-20T17:18:00.286000Z,2024-02-21T14:33:15.301000Z,2024-02-20T17:18:00.790072Z,2413.0,CDH5AM11,668,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
65d4d5059ee288552bc487a7,63bd9a90d634fa1afd33b430,APPROVED,Not Applicable,2024-02-20T16:36:52.891000Z,2024-02-20T17:06:08.785000Z,2024-02-21T14:33:15.510000Z,2024-02-20T17:06:09.326468Z,1756.0,CDH5AM11,679,"Latvian, Italian, French, English, Russian",41,Male,White,Latvia,United Kingdom,United Kingdom,Latvian,No,Full-Time
65d4d50938ef18b78d7e87cc,64135be5ff706a3ee3b4425d,APPROVED,Not Applicable,2024-02-20T16:36:29.404000Z,2024-02-20T17:04:25.054000Z,2024-02-21T14:33:15.723000Z,2024-02-20T17:04:25.567630Z,1676.0,CDH5AM11,686,English,32,Male,White,United States,United States,United States,English,No,Full-Time
65d4d50f635f3ff780d9868f,5702c03e68c641000e0d754d,APPROVED,Not Applicable,2024-02-20T16:36:31.791000Z,2024-02-20T17:10:34.927000Z,2024-02-21T14:33:15.919000Z,2024-02-20T17:10:35.450024Z,2044.0,CDH5AM11,1370,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d55a625ec3f0406942d1,6346c49dbe9e9ee7946d6ebc,APPROVED,Not Applicable,2024-02-20T16:37:51.660000Z,2024-02-20T17:05:25.889000Z,2024-02-21T14:33:16.117000Z,2024-02-20T17:05:26.781453Z,1655.0,CDH5AM11,205,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d565f149a96b857c55c1,55e876f25e4d360012cc283d,APPROVED,Not Applicable,2024-02-20T16:38:09.102000Z,2024-02-20T17:09:29.071000Z,2024-02-21T14:33:16.335000Z,2024-02-20T17:09:29.712747Z,1880.0,CDH5AM11,1284,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d4d56738118e9f6b0b0a8c,613b1a074907c34d54afdb1d,APPROVED,Not Applicable,2024-02-20T16:38:04.906000Z,2024-02-20T17:04:46.359000Z,2024-02-21T14:33:16.566000Z,2024-02-20T17:04:47.025484Z,1602.0,CDH5AM11,121,English,34,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d570159ac01e0d1987ee,59e91d78d4ab970001389c67,APPROVED,Not Applicable,2024-02-20T16:38:11.875000Z,2024-02-20T17:07:25.910000Z,2024-02-21T14:33:16.793000Z,2024-02-20T17:07:26.724129Z,1755.0,CDH5AM11,2132,English,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d576a4e28a64e776d14a,62976192ba091cafd786e73a,APPROVED,Not Applicable,2024-02-20T16:38:18.833000Z,2024-02-20T17:05:06.368000Z,2024-02-21T14:33:17.014000Z,2024-02-20T17:05:06.921761Z,1608.0,CDH5AM11,776,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
65d4d57ee1cdda0460389a65,6079a64f3374e137a5f86a82,APPROVED,Not Applicable,2024-02-20T16:38:34.724000Z,2024-02-20T17:20:23.928000Z,2024-02-21T14:33:17.236000Z,2024-02-20T17:20:24.442888Z,2510.0,CDH5AM11,997,English,40,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
65d4d5904599391347e74448,5f12cb12e4995825387e41ee,APPROVED,Not Applicable,2024-02-20T16:38:57.521000Z,2024-02-20T17:04:05.938000Z,2024-02-21T14:33:17.446000Z,2024-02-20T17:04:06.570273Z,1509.0,CDH5AM11,254,English,28,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d59dfd33536fa0590d4a,55d4e57958c35800113dc3f6,APPROVED,Not Applicable,2024-02-20T16:38:53.010000Z,2024-02-20T17:10:04.655000Z,2024-02-21T14:33:17.654000Z,2024-02-20T17:10:05.254383Z,1872.0,CDH5AM11,274,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d5a0008712dfa4d69cbb,5d9750fe74d24900145633a7,APPROVED,Not Applicable,2024-02-20T16:40:41.919000Z,2024-02-20T17:07:01.676000Z,2024-02-21T14:33:17.896000Z,2024-02-20T17:07:03.824924Z,1580.0,CDH5AM11,1329,English,53,Male,White,Romania,United Kingdom,United Kingdom,Romanian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d5a94599391347e74463,63d161c9e0cf5f1b1f7bce5b,APPROVED,Not Applicable,2024-02-20T16:39:08.682000Z,2024-02-20T17:04:58.570000Z,2024-02-21T14:33:18.096000Z,2024-02-20T17:04:59.112979Z,1550.0,CDH5AM11,793,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d5cd98bfb6f6c0fe6675,5c51c71e556ac300018be1b7,APPROVED,Not Applicable,2024-02-20T16:39:49.780000Z,2024-02-20T17:20:12.183000Z,2024-02-21T14:33:18.299000Z,2024-02-20T17:20:12.787338Z,2423.0,CDH5AM11,1062,"Hindi, English",45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65d4d5e342b31a373a74e051,5422d98dfdf99b328c91b21f,APPROVED,Not Applicable,2024-02-20T16:40:12.414000Z,2024-02-20T17:11:11.130000Z,2024-02-21T14:33:18.498000Z,2024-02-20T17:11:11.919220Z,1859.0,CDH5AM11,637,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4d6170aa5ad42b1c9485f,61037333eaacd23a3460ffc2,APPROVED,Not Applicable,2024-02-20T16:43:35.372000Z,2024-02-20T17:30:57.303000Z,2024-02-21T14:33:18.700000Z,2024-02-20T17:30:57.829426Z,2842.0,CDH5AM11,1513,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d61a4f0482f659586dad,5f6cf72a1b5cc614cc521219,APPROVED,Not Applicable,2024-02-20T16:41:01.097000Z,2024-02-20T17:09:42.135000Z,2024-02-21T14:33:18.936000Z,2024-02-20T17:09:42.671797Z,1722.0,CDH5AM11,378,English,23,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4d621a47948dfdef99dcb,5edea9cefbaa35141057c040,APPROVED,Not Applicable,2024-02-20T16:41:41.739000Z,2024-02-20T17:12:00.036000Z,2024-02-21T14:33:19.147000Z,2024-02-20T17:12:00.697262Z,1819.0,CDH5AM11,107,"English, Spanish",27,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
