Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d4c13f482df1acfb6b97f9,5f8332b20ea88a489c36b41a,APPROVED,Not Applicable,2024-02-20T15:12:03.751000Z,2024-02-20T15:39:34.584000Z,2024-02-21T14:27:24.934000Z,2024-02-20T15:39:35.877627Z,1651,CDH5AM11,904,"English, French, German",22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65d4c16991508b9be2d25a65,5ee62007551db1034cb9696a,APPROVED,Not Applicable,2024-02-20T15:12:52.227000Z,2024-02-20T15:41:57.249000Z,2024-02-21T14:27:25.258000Z,2024-02-20T15:41:57.825189Z,1746,CDH5AM11,84,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65d4c1943fe68a160f6fbecf,5bf30237157eff00013f163d,APPROVED,Not Applicable,2024-02-20T15:13:46.393000Z,2024-02-20T15:42:50.967000Z,2024-02-21T14:27:25.471000Z,2024-02-20T15:42:51.809784Z,1745,CDH5AM11,507,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d4c144a302a73f900f222e,58ea6e354ecb0d000199fc72,APPROVED,Not Applicable,2024-02-20T15:12:10.401000Z,2024-02-20T15:40:41.418000Z,2024-02-21T14:27:29.982000Z,2024-02-20T15:40:41.956223Z,1712,CDH5AM11,300,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d4c15b842b1ff470eb2fa0,5638e8a444e8c8000ee86a35,APPROVED,Not Applicable,2024-02-20T15:14:20.697000Z,2024-02-20T15:42:35.118000Z,2024-02-21T14:27:30.339000Z,2024-02-20T15:42:35.595290Z,1695,CDH5AM11,408,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4c13f482df1acfb6b97f9,5f8332b20ea88a489c36b41a,APPROVED,Not Applicable,2024-02-20T15:12:03.751000Z,2024-02-20T15:39:34.584000Z,2024-02-21T14:27:24.934000Z,2024-02-20T15:39:36.051000Z,1651,CDH5AM11,960,"English, French, German",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65d4c144a302a73f900f222e,58ea6e354ecb0d000199fc72,APPROVED,Not Applicable,2024-02-20T15:12:10.401000Z,2024-02-20T15:40:41.418000Z,2024-02-21T14:27:29.982000Z,2024-02-20T15:40:42.101000Z,1712,CDH5AM11,346,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d4c15b842b1ff470eb2fa0,5638e8a444e8c8000ee86a35,APPROVED,Not Applicable,2024-02-20T15:14:20.697000Z,2024-02-20T15:42:35.118000Z,2024-02-21T14:27:30.339000Z,2024-02-20T15:42:35.873000Z,1695,CDH5AM11,459,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4c16991508b9be2d25a65,5ee62007551db1034cb9696a,APPROVED,Not Applicable,2024-02-20T15:12:52.227000Z,2024-02-20T15:41:57.249000Z,2024-02-21T14:27:25.258000Z,2024-02-20T15:41:58.150000Z,1746,CDH5AM11,98,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d4c1943fe68a160f6fbecf,5bf30237157eff00013f163d,APPROVED,Not Applicable,2024-02-20T15:13:46.393000Z,2024-02-20T15:42:50.967000Z,2024-02-21T14:27:25.471000Z,2024-02-20T15:42:52.053000Z,1745,CDH5AM11,626,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
