Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65c0de49e5599afd30012702,5edf66ed1a0915219e55d5ca,APPROVED,Not Applicable,2024-02-05T13:10:36.285000Z,2024-02-05T13:40:29.814000Z,2024-02-05T16:49:14.711000Z,2024-02-05T13:40:30.436518Z,1794.0,CDH5AM11,1356,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65c0de5979888008a7c623d2,5ec6d054e1f1a71078cfbcda,APPROVED,Not Applicable,2024-02-05T13:10:49.797000Z,2024-02-05T13:41:08.441000Z,2024-02-05T16:49:15.017000Z,2024-02-05T13:41:08.973970Z,1819.0,CDH5AM11,1924,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c0de75e5e1060e36294098,65ae0ec59d83c7246aa0e5ed,APPROVED,Not Applicable,2024-02-05T13:11:35.943000Z,2024-02-05T14:03:53.360000Z,2024-02-05T16:49:15.228000Z,2024-02-05T14:03:53.970995Z,3138.0,CDH5AM11,0,English,70,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Part-Time
65c0dec8fea95f93b7a6d356,634d72a4b1dc5f197ac4b8c6,APPROVED,Not Applicable,2024-02-05T13:13:54.782000Z,2024-02-05T13:58:53.594000Z,2024-02-05T16:49:15.436000Z,2024-02-05T13:58:54.108173Z,2699.0,CDH5AM11,432,"English, Bengali",35,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c0df559a18c262db62a965,62d59cbebd0c651d0d33ca14,APPROVED,Not Applicable,2024-02-05T13:15:05.583000Z,2024-02-05T13:44:41.296000Z,2024-02-05T16:49:15.668000Z,2024-02-05T13:44:41.954742Z,1776.0,CDH5AM11,235,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65c0dfbf9a18c262db62a980,61485d8d8cd83f2f24ed95ca,APPROVED,Not Applicable,2024-02-05T13:16:53.034000Z,2024-02-05T13:44:42.832000Z,2024-02-05T16:49:16.038000Z,2024-02-05T13:44:43.538712Z,1670.0,CDH5AM11,67,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c0dfc485457a3d06e11fa0,5f37bc8fed147802129aceee,APPROVED,Not Applicable,2024-02-05T13:16:59.088000Z,2024-02-05T13:54:45.826000Z,2024-02-05T16:49:16.233000Z,2024-02-05T13:54:46.434440Z,2267.0,CDH5AM11,1007,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c0dfd08d3dd1b8a662a98e,651abb9aebd9202f02d60d99,APPROVED,Not Applicable,2024-02-05T13:17:38.225000Z,2024-02-05T13:43:30.521000Z,2024-02-05T16:49:16.494000Z,2024-02-05T13:43:31.091468Z,1553.0,CDH5AM11,140,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c0dfdb99086c1f6cf983ae,5ede5231ed48630902f01d88,APPROVED,Not Applicable,2024-02-05T13:20:36.503000Z,2024-02-05T14:15:46.303000Z,2024-02-05T16:49:16.763000Z,2024-02-05T14:15:46.909578Z,3310.0,CDH5AM11,1063,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65c0dff9e5e1060e36294113,650af1f596e19d8c93187d97,APPROVED,Not Applicable,2024-02-05T13:18:21.006000Z,2024-02-05T13:46:11.928000Z,2024-02-05T16:49:16.951000Z,2024-02-05T13:46:12.479239Z,1671.0,CDH5AM11,111,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
