Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66390fe0b001e6943704952c,5a5459cce0cf3d0001260ebd,APPROVED,Not Applicable,2024-05-06T17:14:18.996000Z,2024-05-06T18:05:10.364000Z,2024-05-13T14:39:59.424000Z,2024-05-06T18:05:38.649782Z,3052.0,CD9A7ZYU,1068,English,"No, I have no issues seeing colours",42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663910019d5e2be62e8d97ad,5d96203c02814f00178bd14c,APPROVED,Not Applicable,2024-05-06T17:17:44.241000Z,2024-05-06T17:49:00.819000Z,2024-05-13T14:39:59.686000Z,2024-05-06T17:49:05.071156Z,1877.0,CD9A7ZYU,540,English,"No, I have no issues seeing colours",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663910189f69b3ff966ce91e,5e6fc1d5d6d43357de8e6edc,APPROVED,Not Applicable,2024-05-06T17:15:04.541000Z,2024-05-06T18:05:29.345000Z,2024-05-13T14:39:59.958000Z,2024-05-06T18:05:42.589341Z,3025.0,CD9A7ZYU,947,"Romanian, English","No, I have no issues seeing colours",42,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
6639103f539f4b216444c004,57616681544688000767f23f,APPROVED,Not Applicable,2024-05-06T17:15:55.247000Z,2024-05-06T18:00:15.539000Z,2024-05-13T14:40:00.269000Z,2024-05-06T18:00:16.110361Z,2661.0,CD9A7ZYU,866,English,"No, I have no issues seeing colours",31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
663910415df9833896357bc4,60fdd254a027bbf8cee60bf0,RETURNED,Not Applicable,2024-05-06T17:18:53.007000Z,,,2024-05-07T11:17:28.300721Z,,,450,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6639105cfbb4eb1b4ce364bb,5a4a93ab35c9d50001fdd082,APPROVED,Not Applicable,2024-05-06T17:16:17.706000Z,2024-05-06T18:03:56.802000Z,2024-05-13T14:40:00.595000Z,2024-05-06T18:05:25.526750Z,2860.0,CD9A7ZYU,2070,English,"No, I have no issues seeing colours",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66391062c0b5ae42a94e8ecb,60d62b5651b24897058ec1b2,APPROVED,Not Applicable,2024-05-06T17:17:06.388000Z,2024-05-06T17:53:15.523000Z,2024-05-13T14:40:00.907000Z,2024-05-06T17:55:17.325209Z,2170.0,CD9A7ZYU,520,English,"No, I have no issues seeing colours",25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6639112b50dda498975b1358,59d0d2f54f2d3d0001d8e04f,RETURNED,Not Applicable,2024-05-06T17:19:46.448000Z,,,2024-05-07T11:17:28.301656Z,,,328,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6639119625081eb164b00200,59fc76d77542890001aa5ec9,APPROVED,Not Applicable,2024-05-06T17:21:32.476000Z,2024-05-06T18:13:24.997000Z,2024-05-13T14:40:01.256000Z,2024-05-06T18:15:21.382001Z,3113.0,CD9A7ZYU,383,English,"No, I have no issues seeing colours",24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
663911a7c2e5dc455ea4b42b,5ca8eaf9bd0f9e0001c7d7fa,APPROVED,Not Applicable,2024-05-06T17:26:20.016000Z,2024-05-06T18:25:02.221000Z,2024-05-13T14:40:01.572000Z,2024-05-06T18:25:03.151119Z,3523.0,CD9A7ZYU,930,English,"No, I have no issues seeing colours",32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
663911aa9e7bea730f455c35,5e626ef2ac3cd1000d96755e,APPROVED,Not Applicable,2024-05-06T17:21:51.620000Z,2024-05-06T18:17:39.789000Z,2024-05-13T14:40:01.877000Z,2024-05-06T18:18:06.846957Z,3349.0,CD9A7ZYU,313,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663911b8c2e5dc455ea4b433,560c247501c38a000a7693dd,RETURNED,Not Applicable,2024-05-06T17:22:05.198000Z,,,2024-05-07T11:17:28.302535Z,,,77,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663911c202a76daad206f766,5cf8cc7e95c070001721db8d,APPROVED,Not Applicable,2024-05-06T17:22:15.697000Z,2024-05-06T18:14:11.123000Z,2024-05-13T14:40:02.572000Z,2024-05-06T18:15:44.366713Z,3116.0,CD9A7ZYU,1410,English,"No, I have no issues seeing colours",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
663911ea66831fac028d2798,5a783cc02a842c0001fc37d6,RETURNED,Not Applicable,2024-05-06T17:22:56.653000Z,,,2024-05-07T11:17:28.313185Z,,,411,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663911f15b7b8cd222ed6263,6103583967377f29277e44ba,APPROVED,Not Applicable,2024-05-06T17:23:03.299000Z,2024-05-06T17:55:38.775000Z,2024-05-13T14:40:02.926000Z,2024-05-06T17:56:02.757702Z,1956.0,cd9a7zyu,379,English,"No, I have no issues seeing colours",29,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663911fdb001e694370495cb,612927182fc663890fc583ae,RETURNED,Not Applicable,2024-05-06T17:24:06.698000Z,,,2024-05-07T11:17:28.316993Z,,,159,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6639120b133aceb601b896e6,5fd79eee9feae6104c4e77c6,APPROVED,Not Applicable,2024-05-06T17:23:27.543000Z,2024-05-06T18:02:52.699000Z,2024-05-13T14:40:03.202000Z,2024-05-06T18:05:04.541149Z,2366.0,CD9A7ZYU,627,"Danish, English, French, Norwegian, Spanish, Swedish","No, I have no issues seeing colours",29,Female,White,Sweden,United Kingdom,United Kingdom,Swedish,No,Full-Time
6639121fdea9fea3711b01e8,63ed4ffc9e011d70035477c5,APPROVED,Not Applicable,2024-05-06T17:27:35.078000Z,2024-05-06T18:25:53.918000Z,2024-05-13T14:40:03.477000Z,2024-05-06T18:25:59.236963Z,3499.0,NOCODE,578,English,"No, I have no issues seeing colours",32,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,Full-Time
663912222bd739ef18706b31,5ed69d3e9ef2ea0e828d06b6,RETURNED,Not Applicable,2024-05-06T17:23:46.063000Z,,,2024-05-07T11:17:28.319611Z,,,1706,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66391242f8d53e434747a460,65c6427c3f3fc3096e2a3cd7,APPROVED,Not Applicable,2024-05-06T17:24:34.269000Z,2024-05-06T18:11:22.967000Z,2024-05-13T14:40:03.757000Z,2024-05-06T18:11:23.828384Z,2809.0,CD9A7ZYU,293,English,"No, I have no issues seeing colours",35,Female,Asian,India,United States,India,English,No,Part-Time
663912800be9ec4d022d7f02,62a650a990f7ffbdbee2390b,APPROVED,Not Applicable,2024-05-06T17:27:46.593000Z,2024-05-06T18:16:18.925000Z,2024-05-13T14:40:04.108000Z,2024-05-06T18:16:32.845621Z,2913.0,CD9A7ZYU,350,English,"No, I have no issues seeing colours",20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
663912909189dc7a7b72b889,5f2d4939e1b8742bba60a1e4,RETURNED,Not Applicable,2024-05-06T17:25:36.876000Z,,,2024-05-07T11:17:28.321418Z,,,177,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66391298f2dc8f2dc585b82f,657f04f50b1d877b07deb019,APPROVED,Not Applicable,2024-05-06T17:26:11.690000Z,2024-05-06T18:13:50.290000Z,2024-05-13T14:40:04.433000Z,2024-05-06T18:15:33.706970Z,2859.0,CD9A7ZYU,247,English,"No, I have no issues seeing colours",30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663912dc5b7b8cd222ed62b5,65b88dce208f10c15bc9d171,APPROVED,Not Applicable,2024-05-06T17:27:01.202000Z,2024-05-06T18:28:34.062000Z,2024-05-13T14:40:04.707000Z,2024-05-06T18:29:34.772875Z,3693.0,CD9A7ZYU,90,English,"No, I have no issues seeing colours",24,Male,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,Yes,Part-Time
663912eba66a53243f4bbd72,660f0dfad73168de80fb5426,APPROVED,Not Applicable,2024-05-06T17:27:14.620000Z,2024-05-06T18:53:05.556000Z,2024-05-13T14:40:04.981000Z,2024-05-06T18:53:06.051116Z,5151.0,CD9A7ZYU,93,English,"No, I have no issues seeing colours",50,Female,Asian,United States,United States,Korea,English,No,Full-Time
663912ec2597fad5b54bb267,647efde899edaf536ea2d7b8,APPROVED,Not Applicable,2024-05-06T17:27:35.950000Z,2024-05-06T18:23:08.347000Z,2024-05-13T14:40:05.650000Z,2024-05-06T18:23:08.929165Z,3333.0,CD9A7ZYU,409,English,"No, I have no issues seeing colours",50,Male,White,Poland,United Kingdom,Poland,Polish,No,DATA_EXPIRED
663912f3374e84d94b8ec42d,56e68157f6ed90000ba5855c,APPROVED,Not Applicable,2024-05-06T17:28:11.905000Z,2024-05-06T18:25:14.673000Z,2024-05-13T14:40:05.926000Z,2024-05-06T18:25:17.114266Z,3423.0,CD9A7ZYU,1075,English,"No, I have no issues seeing colours",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
663912ffc309fccd4d1177fc,589cb6f53968420001373a1e,RETURNED,Not Applicable,2024-05-06T17:27:53.468000Z,,,2024-05-07T11:17:28.326854Z,,,651,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663913034cc4e18ee2706b32,60ddd5c56ff2b243110657a8,TIMED-OUT,Not Applicable,2024-05-06T17:28:18.150000Z,,,2024-05-07T11:17:28.323039Z,64151.0,,339,English,"No, I have no issues seeing colours",28,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
663913095b7b8cd222ed62c5,65dca2c26711b340ba260035,APPROVED,Not Applicable,2024-05-06T17:27:46.882000Z,2024-05-06T18:17:55.308000Z,2024-05-13T14:40:06.206000Z,2024-05-06T18:18:30.154219Z,3009.0,CD9A7ZYU,118,English,"No, I have no issues seeing colours",44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6639130b3fb49e8e44e011a7,5d5ad205a69ee60001437cdd,APPROVED,Not Applicable,2024-05-06T17:28:56.281000Z,2024-05-06T18:05:48.733000Z,2024-05-13T14:40:06.485000Z,2024-05-06T18:05:49.328932Z,2213.0,CD9A7ZYU,805,English,"No, I have no issues seeing colours",38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6639131596e6a566ffb62805,57be9976c5234c00014706c1,RETURNED,Not Applicable,2024-05-06T17:28:05.126000Z,,,2024-05-07T11:17:28.322512Z,,,1662,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663913182c2537d5ab310bc0,5a82e444aa46dd00016b8fc0,APPROVED,Not Applicable,2024-05-06T17:29:29.252000Z,2024-05-06T18:24:07.973000Z,2024-05-13T14:40:06.772000Z,2024-05-06T18:24:08.500895Z,3279.0,CD9A7ZYU,2699,English,"No, I have no issues seeing colours",50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6639131c3b813c32b247a581,59e50a7ce75b450001a6917e,APPROVED,Not Applicable,2024-05-06T17:28:05.340000Z,2024-05-06T18:18:36.591000Z,2024-05-13T14:40:07.040000Z,2024-05-06T18:18:47.159164Z,3032.0,CD9A7ZYU,379,English,"No, I have no issues seeing colours",38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66391326c0885d73f5446c69,661ad23ae4953b30e88dc392,RETURNED,Not Applicable,2024-05-06T17:28:15.088000Z,,,2024-05-07T11:17:28.325192Z,,,47,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6639134ff4b6cc7a9a15c22f,6452753f7469d6b8e7709454,APPROVED,Not Applicable,2024-05-06T17:30:11.416000Z,2024-05-06T18:16:34.527000Z,2024-05-13T14:40:07.310000Z,2024-05-06T18:16:47.219758Z,2784.0,CD9A7ZYU,103,English,"No, I have no issues seeing colours",31,Female,White,Brazil,United Kingdom,Brazil,Portuguese,No,Unemployed (and job seeking)
663913541ad93c6c919d8403,63d4292e618ac5ec77dfc55f,APPROVED,Not Applicable,2024-05-06T17:31:27.064000Z,2024-05-06T18:23:51.771000Z,2024-05-13T14:40:07.585000Z,2024-05-06T18:23:53.084470Z,3145.0,CD9A7ZYU,544,"Portuguese, Italian, English","No, I have no issues seeing colours",45,Male,White,Brazil,United Kingdom,Italy,Portuguese,No,Part-Time
663913879189dc7a7b72b8bc,654108c91ce90260d7a9891c,APPROVED,Not Applicable,2024-05-06T17:29:51.752000Z,2024-05-06T18:18:56.974000Z,2024-05-13T14:40:07.864000Z,2024-05-06T18:18:57.507207Z,2946.0,CD9A7ZYU,133,English,"No, I have no issues seeing colours",25,Female,White,Canada,United Kingdom,Canada,English,DATA_EXPIRED,DATA_EXPIRED
6639139db9e0b6aefe1973e9,5f25ae44546c5a26eabe8a14,APPROVED,Not Applicable,2024-05-06T17:30:05.280000Z,2024-05-06T18:25:59.066000Z,2024-05-13T14:40:08.152000Z,2024-05-06T18:28:29.170341Z,3354.0,CD9A7ZYU,1571,"English, Twi","No, I have no issues seeing colours",28,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
663913c05e941191e8b2f9b4,65689799ce5f59931f766de6,RETURNED,Not Applicable,2024-05-06T17:30:55.125000Z,2024-05-06T19:09:25.111000Z,,2024-05-07T11:17:28.326829Z,,NOCODE,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663913c37545b3c955d9e498,62c5ebe612c40c7e32390bf6,APPROVED,Not Applicable,2024-05-06T17:30:43.655000Z,2024-05-06T18:26:09.486000Z,2024-05-13T14:40:08.425000Z,2024-05-06T18:28:36.051767Z,3326.0,CD9A7ZYU,820,English,"No, I have no issues seeing colours",20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
663913c3a2f4af57d3776937,61112576c81c42b0409bd52a,APPROVED,Not Applicable,2024-05-06T17:30:47.531000Z,2024-05-06T18:14:02.372000Z,2024-05-13T14:40:08.693000Z,2024-05-06T18:15:42.423630Z,2595.0,CD9A7ZYU,1158,English,"No, I have no issues seeing colours",43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663913c6ded12e4b1444be0e,653d27f9716fed57dd84c99c,APPROVED,Not Applicable,2024-05-06T17:31:08.959000Z,2024-05-06T18:11:57.535000Z,2024-05-13T14:40:08.970000Z,2024-05-06T18:11:58.660750Z,2449.0,CD9A7ZYU,79,"English, Hindi","No, I have no issues seeing colours",23,Male,Asian,India,United Kingdom,India,English,DATA_EXPIRED,DATA_EXPIRED
663913cb4037b3cf512d02cc,6148eb0c268c6c69d94478d3,APPROVED,Not Applicable,2024-05-06T17:31:14.032000Z,2024-05-06T18:13:40.363000Z,2024-05-13T14:40:09.250000Z,2024-05-06T18:15:27.259713Z,2547.0,CD9A7ZYU,349,English,"No, I have no issues seeing colours",30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
663913e72c2537d5ab310be7,62ff6e025f453fc70438cb58,APPROVED,Not Applicable,2024-05-06T17:31:28.930000Z,2024-05-06T18:23:50.072000Z,2024-05-13T14:40:09.512000Z,2024-05-06T18:23:50.753178Z,3142.0,CD9A7ZYU,782,English,"No, I have no issues seeing colours",43,Male,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
663913f62c2537d5ab310bec,5bf003ccaf38d100016bb945,APPROVED,Not Applicable,2024-05-06T17:31:45.381000Z,2024-05-06T18:30:16.847000Z,2024-05-13T14:40:09.791000Z,2024-05-06T18:30:17.371459Z,3512.0,CD9A7ZYU,1089,English,"No, I have no issues seeing colours",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
663913f7ca0722fa85fd1b32,597e0d5f37978a00016b4e6a,APPROVED,Not Applicable,2024-05-06T17:31:39.773000Z,2024-05-06T18:47:44.151000Z,2024-05-13T14:40:10.080000Z,2024-05-06T18:50:51.556849Z,4565.0,CD9A7ZYU,174,English,"No, I have no issues seeing colours",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
663913f7dc2e41e6bf41273c,6400dda2194f05272ee25290,APPROVED,Not Applicable,2024-05-06T17:31:47.305000Z,2024-05-06T18:31:19.416000Z,2024-05-13T14:40:10.490000Z,2024-05-06T18:31:20.275379Z,3573.0,CD9A7ZYU,26,English,"No, I have no issues seeing colours",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
663913fcf617c90e9e8ae8fb,5d61a78c6512d700179fad0e,APPROVED,Not Applicable,2024-05-06T17:31:57.814000Z,2024-05-06T18:16:43.798000Z,2024-05-13T14:40:10.775000Z,2024-05-06T18:16:53.347574Z,2686.0,CD9A7ZYU,416,"English, Romanian, Spanish","No, I have no issues seeing colours",33,Female,Other,Romania,United Kingdom,Romania,Romanian,No,Full-Time
6639140a2c2537d5ab310bef,6317e52a0ba8a60f3075a6ef,APPROVED,Not Applicable,2024-05-06T17:32:01.138000Z,2024-05-06T18:14:06.679000Z,2024-05-13T14:40:11.045000Z,2024-05-06T18:15:43.593105Z,2526.0,cd9a7zyu,538,English,"No, I have no issues seeing colours",35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6639141f8df7804816bbbf8c,65bfb89ba85ed9190a24b39f,RETURNED,Not Applicable,2024-05-06T17:32:44.363000Z,,,2024-05-07T11:17:28.336694Z,,,151,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6639142c7e06b5c16d58f513,5ee77b15878ded04ae109ec8,APPROVED,Not Applicable,2024-05-06T17:32:33.155000Z,2024-05-06T18:18:57.107000Z,2024-05-13T14:40:11.322000Z,2024-05-06T18:18:57.776589Z,2784.0,CD9A7ZYU,41,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663914463808c377b49a1ac5,66373b8ddbddcfd913689cda,APPROVED,Not Applicable,2024-05-06T17:32:57.494000Z,2024-05-06T18:14:39.960000Z,2024-05-13T14:40:11.609000Z,2024-05-06T18:15:50.910004Z,2503.0,CD9A7ZYU,6,English,"No, I have no issues seeing colours",19,Female,Mixed,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
