Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d477c863fad2a70bb04b94,5c2f5dd99024a9000198f3da,APPROVED,Not Applicable,2024-02-20T09:58:38.003000Z,2024-02-20T10:31:08.002000Z,2024-02-21T14:21:46.485000Z,2024-02-20T10:31:08.521655Z,1950.0,CDH5AM11,133,"English, Hungarian",28,Male,White,Hungary,United Kingdom,Hungary,Hungarian,No,Full-Time
65d477df3412b70f9e175108,59576c11b42ee50001e8ee7a,APPROVED,Not Applicable,2024-02-20T09:59:05.779000Z,2024-02-20T10:26:54.812000Z,2024-02-21T14:22:07.436000Z,2024-02-20T10:26:55.313859Z,1670.0,CDH5AM11,814,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
65d477f8462fadeb6fa7b3a1,6447a143dfb41b220fde10db,APPROVED,Not Applicable,2024-02-20T09:59:25.038000Z,2024-02-20T10:26:21.512000Z,2024-02-21T14:22:07.674000Z,2024-02-20T10:26:21.975409Z,1617.0,CDH5AM11,126,English,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47825d8f46848fbe78362,5dc860e9dcc83f5d2d85ec67,APPROVED,Not Applicable,2024-02-20T10:00:54.817000Z,2024-02-20T10:17:00.313000Z,2024-02-21T14:22:07.924000Z,2024-02-20T10:17:00.766932Z,966.0,C16EH9UF,1317,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47830cf0b151419bc9e99,5dea5762b3adb2175d6ccae0,APPROVED,Not Applicable,2024-02-20T10:00:21.372000Z,2024-02-20T10:47:09.526000Z,2024-02-21T14:21:46.766000Z,2024-02-20T10:47:10.115201Z,2809.0,CDH5AM11,602,"English, Portuguese, French",32,Male,White,Brazil,United Kingdom,Portugal,Portuguese,No,Full-Time
65d4783aaeaf9a3a945ec416,63e52c5f3f35059ca0272e19,APPROVED,Not Applicable,2024-02-20T10:00:39.073000Z,2024-02-20T10:26:21.707000Z,2024-02-21T14:21:47.035000Z,2024-02-20T10:26:22.519670Z,1543.0,CDH5AM11,663,"English, French",42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d4783d5cd5a336d1dd3c13,5d4551340196ac0001b914a5,APPROVED,Not Applicable,2024-02-20T10:00:29.297000Z,2024-02-20T10:45:35.360000Z,2024-02-21T14:22:08.197000Z,2024-02-20T10:45:36.363893Z,2707.0,CDH5AM11,1497,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d4786efb2072a173b04d6b,603caacf4df9d7a63fc5b6ed,APPROVED,Not Applicable,2024-02-20T10:04:02.232000Z,2024-02-20T10:29:54.228000Z,2024-02-21T14:22:08.440000Z,2024-02-20T10:29:54.746046Z,1552.0,CDH5AM11,274,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4787864928498c5ba8257,650d6289153fb98158a6588c,APPROVED,Not Applicable,2024-02-20T10:01:50.800000Z,2024-02-20T10:36:23.193000Z,2024-02-21T14:22:08.677000Z,2024-02-20T10:36:23.802787Z,2073.0,CDH5AM11,175,"Arabic, English, Italian, Spanish",25,Female,Other,Italy,United Kingdom,Italy,Italian,Yes,Part-Time
65d4787b525090db28e511cf,6110e05be57a58fddd8aadef,APPROVED,Not Applicable,2024-02-20T10:01:38.550000Z,2024-02-20T10:32:35.626000Z,2024-02-21T14:21:47.316000Z,2024-02-20T10:32:36.072576Z,1858.0,CDH5AM11,632,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d47889b3dce5d5f0a7b2ab,63e4bb5f5db4ae5ba8d51578,APPROVED,Not Applicable,2024-02-20T10:01:48.954000Z,2024-02-20T10:29:39.806000Z,2024-02-21T14:21:47.599000Z,2024-02-20T10:29:40.277150Z,1671.0,CDH5AM11,412,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47889d30d037e3dd60d55,59510e88ca6e670001b2c704,APPROVED,Not Applicable,2024-02-20T10:01:51.153000Z,2024-02-20T10:32:23.575000Z,2024-02-21T14:22:08.907000Z,2024-02-20T10:32:24.486853Z,1833.0,CDH5AM11,558,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d4788eadf487bbf9ba8331,656c8a480525e1de524dd3fc,APPROVED,Not Applicable,2024-02-20T10:01:54.958000Z,2024-02-20T10:31:53.109000Z,2024-02-21T14:22:09.146000Z,2024-02-20T10:31:53.764135Z,1799.0,CDH5AM11,57,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4789bcf0b151419bc9eb6,57a1229616a091000112e9a9,APPROVED,Not Applicable,2024-02-20T10:03:15.626000Z,2024-02-20T10:49:55.934000Z,2024-02-21T14:22:09.390000Z,2024-02-20T10:49:56.447178Z,2801.0,CDH5AM11,446,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d478af4a964d2ac981bc42,57dfd6a98e00270001b437a4,APPROVED,Not Applicable,2024-02-20T10:02:26.843000Z,2024-02-20T10:31:02.148000Z,2024-02-21T14:21:47.857000Z,2024-02-20T10:31:02.642381Z,1716.0,CDH5AM11,1139,"English, French",61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d478b193237057a481bb58,5ccd7fc50471b600175910a3,APPROVED,Not Applicable,2024-02-20T10:02:32.494000Z,2024-02-20T10:31:14.342000Z,2024-02-21T14:21:48.100000Z,2024-02-20T10:31:14.859576Z,1722.0,CDH5AM11,490,English,38,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d478b362619129b1bb4a35,629f7a9685bc9e5be8bf83e7,APPROVED,Not Applicable,2024-02-20T10:02:33.303000Z,2024-02-20T10:32:22.260000Z,2024-02-21T14:22:09.640000Z,2024-02-20T10:32:22.809789Z,1789.0,CDH5AM11,332,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d478bb1eea700757b8b0c6,5da57bdaca1b86001770b13d,APPROVED,Not Applicable,2024-02-20T10:02:41.091000Z,2024-02-20T10:40:23.245000Z,2024-02-21T14:22:09.878000Z,2024-02-20T10:40:23.667395Z,2263.0,CDH5AM11,649,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d478c66a97da21378ea7c6,5b490405bc06c90001f8d6a5,APPROVED,Not Applicable,2024-02-20T10:04:04.598000Z,2024-02-20T10:34:10.249000Z,2024-02-21T14:21:48.359000Z,2024-02-20T10:34:10.744999Z,1806.0,CDH5AM11,1414,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d478ca1c58723c101f5c8a,5ded6bf963c5794306e7b75a,APPROVED,Not Applicable,2024-02-20T10:02:57.651000Z,2024-02-20T10:31:49.345000Z,2024-02-21T14:22:10.119000Z,2024-02-20T10:31:50.190551Z,1732.0,CDH5AM11,445,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
65d478d4d4f47de339d33bd8,597dda62aac45000016f1a7e,APPROVED,Not Applicable,2024-02-20T10:03:04.276000Z,2024-02-20T10:28:35.227000Z,2024-02-21T14:22:10.357000Z,2024-02-20T10:28:35.763364Z,1531.0,CDH5AM11,551,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d478e477a8577e03e68ab1,60801d41792a374c6f167dce,APPROVED,Not Applicable,2024-02-20T10:03:31.306000Z,2024-02-20T10:30:43.927000Z,2024-02-21T14:22:10.600000Z,2024-02-20T10:30:44.545747Z,1633.0,CDH5AM11,163,English,41,Female,White,Canada,United Kingdom,Canada,English,No,Full-Time
65d478eae71c31ba794fddfc,5b39fe0206f9f90001fb91c8,APPROVED,Not Applicable,2024-02-20T10:12:41.968000Z,2024-02-20T11:10:34.280000Z,2024-02-21T14:21:48.626000Z,2024-02-20T11:10:34.799107Z,3473.0,CDH5AM11,383,"Dutch, German, English",28,Male,White,Netherlands,United Kingdom,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
65d478eccf0b151419bc9ed0,5c1b927f3c08ba000171621a,APPROVED,Not Applicable,2024-02-20T10:03:27.280000Z,2024-02-20T10:32:59.506000Z,2024-02-21T14:22:10.831000Z,2024-02-20T10:33:00.037179Z,1773.0,CDH5AM11,687,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d478f153d7cf61813a4059,6568e5aff86b9b0b85174d6c,APPROVED,Not Applicable,2024-02-20T10:03:42.909000Z,2024-02-20T10:29:26.536000Z,2024-02-21T14:22:11.070000Z,2024-02-20T10:29:26.991640Z,1544.0,CDH5AM11,2,"English, Turkish",32,Female,White,Turkey,United Kingdom,Turkey,Turkish,No,Full-Time
65d47924aeaf9a3a945ec474,5c56cab6acd2d70001ceae40,APPROVED,Not Applicable,2024-02-20T10:04:27.185000Z,2024-02-20T10:36:05.650000Z,2024-02-21T14:22:11.313000Z,2024-02-20T10:36:06.673391Z,1899.0,CDH5AM11,790,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d479370fc4e7ba82cd773b,5f0b339b48213f430a2e548d,APPROVED,Not Applicable,2024-02-20T10:04:39.887000Z,2024-02-20T10:39:03.214000Z,2024-02-21T14:21:48.905000Z,2024-02-20T10:39:03.800792Z,2064.0,CDH5AM11,1964,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4793f02c63da1d681bdea,591f429240c1b400019a2c5e,APPROVED,Not Applicable,2024-02-20T10:05:15.258000Z,2024-02-20T10:33:07.754000Z,2024-02-21T14:22:12.147000Z,2024-02-20T10:33:08.369184Z,1673.0,CDH5AM11,897,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65d479500d10231deac99f23,651af64eeab2e9f1c4ecd3b2,APPROVED,Not Applicable,2024-02-20T10:06:43.140000Z,2024-02-20T10:37:54.533000Z,2024-02-21T14:21:49.215000Z,2024-02-20T10:37:55.220939Z,1872.0,CDH5AM11,292,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d4796353d7cf61813a4072,5c35f95a4bbda70001fa2a42,APPROVED,Not Applicable,2024-02-20T10:05:59.715000Z,2024-02-20T10:33:22.208000Z,2024-02-21T14:22:12.408000Z,2024-02-20T10:33:22.725405Z,1643.0,CDH5AM11,1755,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47968d8f46848fbe783d5,5a143884bd04860001b01123,APPROVED,Not Applicable,2024-02-20T10:05:31.631000Z,2024-02-20T10:29:39.638000Z,2024-02-21T14:22:12.649000Z,2024-02-20T10:29:40.159827Z,1449.0,CDH5AM11,1457,English,53,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d4796a137314589617502b,62c690bd3701ba42c5d52a4c,APPROVED,Not Applicable,2024-02-20T10:05:33.638000Z,2024-02-20T10:31:27.109000Z,2024-02-21T14:21:49.453000Z,2024-02-20T10:31:27.576601Z,1554.0,CDH5AM11,490,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d4797095c0dc4edf271374,5f3146c0e8a9536043a627d4,APPROVED,Not Applicable,2024-02-20T10:05:40.210000Z,2024-02-20T10:31:01.362000Z,2024-02-21T14:22:12.875000Z,2024-02-20T10:31:02.379744Z,1522.0,CDH5AM11,551,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d4797f6a97da21378ea7eb,64399fba4898055839d9f069,APPROVED,Not Applicable,2024-02-20T10:06:01.771000Z,2024-02-20T10:40:22.603000Z,2024-02-21T14:22:13.117000Z,2024-02-20T10:40:23.260750Z,2061.0,CDH5AM11,266,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47989188fe6e35fc0a862,644ac4fca1359a25ea5cea3f,APPROVED,Not Applicable,2024-02-20T10:06:29.771000Z,2024-02-20T10:31:12.564000Z,2024-02-21T14:22:13.356000Z,2024-02-20T10:31:13.168283Z,1483.0,CDH5AM11,187,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d479a1418961e04ada8012,62349ad9663d3c46fc1219cc,APPROVED,Not Applicable,2024-02-20T10:06:32.568000Z,2024-02-20T10:41:37.226000Z,2024-02-21T14:21:49.727000Z,2024-02-20T10:41:37.676757Z,2105.0,CDH5AM11,429,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d479bccf0b151419bc9f0d,5d669e47344fd6001dd7b3cb,APPROVED,Not Applicable,2024-02-20T10:06:58.587000Z,2024-02-20T10:31:24.394000Z,2024-02-21T14:22:13.595000Z,2024-02-20T10:31:24.887480Z,1466.0,CDH5AM11,312,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d479c41eea700757b8b129,5d18cbfe32f2d00001a53438,APPROVED,Not Applicable,2024-02-20T10:07:12.895000Z,2024-02-20T10:40:41.430000Z,2024-02-21T14:21:49.974000Z,2024-02-20T10:40:41.961898Z,2009.0,CDH5AM11,180,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d479cc62619129b1bb4a5d,59107abbfe518b00016bce9f,APPROVED,Not Applicable,2024-02-20T10:07:16.336000Z,2024-02-20T10:42:14.559000Z,2024-02-21T14:22:13.829000Z,2024-02-20T10:42:15.199744Z,2099.0,CDH5AM11,1207,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d479d512a7240f85a7b6e1,57faccc03073510001230cfc,APPROVED,Not Applicable,2024-02-20T10:07:24.032000Z,2024-02-20T10:35:09.083000Z,2024-02-21T14:22:14.071000Z,2024-02-20T10:35:09.722243Z,1666.0,CDH5AM11,366,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d479da553d13be0dfdd638,6015966a246e51095f2235e7,APPROVED,Not Applicable,2024-02-20T10:08:02.135000Z,2024-02-20T10:41:29.407000Z,2024-02-21T14:22:14.330000Z,2024-02-20T10:41:29.871660Z,2008.0,CDH5AM11,761,English,40,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d479e2418961e04ada8028,613e454dca2db9fcef1f8e8d,APPROVED,Not Applicable,2024-02-20T10:07:36.421000Z,2024-02-20T10:44:10.274000Z,2024-02-21T14:22:14.574000Z,2024-02-20T10:44:10.882007Z,2194.0,CDH5AM11,106,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d479ff525090db28e5122b,63d43446030622d06df567b6,APPROVED,Not Applicable,2024-02-20T10:08:08.316000Z,2024-02-20T10:38:19.600000Z,2024-02-21T14:21:50.208000Z,2024-02-20T10:38:20.350959Z,1812.0,CDH5AM11,447,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a145da02a22e951ad9a,5af2c69986e4d20001a024e1,APPROVED,Not Applicable,2024-02-20T10:08:34.480000Z,2024-02-20T10:39:25.356000Z,2024-02-21T14:22:14.813000Z,2024-02-20T10:39:25.886472Z,1851.0,CDH5AM11,771,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47a158114c178657f3046,5c3a57328573720001af76be,APPROVED,Not Applicable,2024-02-20T10:10:31.165000Z,2024-02-20T10:38:31.233000Z,2024-02-21T14:22:15.045000Z,2024-02-20T10:38:31.712876Z,1681.0,CDH5AM11,2323,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d47a189b62fb8b2ff8c5d2,63ceea61a4a9d139cdbeaca7,APPROVED,Not Applicable,2024-02-20T10:08:29.933000Z,2024-02-20T10:35:58.145000Z,2024-02-21T14:22:15.299000Z,2024-02-20T10:35:58.658868Z,1649.0,CDH5AM11,323,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d47a1dadf487bbf9ba837e,5c561712f9120f0001d29c4d,APPROVED,Not Applicable,2024-02-20T10:08:39.452000Z,2024-02-20T10:39:58.988000Z,2024-02-21T14:22:15.566000Z,2024-02-20T10:39:59.494380Z,1880.0,CDH5AM11,637,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a22d30d037e3dd60d82,6427267340613377f7d8bf8b,APPROVED,Not Applicable,2024-02-20T10:08:39.208000Z,2024-02-20T10:39:31.089000Z,2024-02-21T14:21:50.454000Z,2024-02-20T10:39:31.629101Z,1852.0,CDH5AM11,238,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a2493237057a481bbb5,5d1dddf22a76c70019a43cfc,APPROVED,Not Applicable,2024-02-20T10:08:41.625000Z,2024-02-20T10:37:55.326000Z,2024-02-21T14:21:50.702000Z,2024-02-20T10:37:55.795801Z,1754.0,CDH5AM11,1345,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d47a2cc2790e5691e68aad,5e3e14086704e80977b7d715,APPROVED,Not Applicable,2024-02-20T10:09:17.545000Z,2024-02-20T10:40:35.498000Z,2024-02-21T14:22:15.799000Z,2024-02-20T10:40:35.981671Z,1878.0,CDH5AM11,1296,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a2fd4f47de339d33c15,657c8527ff457717fd7c50e7,APPROVED,Not Applicable,2024-02-20T10:08:50.842000Z,2024-02-20T10:41:54.855000Z,2024-02-21T14:22:16.046000Z,2024-02-20T10:41:55.447240Z,1985.0,CDH5AM11,195,English,28,Female,White,United States,United States,United States,English,No,Full-Time
65d47a3653d7cf61813a4130,59f99e8305d1d60001f1484b,APPROVED,Not Applicable,2024-02-20T10:08:58.429000Z,2024-02-20T10:47:16.499000Z,2024-02-21T14:21:50.931000Z,2024-02-20T10:47:17.032609Z,2299.0,CDH5AM11,2357,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a3cb6c759c30b1d5982,644a8c25f747d73d9828bee3,APPROVED,Not Applicable,2024-02-20T10:09:05.135000Z,2024-02-20T10:37:05.194000Z,2024-02-21T14:22:16.297000Z,2024-02-20T10:37:05.751494Z,1681.0,CDH5AM11,284,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
65d47a3e2e2cb9fe62c99e29,5c98c51774cc7f0001e67c8c,APPROVED,Not Applicable,2024-02-20T10:09:24.845000Z,2024-02-20T10:42:24.642000Z,2024-02-21T14:22:16.538000Z,2024-02-20T10:42:25.167759Z,1980.0,CDH5AM11,2133,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d47a43d1d53813bebc9d5d,5943ddbff8bfc00001985d47,APPROVED,Not Applicable,2024-02-20T10:14:28.930000Z,2024-02-20T10:44:41.396000Z,2024-02-21T14:21:51.149000Z,2024-02-20T10:44:41.850649Z,1813.0,C16EH9UF,1851,"English, Romanian",44,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
65d47a447c1f738a5e96aa4d,578072b0c6144900014a0471,APPROVED,Not Applicable,2024-02-20T10:13:33.527000Z,2024-02-20T10:59:09.882000Z,2024-02-21T14:21:51.399000Z,2024-02-20T10:59:10.345136Z,2737.0,CDH5AM11,1555,English,32,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d47a45af91960c991f5a95,65776d1309a55e22dcbd0e31,APPROVED,Not Applicable,2024-02-20T10:09:18.349000Z,2024-02-20T10:36:04.773000Z,2024-02-21T14:21:51.636000Z,2024-02-20T10:36:05.311402Z,1607.0,CDH5AM11,23,"English, French",38,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a5c1c58723c101f5cec,5e0f8dae500f066a1d2f93ed,APPROVED,Not Applicable,2024-02-20T10:09:39.123000Z,2024-02-20T10:38:32.394000Z,2024-02-21T14:22:16.768000Z,2024-02-20T10:38:33.054218Z,1734.0,CDH5AM11,696,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d47a6743465d257ff8c53b,5994c8c2004c4f0001cc84a0,APPROVED,Not Applicable,2024-02-20T10:09:48.512000Z,2024-02-20T10:39:04.452000Z,2024-02-21T14:22:16.999000Z,2024-02-20T10:39:04.938219Z,1756.0,CDH5AM11,158,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d47a6a8114c178657f3057,601ac0440ae554365a73246b,APPROVED,Not Applicable,2024-02-20T10:09:53.044000Z,2024-02-20T10:35:54.984000Z,2024-02-21T14:22:17.259000Z,2024-02-20T10:35:55.867529Z,1562.0,CDH5AM11,289,English,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a838f4ba93fa13a4140,5d270f5b1f68140019729a94,APPROVED,Not Applicable,2024-02-20T10:10:20.902000Z,2024-02-20T10:47:23.010000Z,2024-02-21T14:22:17.534000Z,2024-02-20T10:47:23.495119Z,2223.0,CDH5AM11,723,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a9737785c4af35dac40,60cd0ca27459afeb46a86b69,APPROVED,Not Applicable,2024-02-20T10:10:36.553000Z,2024-02-20T10:38:39.456000Z,2024-02-21T14:22:17.840000Z,2024-02-20T10:38:39.991554Z,1683.0,CDH5AM11,410,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d47a9eb6c759c30b1d59a4,6381ef78b1a4963aad7e8d52,APPROVED,Not Applicable,2024-02-20T10:10:48.465000Z,2024-02-20T10:45:13.830000Z,2024-02-21T14:22:18.128000Z,2024-02-20T10:45:14.325374Z,2066.0,CDH5AM11,425,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47aa2b6c759c30b1d59a5,5c129cc7ba99dc0001f0b628,APPROVED,Not Applicable,2024-02-20T10:10:45.039000Z,2024-02-20T10:38:43.116000Z,2024-02-21T14:22:18.430000Z,2024-02-20T10:38:44.012953Z,1679.0,CDH5AM11,1820,"Spanish, English, French",65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d47aa8b6914b0772d6d346,5c0ef6f765217a00014ef3bf,APPROVED,Not Applicable,2024-02-20T10:11:00.260000Z,2024-02-20T10:40:42.024000Z,2024-02-21T14:22:18.707000Z,2024-02-20T10:40:42.495679Z,1782.0,CDH5AM11,66,"English, Urdu",29,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65d47aabaf91960c991f5aab,65cde6d1952117d1802a788b,APPROVED,Not Applicable,2024-02-20T10:11:48.696000Z,2024-02-20T10:55:23.832000Z,2024-02-21T14:21:52.290000Z,2024-02-20T10:55:24.678969Z,2616.0,CDH5AM11,1,English,29,Male,White,United States,United States,United States,English,No,Full-Time
