Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d772ea7a54c14be2f77d59,592d9c8fc87a830001f414c5,APPROVED,Not Applicable,2024-02-22T16:15:27.030000Z,2024-02-22T17:02:47.900000Z,2024-02-23T13:27:45.370000Z,2024-02-22T17:02:48.469178Z,2841.0,CDH5AM11,0,English,30,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d772ebdcde4c433edc7d00,6462273f71171eba54a3d134,APPROVED,Not Applicable,2024-02-22T16:14:51.231000Z,2024-02-22T16:59:13.953000Z,2024-02-23T13:27:45.719000Z,2024-02-22T16:59:14.665067Z,2663.0,CDH5AM11,558,English,54,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
65d7731b1b2ad05b52006182,5e85ab2b4fc4231a0781facb,APPROVED,Not Applicable,2024-02-22T16:15:23.604000Z,2024-02-22T16:43:34.593000Z,2024-02-23T13:27:45.970000Z,2024-02-22T16:43:35.302392Z,1691.0,CDH5AM11,1498,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d7737f45b80bdbd76fe0da,650510c24013a47b0eebaa4d,APPROVED,Not Applicable,2024-02-22T16:17:09.850000Z,2024-02-22T16:53:49.720000Z,2024-02-23T13:27:46.202000Z,2024-02-22T16:53:50.257888Z,2200.0,CDH5AM11,274,"English, Chinese",19,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65d7739f3e139f8dff598fe0,62e2928bfa1fe59815bc410b,APPROVED,Not Applicable,2024-02-22T16:17:39.539000Z,2024-02-22T16:45:28.175000Z,2024-02-23T13:27:46.438000Z,2024-02-22T16:45:28.798760Z,1669.0,CDH5AM11,408,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d773a063aba2fb98215281,5eba1056248e4a00088cd9da,APPROVED,Not Applicable,2024-02-22T16:17:36.834000Z,2024-02-22T16:45:04.963000Z,2024-02-23T13:27:46.818000Z,2024-02-22T16:45:05.371716Z,1649.0,CDH5AM11,1483,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d773d4f448912593cfd712,60cde263a310b015106361d5,APPROVED,Not Applicable,2024-02-22T16:18:31.237000Z,2024-02-22T16:45:33.082000Z,2024-02-23T13:27:47.061000Z,2024-02-22T16:45:33.882676Z,1622.0,CDH5AM11,372,"Basque, Spanish, English",30,Male,White,Spain,United Kingdom,Spain,English,No,Full-Time
65d7740375f768e56f1b4592,6017f6742d7cc9ad4f98fb4d,APPROVED,Not Applicable,2024-02-22T16:19:15.034000Z,2024-02-22T16:45:38.972000Z,2024-02-23T13:27:47.288000Z,2024-02-22T16:45:39.441057Z,1584.0,CDH5AM11,706,"Dutch, English",23,Male,White,Netherlands,United Kingdom,United Kingdom,Dutch,Yes,Full-Time
65d774e945b80bdbd76fe134,5eb82e4312c92a06cac8dcc1,APPROVED,Not Applicable,2024-02-22T16:23:05.148000Z,2024-02-22T16:51:45.920000Z,2024-02-23T13:27:47.522000Z,2024-02-22T16:51:47.258027Z,1721.0,CDH5AM11,1637,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d774ee049d189c255f066b,5d442ba693066e00185a44d6,APPROVED,Not Applicable,2024-02-22T16:23:17.856000Z,2024-02-22T16:59:47.354000Z,2024-02-23T13:27:47.747000Z,2024-02-22T16:59:47.799914Z,2190.0,CDH5AM11,625,English,30,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d775282e0b0d40196d77a3,6352c88ef47410641e3556d7,APPROVED,Not Applicable,2024-02-22T16:24:18.724000Z,2024-02-22T16:49:57.181000Z,2024-02-23T13:27:47.980000Z,2024-02-22T16:49:58.025895Z,1539.0,CDH5AM11,494,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d7754c4dd90239206fc1cf,5d62561ef0dd0700192ebf3f,APPROVED,Not Applicable,2024-02-22T16:24:49.019000Z,2024-02-22T16:55:37.166000Z,2024-02-23T13:27:48.205000Z,2024-02-22T16:55:37.833787Z,1849.0,CDH5AM11,615,English,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
65d7756108063a4fba4fc83d,6074005a76a53185a622be26,APPROVED,Not Applicable,2024-02-22T16:27:15.994000Z,2024-02-22T16:52:48.482000Z,2024-02-23T13:27:48.447000Z,2024-02-22T16:52:49.109889Z,1533.0,CDH5AM11,905,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65d7756ab264ad15b746e8d2,62851102d56842a48361f9d4,APPROVED,Not Applicable,2024-02-22T16:25:14.468000Z,2024-02-22T17:06:34.372000Z,2024-02-23T13:27:48.680000Z,2024-02-22T17:06:34.922242Z,2480.0,CDH5AM11,935,"English, Japanese",31,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
