Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d365f7ebce8eff06b516bd,611aa9eeaa36f51f00d5e8da,APPROVED,Not Applicable,2024-02-19T14:31:06.539000Z,2024-02-19T14:56:47.446000Z,2024-02-21T14:12:39.068000Z,2024-02-19T14:56:47.940039Z,1541.0,CDH5AM11,526,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d366130c07553c0c0bcfab,63ea4496921d8d523afbce58,APPROVED,Not Applicable,2024-02-19T14:30:49.436000Z,2024-02-19T15:00:21.376000Z,2024-02-21T14:12:39.446000Z,2024-02-19T15:00:22.111612Z,1772.0,CDH5AM11,282,"English, Turkish",29,Male,Asian,Turkey,United Kingdom,Turkey,Turkish,DATA_EXPIRED,DATA_EXPIRED
65d366684a5489685b1eff44,60ba46dc6d46a68f1c0bc952,APPROVED,Not Applicable,2024-02-19T14:32:22.005000Z,2024-02-19T15:01:31.736000Z,2024-02-21T14:12:39.693000Z,2024-02-19T15:01:32.237327Z,1750.0,CDH5AM11,3472,English,57,Male,White,United States,United States,United States,English,No,Full-Time
65d366a086deaa854b95dfce,652256080a1793269912485b,APPROVED,Not Applicable,2024-02-19T14:33:04.304000Z,2024-02-19T15:06:55.731000Z,2024-02-21T14:12:39.940000Z,2024-02-19T15:06:56.184338Z,2032.0,CDH5AM11,64,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d3678af73e34eec2e81e96,60236924b3cf951ea06b85ad,APPROVED,Not Applicable,2024-02-19T14:37:01.082000Z,2024-02-19T15:02:11.648000Z,2024-02-21T14:12:40.222000Z,2024-02-19T15:02:12.369027Z,1511.0,CDH5AM11,206,English,33,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65d3683b3b0fb9a2e29ee75d,607f441b91a96d298ca2d347,APPROVED,Not Applicable,2024-02-19T14:40:01.094000Z,2024-02-19T15:07:46.280000Z,2024-02-21T14:12:40.484000Z,2024-02-19T15:07:46.754280Z,1666.0,CDH5AM11,1681,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65d36844ce5b02a2ed62d825,637fe4f5c2488615a6910c9d,APPROVED,Not Applicable,2024-02-19T14:40:25.223000Z,2024-02-19T15:14:57.889000Z,2024-02-21T14:12:40.769000Z,2024-02-19T15:14:58.411051Z,2073.0,CDH5AM11,607,English,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
65d3694712d9cf97ff0c4134,5c309bb410677f0001dda0ed,APPROVED,Not Applicable,2024-02-19T14:44:36.031000Z,2024-02-19T15:58:47.696000Z,2024-02-21T14:12:41.033000Z,2024-02-19T15:58:48.293507Z,4452.0,CDH5AM11,1562,English,43,Male,White,United States,United States,Ireland,English,No,Full-Time
65d36952fc7f651937000e0d,6296253d6921d6626f9e5f6d,APPROVED,Not Applicable,2024-02-19T14:44:40.366000Z,2024-02-19T15:11:22.667000Z,2024-02-21T14:12:41.307000Z,2024-02-19T15:11:23.229383Z,1603.0,CDH5AM11,242,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65d369a372f640b08240fd84,591e2e99529e9f0001ec705a,APPROVED,Not Applicable,2024-02-19T14:46:00.288000Z,2024-02-19T15:15:59.760000Z,2024-02-21T14:12:41.595000Z,2024-02-19T15:16:00.507989Z,1800.0,CDH5AM11,1494,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
