Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
664e2a7ba7d1218a3d4bda51,631f8164145b26de1567f040,APPROVED,Not Applicable,2024-05-22T17:25:25.516000Z,2024-05-22T18:08:37.783000Z,2024-05-23T10:12:03.731000Z,2024-05-22T18:08:38.587452Z,2593.0,CD9A7ZYU,299,English,"No, I have no issues seeing colours",37,Prefer not to say,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2a7c3467eaf16f465464,5dec1798e4f840300cd3c680,APPROVED,Not Applicable,2024-05-22T17:25:55.580000Z,2024-05-22T18:12:01.748000Z,2024-05-23T10:12:03.928000Z,2024-05-22T18:14:01.781853Z,2767.0,CD9A7ZYU,658,English,"No, I have no issues seeing colours",35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e2a7f6abe7940c9fb2c17,5d2c030eb3efb1001b7e4989,APPROVED,Not Applicable,2024-05-22T17:25:24.951000Z,2024-05-22T17:45:50.091000Z,2024-05-23T10:12:04.102000Z,2024-05-22T17:45:50.991813Z,1226.0,CEG0G0I7,754,English,"No, I have no issues seeing colours",50,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
664e2aa3aa6ceb75400fa052,6643555f305ea02592fa0ccb,APPROVED,Not Applicable,2024-05-22T17:33:32.903000Z,2024-05-22T18:29:15.705000Z,2024-05-23T10:12:04.285000Z,2024-05-22T18:29:16.232582Z,3343.0,CD9A7ZYU,8,English,"No, I have no issues seeing colours",31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2ad25ae5f8307fdc93c8,6622885332b49f72a1e421fe,APPROVED,Not Applicable,2024-05-22T17:26:49.894000Z,2024-05-22T18:41:48.163000Z,2024-05-23T10:12:04.465000Z,2024-05-22T18:42:29.030587Z,4499.0,CD9A7ZYU,20,English,"No, I have no issues seeing colours",42,Male,Black,Ghana,United States,Ghana,English,No,Full-Time
664e2b7e9560d613af2f0230,60369ae814f750ef3d063c3e,APPROVED,Not Applicable,2024-05-22T17:30:15.088000Z,2024-05-22T18:22:18.715000Z,2024-05-23T10:12:04.644000Z,2024-05-22T18:22:24.249192Z,3124.0,CD9A7ZYU,855,English,"No, I have no issues seeing colours",44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2b7fbc54772ec29eb241,6110987b6efd3ca6a745836b,APPROVED,Not Applicable,2024-05-22T17:31:20.113000Z,2024-05-22T18:19:20.261000Z,2024-05-23T10:12:05.063000Z,2024-05-22T18:19:20.907670Z,2881.0,CD9A7ZYU,852,English,"No, I have no issues seeing colours",31,Female,White,United States,United States,United States,English,Yes,Full-Time
664e2bb57348b7cb92ffa2b3,58c565298a3f870001c0e70d,TIMED-OUT,Not Applicable,2024-05-22T17:39:21.992000Z,,,2024-07-08T16:05:45.094772Z,4055184.0,,989,English,"No, I have no issues seeing colours",35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2bc20fe4c080ee38ae82,5ee944d1886b7d1b8481387d,APPROVED,Not Applicable,2024-05-22T17:32:23.447000Z,2024-05-22T18:31:28.328000Z,2024-05-23T10:12:05.241000Z,2024-05-22T18:32:05.035633Z,3545.0,CD9A7ZYU,649,English,"No, I have no issues seeing colours",40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e2be31ee819d8d0200567,664ded83a86cfcc6d3300ab3,APPROVED,Not Applicable,2024-05-22T17:31:22.115000Z,2024-05-22T18:13:38.925000Z,2024-05-23T10:12:05.425000Z,2024-05-22T18:14:26.906862Z,2537.0,CD9A7ZYU,2,"English, Somali","No, I have no issues seeing colours",19,Male,Black,United Kingdom,United Kingdom,Netherlands,English,Yes,Unemployed (and job seeking)
664e2bede5ad6b16cf591d83,5b61d0768de04c000171cf1b,APPROVED,Not Applicable,2024-05-22T17:31:37.794000Z,2024-05-22T18:26:38.375000Z,2024-05-23T10:12:05.607000Z,2024-05-22T18:26:41.134909Z,3301.0,CD9A7ZYU,1520,English,"No, I have no issues seeing colours",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2bf11602598a1ecb72eb,664c9de6874cd4d39680afea,APPROVED,Not Applicable,2024-05-22T17:31:55.428000Z,2024-05-22T18:24:14.329000Z,2024-05-23T10:12:05.786000Z,2024-05-22T18:24:14.965760Z,3139.0,CD9A7ZYU,11,English,"No, I have no issues seeing colours",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
664e2bfe27c522c73fa2981c,6643c8d8f6c2189fd555f249,APPROVED,Not Applicable,2024-05-22T17:31:57.782000Z,2024-05-22T18:20:16.833000Z,2024-05-23T10:12:05.965000Z,2024-05-22T18:20:27.889337Z,2900.0,CD9A7ZYU,14,English,"No, I have no issues seeing colours",24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
664e2cb5589c93b310bf7ea4,5dcff3985a40f20f62df1f48,RETURNED,Not Applicable,2024-05-22T17:35:31.795000Z,,,2024-07-08T16:05:45.095145Z,,,547,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2cb8b4d68fd326d8e35b,5a5679b58e6259000175bec5,APPROVED,Not Applicable,2024-05-22T17:34:53.979000Z,2024-05-22T18:31:37.345000Z,2024-05-23T10:12:06.144000Z,2024-05-22T18:32:08.908916Z,3404.0,CD9A7ZYU,525,English,"No, I have no issues seeing colours",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e2cd85fbc544256ef598c,664ce8a6dbdc7630d2abd227,APPROVED,Not Applicable,2024-05-22T17:35:26Z,2024-05-22T18:21:17.815000Z,2024-05-23T10:12:06.321000Z,2024-05-22T18:21:37.730686Z,2752.0,CD9A7ZYU,4,"French, English","No, I have no issues seeing colours",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e2cdebe24ad01b9738e04,63b6da008821133bd90e92aa,TIMED-OUT,Not Applicable,2024-05-22T17:35:32.856000Z,,,2024-07-08T16:05:45.102943Z,4055413.0,,695,English,"No, I have no issues seeing colours",23,Female,Black,United States,United States,Haiti,English,Yes,Full-Time
664e2cf44c63148e9a1da8f9,5a89b3a0b093f80001a7f77f,APPROVED,Not Applicable,2024-05-22T17:35:53.458000Z,2024-05-22T18:32:58.965000Z,2024-05-23T10:12:06.518000Z,2024-05-22T18:33:04.191967Z,3426.0,CD9A7ZYU,176,English,"No, I have no issues seeing colours",31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2d12fd0c4308c939e917,6065156e5a052bf80d91ff93,APPROVED,Not Applicable,2024-05-22T17:36:23.313000Z,2024-05-22T18:31:37.636000Z,2024-05-23T10:12:06.696000Z,2024-05-22T18:32:08.933542Z,3315.0,CD9A7ZYU,26,English,"No, I have no issues seeing colours",26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
664e2d703bf47b93dfb30d32,5cfbef1b50597d0001e8f11e,APPROVED,Not Applicable,2024-05-22T17:37:56.799000Z,2024-05-22T18:20:31.416000Z,2024-05-23T10:12:06.875000Z,2024-05-22T18:20:42.462170Z,2555.0,CD9A7ZYU,1159,English,"No, I have no issues seeing colours",26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2d72427e373387dbf038,5d45e40fd62d7a0017395277,APPROVED,Not Applicable,2024-05-22T17:38:23.442000Z,2024-05-22T18:53:44.953000Z,2024-05-23T10:12:07.046000Z,2024-05-22T18:54:20.125447Z,4522.0,CD9A7ZYU,508,English,"No, I have no issues seeing colours",38,Male,Black,Bermuda,United Kingdom,United Kingdom,English,No,Full-Time
664e2d7cfd0c4308c939e92a,56c24f960a25f10005e5797b,APPROVED,Not Applicable,2024-05-22T17:38:09.140000Z,2024-05-22T18:20:23.622000Z,2024-05-23T10:12:07.220000Z,2024-05-22T18:20:34.147443Z,2535.0,CD9A7ZYU,1095,English,"No, I have no issues seeing colours",34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2d8bc420c86cc925c007,664def2981f1d36ca1e9d24b,APPROVED,Not Applicable,2024-05-22T17:38:54.196000Z,2024-05-22T18:29:19.428000Z,2024-05-23T10:12:07.401000Z,2024-05-22T18:29:20.097321Z,3026.0,CD9A7ZYU,3,English,"No, I have no issues seeing colours",35,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Other
664e2d98686e6b81e31d2fc5,62db2b12610af426614b50bd,APPROVED,Not Applicable,2024-05-22T17:38:45.917000Z,2024-05-22T18:20:02.603000Z,2024-05-23T10:12:07.573000Z,2024-05-22T18:20:10.788553Z,2477.0,CD9A7ZYU,79,English,"No, I have no issues seeing colours",20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
664e2dd9acbfef9008ee4f2b,6626bdd7397d1eb361e5e668,APPROVED,Not Applicable,2024-05-22T17:40:13.387000Z,2024-05-22T18:07:34.598000Z,2024-05-23T10:12:07.770000Z,2024-05-22T18:07:35.076852Z,1642.0,CEG0G0I7,19,English,"No, I have no issues seeing colours",41,Female,Mixed,Nigeria,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
664e2e398dfc8f5362ac5625,5ed4106ca9bba30c4b74bbbd,APPROVED,Not Applicable,2024-05-22T17:41:17.855000Z,2024-05-22T18:44:09.703000Z,2024-05-23T10:12:07.947000Z,2024-05-22T18:44:10.782162Z,3772.0,CD9A7ZYU,338,English,"No, I have no issues seeing colours",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
664e2e9417778beef8c288fe,5dd59a3786411b56310c1b71,RETURNED,Not Applicable,2024-05-22T17:51:34.341000Z,,,2024-07-08T16:05:45.105867Z,,,962,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2ed173fd1b8d7f079cda,652f14296d88c7648a3ea801,APPROVED,Not Applicable,2024-05-22T17:45:59.765000Z,2024-05-22T18:37:55.195000Z,2024-05-23T10:12:08.125000Z,2024-05-22T18:38:20.090818Z,3116.0,CD9A7ZYU,288,English,"No, I have no issues seeing colours",21,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
664e2ed3427e373387dbf06e,65996ca377b71480cf78ee6b,RETURNED,Not Applicable,2024-05-22T17:43:54.441000Z,,,2024-07-08T16:05:45.105658Z,,,101,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2eed275f779f0ddd848a,60eb14724415442253f984d5,APPROVED,Not Applicable,2024-05-22T17:44:24.088000Z,2024-05-22T18:50:12.922000Z,2024-05-23T10:12:08.463000Z,2024-05-22T18:52:17.938646Z,3949.0,CD9A7ZYU,489,"English, Hindi","No, I have no issues seeing colours",34,Male,Asian,India,United Kingdom,Portugal,English,DATA_EXPIRED,DATA_EXPIRED
664e2f09ae52e7a63d0dfa21,65ba5ca6245531fb7cef4ddf,APPROVED,Not Applicable,2024-05-22T17:45:07.217000Z,2024-05-22T18:32:35.492000Z,2024-05-23T10:12:08.644000Z,2024-05-22T18:32:50.921946Z,2849.0,CD9A7ZYU,237,"Chinese, English","No, I have no issues seeing colours",39,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2f10524cd355f8a987aa,62aa5b396f6f0beaf751f21f,RETURNED,Not Applicable,2024-05-22T17:45:02.244000Z,,,2024-07-08T16:05:45.109343Z,,,1082,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2f3990035eae7f0f3f49,60394fde95a5a03dcc668c4b,APPROVED,Not Applicable,2024-05-22T17:45:39.044000Z,2024-05-22T18:28:33.533000Z,2024-05-23T10:12:08.840000Z,2024-05-22T18:28:34.110535Z,2575.0,CD9A7ZYU,1307,English,"No, I have no issues seeing colours",30,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e2f3e5bdbc81ee90dfa2b,5cf398a1e55efc000127adae,APPROVED,Not Applicable,2024-05-22T17:46:25.509000Z,2024-05-22T18:46:36.431000Z,2024-05-23T10:12:09.015000Z,2024-05-22T18:46:36.952856Z,3611.0,CD9A7ZYU,1312,English,"No, I have no issues seeing colours",30,Female,Black,Ghana,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
664e2f58de50d56353c855b5,62a71d4e0485f3195cd5fe54,APPROVED,Not Applicable,2024-05-22T17:46:05.874000Z,2024-05-22T18:32:47.074000Z,2024-05-23T10:12:09.185000Z,2024-05-22T18:32:57.831535Z,2802.0,CD9A7ZYU,656,"Bulgarian, English","No, I have no issues seeing colours",32,Male,White,Bulgaria,United Kingdom,United Kingdom,English,No,Full-Time
664e2f5e3bf47b93dfb30d85,6616850023ea961627153655,APPROVED,Not Applicable,2024-05-22T17:46:31.666000Z,2024-05-22T19:05:34.277000Z,2024-05-23T10:12:09.361000Z,2024-05-22T19:05:34.800189Z,4743.0,CD9A7ZYU,106,English,"No, I have no issues seeing colours",31,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
664e2f892ee05e94fa08efa5,65a9839ebef9f5de60fc83f2,APPROVED,Not Applicable,2024-05-22T17:47:01.552000Z,2024-05-22T18:48:28.583000Z,2024-05-23T10:12:09.542000Z,2024-05-22T18:48:29.168038Z,3688.0,CD9A7ZYU,62,English,"No, I have no issues seeing colours",39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e2f8bbc1ba2675e2c01c8,5cad1eef8ed53d00180d2532,APPROVED,Not Applicable,2024-05-22T17:47:08.542000Z,2024-05-22T18:41:53.090000Z,2024-05-23T10:12:09.721000Z,2024-05-22T18:42:30.761919Z,3285.0,CD9A7ZYU,1119,English,"No, I have no issues seeing colours",23,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
664e2f960ad4b9c90af2108c,5f6660dbdd831c230e132024,RETURNED,Not Applicable,2024-05-22T17:47:08.661000Z,,,2024-07-08T16:05:45.112174Z,,,1131,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2f9990181b7bcd474450,660827a9f694957c21036722,RETURNED,Not Applicable,2024-05-22T17:58:00.064000Z,,,2024-07-08T16:05:45.113007Z,,,83,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e2fa8279bb577175ad388,5d8a2b0f887a21001543980f,APPROVED,Not Applicable,2024-05-22T17:50:27.591000Z,2024-05-22T18:38:32.602000Z,2024-05-23T10:12:09.915000Z,2024-05-22T18:39:57.141282Z,2886.0,CD9A7ZYU,955,English,"No, I have no issues seeing colours",31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
664e2fba5b9ae491acbdf95d,5e84391b7eff7b18bfbeba13,APPROVED,Not Applicable,2024-05-22T17:47:51.131000Z,2024-05-22T18:33:15.556000Z,2024-05-23T10:12:10.091000Z,2024-05-22T19:33:52.933877Z,2725.0,CD9A7ZYU,373,English,"No, I have no issues seeing colours",35,Female,White,United States,United States,United States,English,No,Full-Time
664e2fc320f8d09a68aab694,62b58dce77d1ffc9973bc808,APPROVED,Not Applicable,2024-05-22T17:48:47.652000Z,2024-05-22T18:49:14.196000Z,2024-05-23T10:12:10.272000Z,2024-05-22T18:49:15.144613Z,3627.0,CD9A7ZYU,53,"English, Other","No, I have no issues seeing colours",22,Female,Black,Ireland,United Kingdom,Ireland,English,No,Other
664e2fd71471560e71daa632,5ba6d33077f30d00014fe202,APPROVED,Not Applicable,2024-05-22T17:48:07.114000Z,2024-05-22T19:34:24.266000Z,2024-05-23T10:12:10.448000Z,2024-05-22T19:34:24.812950Z,6378.0,CD9A7ZYU,1329,English,"No, I have no issues seeing colours",49,Female,Mixed,United States,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
664e2fd8033ea059b290dd95,661e683f2cb86a7f3e041b23,APPROVED,Not Applicable,2024-05-22T17:48:17.057000Z,2024-05-22T18:44:01.134000Z,2024-05-23T10:12:10.647000Z,2024-05-22T18:44:01.622189Z,3345.0,CD9A7ZYU,53,English,"No, I have no issues seeing colours",34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e3009c3b74862ffd9a7a4,6084b61050c26fcc0f794675,APPROVED,Not Applicable,2024-05-22T17:49:01.901000Z,2024-05-22T18:34:49.824000Z,2024-05-23T10:12:10.832000Z,2024-05-22T18:34:50.821301Z,2748.0,CD9A7ZYU,610,English,"No, I have no issues seeing colours",35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
664e3014d1f44238104093bd,5c1fdc85e622c10001ece52a,APPROVED,Not Applicable,2024-05-22T17:49:15.651000Z,2024-05-22T18:55:22.143000Z,2024-05-23T10:12:11.018000Z,2024-05-22T18:55:22.987701Z,3967.0,CD9A7ZYU,1408,English,"No, I have no issues seeing colours",45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
664e301b466f1ae3e5a2ac82,5d3b27a3cb6d84001835402b,APPROVED,Not Applicable,2024-05-22T17:49:23.895000Z,2024-05-22T18:42:36.878000Z,2024-05-23T10:12:11.195000Z,2024-05-22T18:42:43.104288Z,3193.0,CD9A7ZYU,1072,"Lithuanian, English","No, I have no issues seeing colours",39,Female,White,Lithuania,United Kingdom,United Kingdom,English,No,Full-Time
664e30201451cb834736d6bc,63d16c4758851c2e341702aa,APPROVED,Not Applicable,2024-05-22T17:49:52.957000Z,2024-05-22T18:36:21.686000Z,2024-05-23T10:12:11.367000Z,2024-05-22T18:36:22.201824Z,2789.0,CD9A7ZYU,784,English,"No, I have no issues seeing colours",40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
664e302a130d92fd5961b2b5,6557a511c1820638346dba24,APPROVED,Not Applicable,2024-05-22T17:49:35.722000Z,2024-05-22T18:35:16.376000Z,2024-05-23T10:12:11.540000Z,2024-05-22T18:35:17.549629Z,2741.0,CD9A7ZYU,164,"Afrikaans, English, French, Urdu","No, I have no issues seeing colours",19,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
664e30451848f6ec9937fd35,63f3cac820dface4c4cec984,RETURNED,Not Applicable,2024-05-22T17:59:57.440000Z,,,2024-07-08T16:05:45.117725Z,,,591,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e3073879181127e1d1d7b,5835e18fa708570001a8b0f4,RETURNED,Not Applicable,2024-05-22T17:50:48.617000Z,,,2024-07-08T16:05:45.138120Z,,,2023,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
664e308637057eb27ea2acb5,5de572f21a7af84fc3cd0ca7,APPROVED,Not Applicable,2024-05-22T17:54:59.582000Z,2024-05-22T18:52:53.693000Z,2024-05-23T10:12:11.715000Z,2024-05-22T18:53:47.906080Z,3475.0,CD9A7ZYU,1090,"English, Danish","No, I have no issues seeing colours",23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e309000fd4aa830111fb0,63cff251f44e8a213aab86c6,APPROVED,Not Applicable,2024-05-22T17:51:18.976000Z,2024-05-22T18:35:16.606000Z,2024-05-23T10:12:11.886000Z,2024-05-22T18:35:17.632745Z,2638.0,CD9A7ZYU,221,English,"No, I have no issues seeing colours",29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
664e30996016dca123f3f88d,63038e5456edb0d2cb421385,APPROVED,Not Applicable,2024-05-22T17:51:30.541000Z,2024-05-22T18:35:32.500000Z,2024-05-23T10:12:12.066000Z,2024-05-22T18:35:33.031864Z,2642.0,CD9A7ZYU,358,English,"No, I have no issues seeing colours",35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
664e30c92ee05e94fa08efdd,640132934d00561d78518c4c,APPROVED,Not Applicable,2024-05-22T17:52:14.854000Z,2024-05-22T18:37:26.650000Z,2024-05-23T10:12:12.242000Z,2024-05-22T18:37:40.216200Z,2712.0,CD9A7ZYU,1531,English,"No, I have no issues seeing colours",39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
664e30d196c3812093ce9993,629f2a9c3effb1dc81c49116,APPROVED,Not Applicable,2024-05-22T17:52:17.007000Z,2024-05-22T18:42:17.484000Z,2024-05-23T10:12:12.423000Z,2024-05-22T18:42:37.473257Z,3001.0,CD9A7ZYU,1194,English,"No, I have no issues seeing colours",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e30e0e201092fc7d2ff37,5d403b7d4e509a0019f664f0,APPROVED,Not Applicable,2024-05-22T17:52:32.228000Z,2024-05-22T18:36:01.932000Z,2024-05-23T10:12:12.604000Z,2024-05-22T18:36:02.666071Z,2610.0,CD9A7ZYU,674,English,"No, I have no issues seeing colours",44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
664e30f0edd184dd72275741,61509e9ca1a1eb29e9e76c44,APPROVED,Not Applicable,2024-05-22T17:52:52.217000Z,2024-05-22T18:39:50.825000Z,2024-05-23T10:12:12.776000Z,2024-05-22T18:41:26.384269Z,2819.0,CD9A7ZYU,432,"English, French","No, I have no issues seeing colours",21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
664e30f70126a122bffabf56,60ae47392195f5455ef262a9,APPROVED,Not Applicable,2024-05-22T17:53:18.303000Z,2024-05-22T19:02:22.438000Z,2024-05-23T10:12:12.951000Z,2024-05-22T19:03:03.792139Z,4145.0,CD9A7ZYU,1030,English,"No, I have no issues seeing colours",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
