Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65c6381023e4f78e47745a39,5b6758fecabd460001c1a49b,APPROVED,Not Applicable,2024-02-09T14:35:00.355000Z,2024-02-09T15:00:56.395000Z,2024-02-12T12:46:04.141000Z,2024-02-09T15:00:56.883215Z,1557.0,CDH5AM11,759,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63811b315a3277c1b08d5,5f84ac968dc8711503beeb19,APPROVED,Not Applicable,2024-02-09T14:35:26.363000Z,2024-02-09T15:13:55.493000Z,2024-02-12T12:46:04.357000Z,2024-02-09T15:13:56.078591Z,2310.0,CDH5AM11,292,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c6381b378c2956681b08e1,5ca231bf6a488a00011ae9cb,APPROVED,Not Applicable,2024-02-09T14:35:39.743000Z,2024-02-09T15:15:01.877000Z,2024-02-12T12:46:04.571000Z,2024-02-09T15:15:02.427114Z,2363.0,CDH5AM11,279,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c6382b79f9a6b64f389896,613649a53983ccaa8dc65ae6,APPROVED,Not Applicable,2024-02-09T14:41:13.333000Z,2024-02-09T15:06:02.399000Z,2024-02-12T12:46:04.804000Z,2024-02-09T15:06:02.938439Z,1490.0,CDH5AM11,323,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65c6384d6923951228bcb7de,6303bcf97c4ee19d1dda9a4a,APPROVED,Not Applicable,2024-02-09T14:36:15.028000Z,2024-02-09T15:10:23.880000Z,2024-02-12T12:46:05.018000Z,2024-02-09T15:10:25.472025Z,2049.0,CDH5AM11,526,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65c638624670aacc2ff2a287,602bc3a62b8e8833a42be491,APPROVED,Not Applicable,2024-02-09T14:36:28.828000Z,2024-02-09T14:59:51.802000Z,2024-02-12T12:46:05.959000Z,2024-02-09T14:59:52.400491Z,1403.0,CDH5AM11,332,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63876f88c775ec0e183f1,6384e0fca81ec0f7e76d5227,APPROVED,Not Applicable,2024-02-09T14:36:42.234000Z,2024-02-09T15:09:47.448000Z,2024-02-12T12:46:06.199000Z,2024-02-09T15:09:47.902166Z,1986.0,CDH5AM11,629,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c638a354dced27bfc9511d,63d175eed0c494070d6f77eb,APPROVED,Not Applicable,2024-02-09T14:37:27.011000Z,2024-02-09T15:08:31.337000Z,2024-02-12T12:46:06.427000Z,2024-02-09T15:08:31.870964Z,1865.0,CDH5AM11,55,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
65c638db4c6e0252d7d12a79,6441584c2bff52766e55f7b3,APPROVED,Not Applicable,2024-02-09T14:38:58.963000Z,2024-02-09T15:11:22.835000Z,2024-02-12T12:46:06.634000Z,2024-02-09T15:11:23.304298Z,1944.0,CDH5AM11,421,English,23,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c638ea8a421bf38af912f8,5e4081d067b2d1000ba2ed31,APPROVED,Not Applicable,2024-02-09T14:38:37.376000Z,2024-02-09T15:05:21.010000Z,2024-02-12T12:46:06.867000Z,2024-02-09T15:05:21.493574Z,1604.0,CDH5AM11,201,English,24,Male,Mixed,United States,United Kingdom,United Kingdom,English,No,Full-Time
65c638ee378c2956681b0934,6290d7f8e9893e609919976d,APPROVED,Not Applicable,2024-02-09T14:38:44.062000Z,2024-02-09T15:09:40.891000Z,2024-02-12T12:46:07.094000Z,2024-02-09T15:09:41.466264Z,1857.0,CDH5AM11,638,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65c638f33ab938f207f07d19,63e55ab8223fe6129765e841,APPROVED,Not Applicable,2024-02-09T14:41:11.685000Z,2024-02-09T15:16:27.053000Z,2024-02-12T12:46:07.362000Z,2024-02-09T15:16:27.538863Z,2116.0,CDH5AM11,221,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c6390072b2c2128343fda9,6526ca3a7e8af960de678715,APPROVED,Not Applicable,2024-02-09T14:42:48.918000Z,2024-02-09T15:29:28.549000Z,2024-02-12T12:46:07.634000Z,2024-02-09T15:29:29.190598Z,2800.0,CDH5AM11,159,English,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65c6390655e079a729bfa273,63d8f4efbdb399992e6d1223,APPROVED,Not Applicable,2024-02-09T14:39:30.761000Z,2024-02-09T15:11:00.911000Z,2024-02-12T12:46:07.860000Z,2024-02-09T15:11:01.499092Z,1891.0,CDH5AM11,226,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c63913706eed9b1ae644f2,609c417cf3543ef094823a57,APPROVED,Not Applicable,2024-02-09T14:39:24.938000Z,2024-02-09T15:11:08.618000Z,2024-02-12T12:46:08.112000Z,2024-02-09T15:11:09.144624Z,1904.0,CDH5AM11,385,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65c6391cab016c3b666562d4,5738b41e67421f000e18464c,APPROVED,Not Applicable,2024-02-09T14:39:51.272000Z,2024-02-09T15:09:51.842000Z,2024-02-12T12:46:08.344000Z,2024-02-09T15:09:52.617705Z,1801.0,CDH5AM11,2673,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c639325bb11a1ec9d12a9b,654900cd22d172bcaafff1de,APPROVED,Not Applicable,2024-02-09T14:39:46.157000Z,2024-02-09T16:06:22.472000Z,2024-02-12T12:46:08.821000Z,2024-02-09T16:06:22.927570Z,5197.0,NOCODE,54,English,56,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time
65c639320d67a3aaff145999,6131cf26789b852407155d60,APPROVED,Not Applicable,2024-02-09T14:39:52.827000Z,2024-02-09T15:26:31.127000Z,2024-02-12T12:46:08.562000Z,2024-02-09T15:26:31.697137Z,2799.0,CDH5AM11,452,English,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c63974d5c53892e9f07d7d,652ab49463d36c1a829c48f6,APPROVED,Not Applicable,2024-02-09T14:41:06.366000Z,2024-02-09T15:08:57.995000Z,2024-02-12T12:46:09.187000Z,2024-02-09T15:08:58.457161Z,1672.0,CDH5AM11,83,"Turkish, English",24,Male,Mixed,Turkey,United Kingdom,Turkey,Turkish,No,DATA_EXPIRED
65c6397b4670aacc2ff2a2c0,6019b1b9a5754014416066f8,APPROVED,Not Applicable,2024-02-09T14:41:07.251000Z,2024-02-09T15:11:14.220000Z,2024-02-12T12:46:09.635000Z,2024-02-09T15:11:14.710510Z,1807.0,CDH5AM11,45,"English, German",24,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
65c6397b0d2f8641a7448abc,5f24b029e23a7c0bad4befd2,APPROVED,Not Applicable,2024-02-09T14:46:48.584000Z,2024-02-09T15:33:17.741000Z,2024-02-12T12:46:09.412000Z,2024-02-09T15:33:18.218259Z,2790.0,CDH5AM11,757,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65c639a300eef2eca9803e61,6135fe6b5422515fe7d11e2f,APPROVED,Not Applicable,2024-02-09T14:46:21.769000Z,2024-02-09T15:16:37.952000Z,2024-02-12T12:46:09.841000Z,2024-02-09T15:16:38.469866Z,1817.0,CDH5AM11,305,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c639b24670aacc2ff2a2cf,5bd732dc9760e90001148cd0,APPROVED,Not Applicable,2024-02-09T14:41:59.258000Z,2024-02-09T15:14:18.345000Z,2024-02-12T12:46:10.078000Z,2024-02-09T15:14:18.844740Z,1940.0,CDH5AM11,2523,English,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65c639bf6ecfa654950a53d2,5ecbe220d068807a5425c4de,APPROVED,Not Applicable,2024-02-09T14:42:10.727000Z,2024-02-09T15:09:25.295000Z,2024-02-12T12:46:10.324000Z,2024-02-09T15:09:25.778259Z,1635.0,CDH5AM11,1266,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c639c269a398210704d60a,5f38251e3cec500d267efb92,APPROVED,Not Applicable,2024-02-09T14:42:10.124000Z,2024-02-09T15:14:16.634000Z,2024-02-12T12:46:10.555000Z,2024-02-09T15:14:17.257040Z,1927.0,CDH5AM11,825,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
65c639cdaf6951e4ff111f16,65733a461d9c09dc6c6718eb,APPROVED,Not Applicable,2024-02-09T14:43:11.172000Z,2024-02-09T15:32:11.985000Z,2024-02-12T12:46:10.793000Z,2024-02-09T15:32:12.489499Z,2941.0,CDH5AM11,69,English,28,Male,Black,Nigeria,United Kingdom,Nigeria,Other,No,Part-Time
65c639de659d801ece0e4e66,63d79efd58203fb36a6e7f21,APPROVED,Not Applicable,2024-02-09T14:42:41.266000Z,2024-02-09T15:09:58.145000Z,2024-02-12T12:46:11.111000Z,2024-02-09T15:09:58.651870Z,1637.0,CDH5AM11,622,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c639df01b6ed319ab4d487,5ced7e9f3cad8c00179175af,APPROVED,Not Applicable,2024-02-09T14:43:25.110000Z,2024-02-09T15:13:39.134000Z,2024-02-12T12:46:11.339000Z,2024-02-09T15:13:39.615285Z,1815.0,CDH5AM11,1910,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c639ee903b17aca31b8b94,5d421d6e6247ef001900bdf9,APPROVED,Not Applicable,2024-02-09T14:42:58.934000Z,2024-02-09T15:53:58.136000Z,2024-02-12T12:46:11.551000Z,2024-02-09T15:53:58.597751Z,4260.0,CDH5AM11,1489,English,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c639fcd07501c154341669,5f6fb649d4da20577e29c9fa,APPROVED,Not Applicable,2024-02-09T14:43:12.609000Z,2024-02-09T15:12:51.999000Z,2024-02-12T12:46:11.764000Z,2024-02-09T15:12:52.522327Z,1780.0,CDH5AM11,1658,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63a064e6a7f0bb8b5f304,5e4da2248f2be10718acf61b,APPROVED,Not Applicable,2024-02-09T14:43:34.320000Z,2024-02-09T15:11:36.131000Z,2024-02-12T12:46:11.977000Z,2024-02-09T15:11:36.822298Z,1682.0,CDH5AM11,1774,"Italian, English",39,Male,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
65c63a0ee19eef4f95042237,65427d665be1a0e0dc28a00b,APPROVED,Not Applicable,2024-02-09T14:50:45.974000Z,2024-02-09T15:34:22.030000Z,2024-02-12T12:46:12.197000Z,2024-02-09T15:34:22.516969Z,2617.0,CDH5AM11,100,English,70,Male,Black,Nigeria,United States,Nigeria,English,No,Full-Time
65c63a2f0ed30a450da07dac,6322ed60ec38e968a084ef82,APPROVED,Not Applicable,2024-02-09T14:44:07.519000Z,2024-02-09T15:31:37.525000Z,2024-02-12T12:50:05.349000Z,2024-02-09T15:31:38.058890Z,2851.0,C16EH9UF,380,"Welsh, English",42,Male,White,United Kingdom,United Kingdom,United Kingdom,Welsh,DATA_EXPIRED,DATA_EXPIRED
65c63a396432d161218d0957,6128188a420f8d3f27f8d8b1,APPROVED,Not Applicable,2024-02-09T14:44:32.111000Z,2024-02-09T15:09:57.868000Z,2024-02-12T12:46:12.672000Z,2024-02-09T15:09:58.474029Z,1526.0,CDH5AM11,755,English,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65c63a39309801131f1a1cd7,602cfb8dbc577263b42e3c16,APPROVED,Not Applicable,2024-02-09T14:44:15.287000Z,2024-02-09T15:12:01.425000Z,2024-02-12T12:46:12.431000Z,2024-02-09T15:12:01.928322Z,1667.0,CDH5AM11,1015,"English, Italian",38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63a3b61e4336aa25b9988,5af9769433b0ee00011ee77a,APPROVED,Not Applicable,2024-02-09T14:51:03.471000Z,2024-02-09T15:22:08.819000Z,2024-02-12T12:46:12.887000Z,2024-02-09T15:22:09.348145Z,1866.0,CDH5AM11,147,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65c63a6bf346b0e76d8aa993,6400de584fca5a2408657306,APPROVED,Not Applicable,2024-02-09T14:45:04.630000Z,2024-02-09T15:15:42.820000Z,2024-02-12T12:46:13.100000Z,2024-02-09T15:15:43.331513Z,1839.0,CDH5AM11,240,"English, Bengali",19,Male,Asian,Bangladesh,United States,Bangladesh,English,Yes,Part-Time
65c63a6d1e6e3a754bce81ce,6229ddc0d36899b7962b6cb9,APPROVED,Not Applicable,2024-02-09T14:45:22.197000Z,2024-02-09T15:15:34.548000Z,2024-02-12T12:46:13.304000Z,2024-02-09T15:15:35.135299Z,1813.0,CDH5AM11,1017,"English, German",56,Male,White,Germany,United Kingdom,Germany,German,No,Full-Time
65c63a7503c1f7a6c2b4d4e3,631193fff8094698c07c9ef6,APPROVED,Not Applicable,2024-02-09T14:45:20.572000Z,2024-02-09T15:20:20.362000Z,2024-02-12T12:46:13.530000Z,2024-02-09T15:20:20.949543Z,2100.0,CDH5AM11,600,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63a7c112c8fdac624d6c2,6071d225a6bc9a77e71d801a,APPROVED,Not Applicable,2024-02-09T14:45:20.126000Z,2024-02-09T15:22:09.595000Z,2024-02-12T12:46:13.772000Z,2024-02-09T15:22:10.139977Z,2210.0,CDH5AM11,313,"Arabic, English",46,Male,Other,Kuwait,United Kingdom,United Kingdom,Arabic,No,Full-Time
65c63a7e9d112873a555e318,5dcffb851228d90fbe7a2358,APPROVED,Not Applicable,2024-02-09T14:45:23.455000Z,2024-02-09T15:17:58.828000Z,2024-02-12T12:46:14.008000Z,2024-02-09T15:17:59.540899Z,1956.0,CDH5AM11,659,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63a86f346b0e76d8aa99f,5d1226291a6cf50001cbde23,APPROVED,Not Applicable,2024-02-09T14:48:06.801000Z,2024-02-09T15:37:56.834000Z,2024-02-12T12:46:14.229000Z,2024-02-09T15:37:58.154316Z,2991.0,CDH5AM11,589,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63a885908507e1c0c3ea6,5ec79cbd44972a1fceed2719,APPROVED,Not Applicable,2024-02-09T14:45:28.251000Z,2024-02-09T15:17:41.279000Z,2024-02-12T12:46:14.460000Z,2024-02-09T15:17:41.798153Z,1934.0,CDH5AM11,1892,English,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c63a9a37c948c7f23875f9,580468b40f97120001734d22,APPROVED,Not Applicable,2024-02-09T14:45:55.026000Z,2024-02-09T15:14:52.954000Z,2024-02-12T12:46:14.669000Z,2024-02-09T15:14:53.406139Z,1738.0,CDH5AM11,72,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65c63aa08c7931c0105a64fd,5e64f63fe8177d2669776c08,APPROVED,Not Applicable,2024-02-09T14:45:52.102000Z,2024-02-09T15:16:06.615000Z,2024-02-12T12:46:14.887000Z,2024-02-09T15:16:07.354566Z,1815.0,CDH5AM11,1811,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63aa1d0c2177e043523df,5f09fab615ee6b0ab5235b15,APPROVED,Not Applicable,2024-02-09T14:45:53.390000Z,2024-02-09T15:15:02.649000Z,2024-02-12T12:46:15.103000Z,2024-02-09T15:15:03.551093Z,1750.0,CDH5AM11,1248,English,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63aac112c8fdac624d6dc,63d7a6bd88c110589801cbf8,APPROVED,Not Applicable,2024-02-09T14:46:04.845000Z,2024-02-09T15:12:28.358000Z,2024-02-12T12:46:15.304000Z,2024-02-09T15:12:28.914216Z,1584.0,CDH5AM11,154,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
65c63aba0d67a3aaff145a21,62d132acb69af7bf169cdbb8,APPROVED,Not Applicable,2024-02-09T14:47:01.271000Z,2024-02-09T15:13:41.338000Z,2024-02-12T12:46:15.530000Z,2024-02-09T15:13:41.888465Z,1601.0,CDH5AM11,415,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63b77c01390335781e639,62a4d721a9d118a25be1ed3f,APPROVED,Not Applicable,2024-02-09T14:49:43.372000Z,2024-02-09T15:19:24.983000Z,2024-02-12T12:46:15.784000Z,2024-02-09T15:19:25.532670Z,1782.0,CDH5AM11,969,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63b8b75830293a68fb697,5b14532ce9270900013c5bf6,APPROVED,Not Applicable,2024-02-09T14:49:55.588000Z,2024-02-09T15:19:23.071000Z,2024-02-12T12:46:16Z,2024-02-09T15:19:23.689960Z,1768.0,CDH5AM11,2523,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c63d6ab610aaeae0c76454,637e1c5a4cf3a6a0f0acd67c,APPROVED,Not Applicable,2024-02-09T14:58:11.781000Z,2024-02-09T15:24:28.878000Z,2024-02-12T12:46:16.233000Z,2024-02-09T15:24:29.378727Z,1578.0,CDH5AM11,561,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63e69fb1b8e995b44978c,63ecfe8661889f0486bec1dc,APPROVED,Not Applicable,2024-02-09T15:03:37.921000Z,2024-02-09T15:37:43.131000Z,2024-02-12T12:46:16.501000Z,2024-02-09T15:37:45.646994Z,2046.0,CDH5AM11,769,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c633db67e8ab08ce36285f,652007c45512c4c2c2a95f5b,APPROVED,Not Applicable,2024-02-09T14:18:25.547000Z,2024-02-09T15:00:27.872000Z,2024-02-12T12:45:41.615000Z,2024-02-09T15:00:28.396691Z,2523.0,CDH5AM11,658,English,52,Female,Black,United States,United States,United States,English,Yes,Full-Time
65c633ff6bd4b12328028482,5cba2e9af429ff00159dda71,APPROVED,Not Applicable,2024-02-09T14:17:35.708000Z,2024-02-09T14:55:21.172000Z,2024-02-12T12:45:42.014000Z,2024-02-09T14:55:21.632912Z,2266.0,CDH5AM11,1643,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c634267649db62f82c10a2,5e1378d34babe39a418f11c2,APPROVED,Not Applicable,2024-02-09T14:18:21.316000Z,2024-02-09T14:48:37.417000Z,2024-02-12T12:45:42.283000Z,2024-02-09T14:48:38.050762Z,1817.0,CDH5AM11,660,English,70,Female,White,United Kingdom,United Kingdom,Ireland,English,DATA_EXPIRED,DATA_EXPIRED
65c63434c09c8c51ab2a6785,5ae996f678b0060001e69de6,APPROVED,Not Applicable,2024-02-09T14:18:39.108000Z,2024-02-09T14:47:25.564000Z,2024-02-12T12:45:42.548000Z,2024-02-09T14:47:26.869937Z,1727.0,CDH5AM11,841,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65c6348420bd5ebc3342ed80,5d5d679523830c00015c8963,APPROVED,Not Applicable,2024-02-09T14:20:08.305000Z,2024-02-09T14:46:39.714000Z,2024-02-12T12:45:42.828000Z,2024-02-09T14:46:40.247162Z,1592.0,CDH5AM11,739,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
65c6349480beb201a1cd16f0,5b4f382f37f7a4000131a581,APPROVED,Not Applicable,2024-02-09T14:20:10.571000Z,2024-02-09T14:50:07.967000Z,2024-02-12T12:45:43.080000Z,2024-02-09T14:50:08.608843Z,1798.0,CDH5AM11,546,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c6355ff02ff417f7ce8280,6501c8cb4c0e3b37716675c3,APPROVED,Not Applicable,2024-02-09T14:23:31.419000Z,2024-02-09T14:53:27.606000Z,2024-02-12T12:45:43.321000Z,2024-02-09T14:53:28.242099Z,1797.0,CDH5AM11,20,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c63587b91b91fe4424d7a7,5c70179d21beb1000181b41b,APPROVED,Not Applicable,2024-02-09T14:24:14.667000Z,2024-02-09T14:54:20.107000Z,2024-02-12T12:45:43.597000Z,2024-02-09T14:54:20.780344Z,1806.0,CDH5AM11,59,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c635ae22b9ec6b4124d6a3,62fb94b93247b981abafeb05,APPROVED,Not Applicable,2024-02-09T14:25:02.475000Z,2024-02-09T14:50:09.104000Z,2024-02-12T12:45:43.893000Z,2024-02-09T14:50:09.618561Z,1507.0,CDH5AM11,70,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65c635b7d73e96a14be910f7,587b38ec3962c30001276c81,APPROVED,Not Applicable,2024-02-09T14:25:02.325000Z,2024-02-09T14:53:01.367000Z,2024-02-12T12:45:44.183000Z,2024-02-09T14:53:01.838384Z,1680.0,CDH5AM11,2312,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c635ced09c35da960ba6db,5bed63da5d42970001d4f145,APPROVED,Not Applicable,2024-02-09T14:25:27.689000Z,2024-02-09T14:53:28.798000Z,2024-02-12T12:45:44.442000Z,2024-02-09T14:53:29.421328Z,1682.0,CDH5AM11,1125,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65c635d98b7b3d02ceaa31ff,5a6b844fe6cc4a0001b6a656,APPROVED,Not Applicable,2024-02-09T14:29:28.225000Z,2024-02-09T15:05:26.145000Z,2024-02-12T12:45:44.733000Z,2024-02-09T15:05:26.635208Z,2158.0,CDH5AM11,1500,English,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c635e0bfb30fd86dabdb90,6149aa576e63ebf7017287c3,APPROVED,Not Applicable,2024-02-09T14:25:55.414000Z,2024-02-09T15:00:31.727000Z,2024-02-12T12:45:45.017000Z,2024-02-09T15:00:32.219015Z,2077.0,CDH5AM11,348,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c635fed792d4a2501aa098,57739704c1b42d0001a58ae6,APPROVED,Not Applicable,2024-02-09T14:26:53.536000Z,2024-02-09T14:54:38.060000Z,2024-02-12T12:45:45.281000Z,2024-02-09T14:54:38.630170Z,1665.0,CDH5AM11,1012,English,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65c636161dd46bac32482669,653bb9ac59c92c4b9f32f258,APPROVED,Not Applicable,2024-02-09T14:26:57.871000Z,2024-02-09T14:55:03.290000Z,2024-02-12T12:45:45.531000Z,2024-02-09T14:55:03.904687Z,1686.0,CDH5AM11,72,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
