Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6631257df0fa9c1fe8352a4c,5c2d0d21e263990001799ef3,APPROVED,Not Applicable,2024-04-30T17:16:38.421000Z,2024-04-30T18:01:08.394000Z,2024-05-13T14:39:09.345000Z,2024-04-30T18:02:14.566972Z,2670.0,CD9A7ZYU,142,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
663125c4b91e1b33a9c289e7,6452ff6d63dadbe1b5f26962,APPROVED,Not Applicable,2024-04-30T17:09:49.483000Z,2024-04-30T17:51:12.182000Z,2024-05-13T14:39:09.541000Z,2024-04-30T17:54:25.724928Z,2483.0,CD9A7ZYU,199,"English, Urdu, Hindi",22,Female,Asian,Pakistan,United Kingdom,Pakistan,English,DATA_EXPIRED,Full-Time
663126340accbfcaabf5235b,615c292d2f6661d09673fa9e,APPROVED,Not Applicable,2024-04-30T17:11:36.427000Z,2024-04-30T18:01:10.005000Z,2024-05-13T14:39:10.039000Z,2024-04-30T18:02:14.654086Z,2974.0,CD9A7ZYU,664,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6631264ef0fa9c1fe8352a7c,60b7cd1687a411b4e02eba3c,APPROVED,Not Applicable,2024-04-30T17:11:44.953000Z,2024-04-30T17:47:45.100000Z,2024-05-13T14:39:10.215000Z,2024-04-30T17:47:45.711860Z,2161.0,CD9A7ZYU,166,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663126ae1e3a635c348cb409,63d79cac1852922e848ac9b7,APPROVED,Not Applicable,2024-04-30T17:13:31.575000Z,2024-04-30T17:53:11.130000Z,2024-05-13T14:39:10.407000Z,2024-04-30T17:56:12.694760Z,2380.0,CD9A7ZYU,266,"English, Portuguese",19,Male,Mixed,Brazil,United Kingdom,United Kingdom,English,No,Part-Time
663126e0d8f29b03f4d40d95,60dfa733c0c7432bf3252a72,APPROVED,Not Applicable,2024-04-30T17:14:17.164000Z,2024-04-30T17:47:30.661000Z,2024-05-13T14:39:10.636000Z,2024-04-30T17:47:31.298405Z,1994.0,CD9A7ZYU,246,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6631271e6b8c6642081d6b8a,5beb492b5324b10001c26ae8,APPROVED,Not Applicable,2024-04-30T17:15:46.402000Z,2024-04-30T18:01:48.974000Z,2024-05-13T14:39:10.846000Z,2024-04-30T18:02:16.377357Z,2763.0,CD9A7ZYU,1075,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663127461a3cf080fcb62673,66154a121f5af36443bfb0ea,APPROVED,Not Applicable,2024-04-30T17:15:58.683000Z,2024-04-30T18:17:00.669000Z,2024-05-13T14:39:11.132000Z,2024-04-30T18:19:06.420885Z,3662.0,CD9A7ZYU,0,English,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
6631277062893f9ebc5160f0,60d6befca58e40d0c63bba9f,APPROVED,Not Applicable,2024-04-30T17:17:33.969000Z,2024-04-30T18:21:49.771000Z,2024-05-13T14:39:11.571000Z,2024-04-30T18:22:02.230533Z,3856.0,CD9A7ZYU,1117,English,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
663127baaafe849e74d63256,65b26d22e05abe62ab349094,APPROVED,Not Applicable,2024-04-30T17:17:53.753000Z,2024-04-30T18:12:13.876000Z,2024-05-13T14:39:11.750000Z,2024-04-30T18:12:14.397419Z,3261.0,NOCODE,40,English,64,Male,Black,United States,United States,United States,English,No,Full-Time
663127c92396c84e680f6dd9,655e31cb86cbacf5fca7f68c,APPROVED,Not Applicable,2024-04-30T17:18:11.551000Z,2024-04-30T18:01:13.582000Z,2024-05-13T14:39:11.947000Z,2024-04-30T18:02:14.924699Z,2583.0,CD9A7ZYU,304,English,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
663128338d740efc984f44c3,64f20ee199492707b9c9cf7c,APPROVED,Not Applicable,2024-04-30T17:19:58.222000Z,2024-04-30T17:53:51.443000Z,2024-05-13T14:39:12.120000Z,2024-04-30T18:56:31.435313Z,2034.0,CD9A7ZYU,244,English,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6631284e82b285a568dcc9fe,5f217bb7319efd31bbc3b5c4,APPROVED,Not Applicable,2024-04-30T17:20:18.997000Z,2024-04-30T17:54:57.609000Z,2024-05-13T14:39:12.306000Z,2024-04-30T17:57:20.714827Z,2079.0,CD9A7ZYU,223,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6631286e8bd6a2089e2fed0a,604feef406aff6d7f01335fb,APPROVED,Not Applicable,2024-04-30T17:20:57.149000Z,2024-04-30T18:02:20.788000Z,2024-05-13T14:39:12.466000Z,2024-04-30T18:02:21.402700Z,2484.0,CD9A7ZYU,61,English,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6631287d436ce153696c1955,56a8059fc897370006237090,APPROVED,Not Applicable,2024-04-30T17:28:36.616000Z,2024-04-30T18:15:36.350000Z,2024-05-13T14:39:12.668000Z,2024-04-30T18:15:36.946379Z,2820.0,CD9A7ZYU,793,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6631289cffa13ca97c39b0e7,60fcdff26bb26dd7471b35a2,APPROVED,Not Applicable,2024-04-30T17:21:36.935000Z,2024-04-30T18:01:42.780000Z,2024-05-13T14:39:12.873000Z,2024-04-30T18:02:16.055523Z,2406.0,CD9A7ZYU,199,"English, Somali",30,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663128abc2a4cf02cfe37fe5,663109baef5a7c3376ccbdd3,APPROVED,Not Applicable,2024-04-30T17:21:53.693000Z,2024-04-30T18:00:36.792000Z,2024-05-13T14:39:13.064000Z,2024-04-30T18:02:12.527438Z,2324.0,CD9A7ZYU,2,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
663128cd2878e16fdd759ee0,5ee8c49b2a64f71e8c13c6e8,APPROVED,Not Applicable,2024-04-30T17:22:21.530000Z,2024-04-30T18:14:36.196000Z,2024-05-13T14:39:13.391000Z,2024-04-30T18:14:43.885116Z,3135.0,CD9A7ZYU,259,"English, Italian, Spanish",25,Male,White,Italy,United Kingdom,Italy,Italian,DATA_EXPIRED,Full-Time
663128e1f67790fcac8d97f7,5dbeff1694f30b3a8f57dfd9,APPROVED,Not Applicable,2024-04-30T17:22:41.450000Z,2024-04-30T18:00:32.140000Z,2024-05-13T14:39:13.552000Z,2024-04-30T18:02:11.677389Z,2271.0,CD9A7ZYU,577,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
663128f1b0d07b894147dcf3,60e867f20eaadeba41448d67,APPROVED,Not Applicable,2024-04-30T17:23:01.925000Z,2024-04-30T18:08:14.198000Z,2024-05-13T14:39:13.749000Z,2024-04-30T18:09:54.864430Z,2713.0,CD9A7ZYU,651,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6631290ab2bbcfb126af25a8,5ffcb7ca44be0316fac888e7,APPROVED,Not Applicable,2024-04-30T17:23:30.601000Z,2024-04-30T18:04:59.972000Z,2024-05-13T14:39:13.936000Z,2024-04-30T18:05:00.693542Z,2490.0,CD9A7ZYU,831,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66312919ed7d503bf1be4ded,5e8d96efe32229018dec69dd,APPROVED,Not Applicable,2024-04-30T17:23:44.266000Z,2024-04-30T18:06:38.986000Z,2024-05-13T14:39:14.103000Z,2024-04-30T18:09:34.685418Z,2575.0,CD9A7ZYU,1282,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6631291b5f6743b266b74975,6346a413919549f694fa4a77,APPROVED,Not Applicable,2024-04-30T17:23:43.663000Z,2024-04-30T18:01:50.131000Z,2024-05-13T14:39:14.324000Z,2024-04-30T18:02:16.448132Z,2287.0,CD9A7ZYU,70,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66312952b6bc9a26eab605fa,5d2dbd506258f0000130b971,APPROVED,Not Applicable,2024-04-30T17:24:38.662000Z,2024-04-30T18:07:46.364000Z,2024-05-13T14:39:14.495000Z,2024-04-30T18:09:50.929867Z,2588.0,CD9A7ZYU,749,English,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
663129641b8ddf1b45bd01e2,5dfe77c2f9e750afd4f58dda,APPROVED,Not Applicable,2024-04-30T17:24:52.113000Z,2024-04-30T17:39:35.356000Z,2024-05-13T14:39:14.671000Z,2024-04-30T17:39:36.526123Z,884.0,NOCODE,246,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6631297310ee07be30f523f6,6149d516a3c16102a1a816bb,APPROVED,Not Applicable,2024-04-30T17:27:14.730000Z,2024-04-30T18:04:17.005000Z,2024-05-13T14:39:14.841000Z,2024-04-30T18:04:17.614083Z,2223.0,CD9A7ZYU,975,English,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66312975ffdb7428e5a4c9b9,5c637726938ac700011f45cf,APPROVED,Not Applicable,2024-04-30T17:25:26.557000Z,2024-04-30T18:07:50.471000Z,2024-05-13T14:39:15.015000Z,2024-04-30T18:09:51.582688Z,2544.0,CD9A7ZYU,865,English,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
663129765bf47a18838490bb,5f63e42e2592d1154fe999de,APPROVED,Not Applicable,2024-04-30T17:25:20.398000Z,2024-04-30T18:03:08.761000Z,2024-05-13T14:39:15.203000Z,2024-04-30T18:03:09.357639Z,2269.0,CD9A7ZYU,311,"English, Spanish",34,Male,White,Spain,United Kingdom,Spain,Spanish,No,Full-Time
66312998ccfc95903eb7a44d,66081bed6b4fef37260d9423,APPROVED,Not Applicable,2024-04-30T17:25:51.686000Z,2024-04-30T18:02:24.424000Z,2024-05-13T14:39:15.362000Z,2024-04-30T18:02:25.306722Z,2193.0,CD9A7ZYU,6,English,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
663129aa88fe3368844f4457,662fa510da9222d82367d06c,APPROVED,Not Applicable,2024-04-30T17:26:12.852000Z,2024-04-30T18:07:10.615000Z,2024-05-13T14:39:15.553000Z,2024-04-30T18:09:42.815969Z,2458.0,CD9A7ZYU,5,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
663129b22396c84e680f6e30,58ad509da7d4580001044215,APPROVED,Not Applicable,2024-04-30T17:26:28.123000Z,2024-04-30T18:12:02.120000Z,2024-05-13T14:39:15.740000Z,2024-04-30T18:12:02.757999Z,2734.0,CD9A7ZYU,1142,English,50,Female,Other,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
