Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6578918faf43e773b4d18fe3,58456eba000f1000010eb97c,RETURNED,2023-12-12T17:00:16.026000Z,,,,,,1452,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657897d8433879f8e69c416a,6145135f01ab17bf41e67820,RETURNED,2023-12-12T17:27:26.386000Z,,,,,,1227,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578982a5f7970a583a3591d,63655c008926038bcc6308f2,RETURNED,2023-12-12T17:28:34.002000Z,,,,,,431,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789ab105e58bfc92ca591d,5ec784a2543cc11e202c0c85,RETURNED,2023-12-12T17:38:59.492000Z,,,,,,550,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789ad3de7d151211c1f10a,637e3bedd8c3601a81a65889,RETURNED,2023-12-12T17:39:35.269000Z,,,,,,881,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789b6b99d43867bcc04ffd,63d7b5321ace6099e3a83386,RETURNED,2023-12-12T17:42:07.280000Z,,,,,,893,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789b940d147e887a632214,5c9c7cc072bf7f0017b6b798,RETURNED,2023-12-12T17:42:55.290000Z,,,,,,1614,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789c62c0c871edb3c4dc4c,6527ee1286cbfa79299de373,RETURNED,2023-12-12T17:46:17.939000Z,,,,,,314,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789e11d8177a33a02e6605,59d3bc2147f4e80001a6c559,RETURNED,2023-12-12T17:53:30.163000Z,,,,,,1978,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789e25bc4e2ed3f723d956,62c4590804317dc197ecbe8a,RETURNED,2023-12-12T17:54:04.067000Z,,,,,,1515,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65789e9cde7d151211c1f1c9,6536a9f1978ba198e27ba3bf,RETURNED,2023-12-12T17:57:14.010000Z,,,,,,248,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a1b9827c7ec39bde4ac8,63d7bea144b8a11f63c2a763,RETURNED,2023-12-12T18:09:14.855000Z,,,,,,855,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a1f5dc6854b02991c8fc,5fe9284c2c2ee63925e41e5d,RETURNED,2023-12-12T18:10:03.350000Z,,,,,,1484,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a20a646c5c282fe6cfc7,58f669cefb4d7500014af69b,RETURNED,2023-12-12T18:10:43.311000Z,,,,,,3443,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a4095f7970a583a35ade,62d2c9d825a0449c13aa42cc,RETURNED,2023-12-12T18:28:49.132000Z,,,,,,1017,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a42a253cc8d2b1c77248,5ea07f2c55a2bd050fd8f70b,RETURNED,2023-12-12T18:20:29.400000Z,,,,,,1216,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a4e2437f7f9c60ad03d9,60f69c70227ff30c0cf55e07,RETURNED,2023-12-12T18:22:29.555000Z,,,,,,432,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a5246457e054e58a7a20,6507286a2790fa51e22498ee,RETURNED,2023-12-12T18:25:51.611000Z,,,,,,344,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a5e7c35a16f4eaa99cce,5e905b870e5d2835cc8af918,RETURNED,2023-12-12T18:26:51.853000Z,,,,,,130,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a6505f7970a583a35b2f,5c92f797803bff0017fef8dd,RETURNED,2023-12-12T18:38:32.569000Z,,,,,,1780,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a655bc4e2ed3f723db0b,63d7c801f0f4b174dc23d777,RETURNED,2023-12-12T18:28:41.624000Z,,,,,,1135,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a66b777425726b0a3a91,641ecfa9f83175a3d9f63636,RETURNED,2023-12-12T18:29:03.895000Z,,,,,,779,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a693c14aa4c1cafde53b,5780d9a1900cc80001d2d1c2,RETURNED,2023-12-12T18:29:46.703000Z,,,,,,3560,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a6b03766d55ce7c06a98,64163b7fba78217f4b18b12f,RETURNED,2023-12-12T18:30:13.895000Z,,,,,,396,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a6b6ca0e248c6074b787,637fcee60a8378c1c3a65898,RETURNED,2023-12-12T18:30:20.597000Z,,,,,,1139,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a6ed178096ae3bdc7fc3,62f3b543dce069211e8e982c,RETURNED,2023-12-12T18:31:09.565000Z,,,,,,1524,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a6f6926525f7e5005e43,62c8391cd913ab9b5317d5f9,RETURNED,2023-12-12T18:31:25.397000Z,,,,,,1409,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a70a8588172a4b91139d,63c58429db2b7daf0f67d60d,RETURNED,2023-12-12T18:31:42.574000Z,,,,,,1461,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578a8178ad7cccc595cda3d,6385fd4f0e0133c619851b7e,RETURNED,2023-12-12T18:36:07.119000Z,,,,,,941,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578aa1a20828e8e749eb1c1,63039f41fa5c21d483996be2,TIMED-OUT,2023-12-12T18:44:47.711000Z,,,,18047250.0,,1566,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,Not Applicable
6578ad3c78980b0c4f90542d,657353e84d1080cd9c53b962,RETURNED,2023-12-12T18:58:24.492000Z,,,,,,552,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578ad999411c8d1d1b4f23d,63469effac5117e39352c13b,RETURNED,2023-12-12T18:59:42.967000Z,,,,,,1702,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578ae0d21f92ef52edab9ec,6550f2251d9826a9f131c6ed,RETURNED,2023-12-12T19:08:20.327000Z,2023-12-12T20:30:52.572000Z,,2023-12-12T20:30:53.299000Z,,NOCODE,206,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578bf52216630db0756c53a,63d8267294c685a091016df0,RETURNED,2023-12-12T20:15:55.065000Z,,,,,,1159,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6578bffc1a93793d1930255e,639b9b047b98a3d09a77a6c6,RETURNED,2023-12-12T20:19:18.575000Z,2023-12-12T21:43:08.436000Z,,2023-12-12T21:43:09.528000Z,,NOCODE,1115,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65788e7a873b6a6fd4306628,61105c7901ac4fea4f63344a,APPROVED,2023-12-12T16:47:02.994000Z,2023-12-12T17:15:42.765000Z,2023-12-13T09:39:28.725000Z,2023-12-12T17:15:43.596000Z,1720.0,CDH5AM11,197,"English, Polish",25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65788eb0b306e119ff26ca8c,603c03a28512c295187c1891,APPROVED,2023-12-12T16:48:59.063000Z,2023-12-12T17:15:37.594000Z,2023-12-13T09:42:29.588000Z,2023-12-12T17:15:38.465000Z,1599.0,CDH5AM11,470,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
65788ecdd26740f38dbb3bd0,63b6ce96a9e455f575cf0379,APPROVED,2023-12-12T16:48:22.055000Z,2023-12-12T17:18:16.601000Z,2023-12-13T09:37:35.939000Z,2023-12-12T17:18:17.522000Z,1795.0,CDH5AM11,513,English,25,Female,Black,United States,United States,United States,English,Yes,Part-Time,Not Applicable
65788ede564fbabb875a8064,65452b2decb32a279cc02cbe,APPROVED,2023-12-12T16:48:39.165000Z,2023-12-12T17:17:31.671000Z,2023-12-13T09:44:00.617000Z,2023-12-12T17:17:32.485000Z,1733.0,CDH5AM11,341,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65788f1000087a8a0e3ad899,65779672976f3959caadd390,APPROVED,2023-12-12T16:49:57.337000Z,2023-12-12T17:25:49.580000Z,2023-12-13T09:34:23.126000Z,2023-12-12T17:25:50.361000Z,2153.0,CDH5AM11,21,"English, Welsh",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65789038b0a1c07f928a8237,6439472c442017236529e944,APPROVED,2023-12-12T16:54:28.946000Z,2023-12-12T17:37:11.201000Z,2023-12-13T09:31:09.617000Z,2023-12-12T17:37:12.039000Z,2563.0,CDH5AM11,179,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
657890ca564fbabb875a80f4,64ef68f6a71e079b1239a4f3,APPROVED,2023-12-12T16:57:01.439000Z,2023-12-12T17:39:55.451000Z,2023-12-13T09:51:05.293000Z,2023-12-12T17:39:56.180000Z,2575.0,NOCODE,133,"English, Japanese",24,Female,Asian,Japan,United Kingdom,Japan,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
657890da5467323d952bd597,63d5624d4f5f004787f5680e,APPROVED,2023-12-12T16:57:38.489000Z,2023-12-12T17:23:32.294000Z,2023-12-13T09:54:57.087000Z,2023-12-12T17:23:33.134000Z,1554.0,NOCODE,406,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Not Applicable
