Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6627eb217234cc264adea189,66049d4bf33e53843c56175c,APPROVED,Not Applicable,2024-04-23T17:09:11.373000Z,2024-04-23T18:01:55.284000Z,2024-05-13T14:37:55.150000Z,2024-04-23T18:09:04.451558Z,3164.0,CD9A7ZYU,3,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627eb6974469aadf1024c17,5e3ac618244f9d2e00f2aba1,APPROVED,Not Applicable,2024-04-23T17:10:16.405000Z,2024-04-23T17:43:45.785000Z,2024-05-13T14:38:15.225000Z,2024-04-23T17:48:33.939231Z,2010.0,CD9A7ZYU,164,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6627eb6c01561331bca3b34d,608fdbc4196e5708ed3f291a,APPROVED,Not Applicable,2024-04-23T17:10:31.172000Z,2024-04-23T17:53:27.452000Z,2024-05-13T14:37:55.999000Z,2024-04-23T17:58:30.056782Z,2577.0,CD9A7ZYU,554,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627eb8457a0edf2a171073f,6010571dc1152033ac3bc4ca,APPROVED,Not Applicable,2024-04-23T17:12:40.289000Z,2024-04-23T18:11:18.076000Z,2024-05-13T14:38:15.460000Z,2024-04-23T18:18:07.832129Z,3518.0,CD9A7ZYU,956,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627ece1777ce16e2f09454b,63ad82b1461f02fdca26b7ed,APPROVED,Not Applicable,2024-04-23T17:17:26.343000Z,2024-04-23T18:54:48.654000Z,2024-05-13T14:38:15.713000Z,2024-04-23T19:01:11.254511Z,5843.0,NOCODE,195,English,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627ece6506c37a827dea1db,63b46b4cb554f946b60fd1d6,APPROVED,Not Applicable,2024-04-23T17:17:22.087000Z,2024-04-23T18:54:37.818000Z,2024-05-13T14:37:57.092000Z,2024-04-23T19:00:59.429855Z,5836.0,NOCODE,170,English,72,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6627ed241ada4a5281a45c80,63ac69ac461e034cde56751a,APPROVED,Not Applicable,2024-04-23T17:18:27.262000Z,2024-04-23T18:54:27.798000Z,2024-05-13T14:38:15.930000Z,2024-04-23T19:00:49.196130Z,5761.0,NOCODE,259,English,66,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6627ed34631c136998c4d700,6551076eb7c97ca76c867cf3,APPROVED,Not Applicable,2024-04-23T17:17:54.977000Z,2024-04-23T18:12:56.046000Z,2024-05-13T14:37:57.567000Z,2024-04-23T18:19:24.535003Z,3302.0,CD9A7ZYU,89,English,44,Female,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Due to start a new job within the next month
6627ed487216ee448f4c07e4,63ea445c759d5bf0e3f63739,APPROVED,Not Applicable,2024-04-23T17:18:00.732000Z,2024-04-23T18:21:44.412000Z,2024-05-13T14:38:16.145000Z,2024-04-23T18:26:02.817027Z,3824.0,CD9A7ZYU,193,"Swahili, English",21,Male,Black,Kenya,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
6627ed55528a50cda9496d7d,5d63f1c316b801001a4c4423,APPROVED,Not Applicable,2024-04-23T17:18:27.343000Z,2024-04-23T17:52:26.375000Z,2024-05-13T14:38:16.349000Z,2024-04-23T17:57:20.007304Z,2040.0,CD9A&amp;ZYU,225,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627ed7b568fed04e08ed3b5,5f21224ca1a41d48cd4fc726,APPROVED,Not Applicable,2024-04-23T17:19:13.572000Z,2024-04-23T17:56:30.962000Z,2024-05-13T14:38:16.532000Z,2024-04-23T18:01:44.097556Z,2238.0,CD9A7ZYU,1249,English,49,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6627eda4acb61b6e783ab5bf,63f7801f494a8b49c7bb360f,APPROVED,Not Applicable,2024-04-23T17:19:45.352000Z,2024-04-23T17:56:30.968000Z,2024-05-13T14:38:16.796000Z,2024-04-23T18:01:33.307407Z,2206.0,CD9A7ZYU,150,"Romanian, English",24,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
6627ee1d9f427223f3e1fbe8,5e0b87eb58a5c73bdc9aa47b,APPROVED,Not Applicable,2024-04-23T17:23:24.242000Z,2024-04-23T18:01:35.286000Z,2024-05-13T14:38:17.001000Z,2024-04-23T18:08:59.638468Z,2292.0,CD9A7ZYU,926,"English, Spanish",22,Male,Other,DATA_EXPIRED,United States,Mexico,DATA_EXPIRED,No,DATA_EXPIRED
6627efb8cfe16cd3240d958a,5ea02624b2f3340315379553,APPROVED,Not Applicable,2024-04-23T17:28:38.989000Z,2024-04-23T18:06:18.542000Z,2024-05-13T14:38:17.210000Z,2024-04-23T18:12:21.402342Z,2260.0,CD9A7ZYU,215,English,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6627f1ae7219cb6088554941,586fabdf2bd3c900018599a9,APPROVED,Not Applicable,2024-04-23T17:36:51.419000Z,2024-04-23T18:14:26.575000Z,2024-05-13T14:38:17.457000Z,2024-04-23T18:20:24.361615Z,2256.0,CD9A7ZYU,1096,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
