"PROLIFIC_PID","t_step1_keyresp.rt","t_step2_keyresp.rt","t_step1_keyresp.keys","t_step1_stimLeft_name","t_step1_stimRight_name","t_step2_stim","t_step2_basket","globa_score","t_points","t_mult","t_reward_flag","stimLeft_filename","stimLeft_deact_filename","stimRight_filename","stimRight_deact_filename","forest_filename","basket_filename"
"5af4813048ecff00013534d9",0.813,0.576,"k","purple_gnome","pink_gnome","bright_forest","yellow_basket",2078,20,5,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.479,0.475,"k","green_gnome","blue_gnome","bright_forest","yellow_basket",2081,3,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.51,0.494,"k","green_gnome","blue_gnome","bright_forest","yellow_basket",2083,2,1,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.577,0.49,"k","purple_gnome","pink_gnome","bright_forest","yellow_basket",2086,3,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.612,0.846,"k","yellow_gnome","red_gnome","bright_forest","yellow_basket",2111,25,5,1,"ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.627,0.508,"k","purple_gnome","pink_gnome","bright_forest","yellow_basket",2117,6,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.528,0.51,"k","purple_gnome","pink_gnome","bright_forest","yellow_basket",2123,6,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.492,0.547,"s","purple_gnome","pink_gnome","dark_forest","red_basket",2130,7,1,1,"ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5af4813048ecff00013534d9",0.594,0.508,"k","orange_gnome","brown_gnome","dark_forest","red_basket",2139,9,1,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5af4813048ecff00013534d9",0.492,0.356,"k","brown_gnome","orange_gnome","bright_forest","yellow_basket",2184,45,5,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.59,0.542,"k","red_gnome","yellow_gnome","dark_forest","red_basket",2192,8,1,1,"ressources/step1_stim6.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim7.png","ressources/step1_smallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5af4813048ecff00013534d9",0.643,0.525,"k","green_gnome","blue_gnome","bright_forest","yellow_basket",2237,45,5,1,"ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.994,0.727,"s","blue_gnome","green_gnome","bright_forest","yellow_basket",2282,45,5,1,"ressources/step1_stim4.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim5.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.692,0.428,"k","orange_gnome","brown_gnome","dark_forest","red_basket",2317,35,5,1,"ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
"5af4813048ecff00013534d9",0.609,0.592,"k","brown_gnome","orange_gnome","bright_forest","yellow_basket",2321,4,1,1,"ressources/step1_stim1.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim8.png","ressources/step1_smallGnome_deact.png","ressources/step2_background1.png","ressources/step2_stim1.png"
"5af4813048ecff00013534d9",0.717,0.558,"k","pink_gnome","purple_gnome","dark_forest","red_basket",2327,6,1,1,"ressources/step1_stim3.png","ressources/step1_tallGnome_deact.png","ressources/step1_stim2.png","ressources/step1_tallGnome_deact.png","ressources/step2_background2.png","ressources/step2_stim2.png"
