"PROLIFIC_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","bright_forest_basket_name","bright_forest_basket_file","dark_forest_basket_name","dark_forest_basket_file","msg"
"60b7cd1687a411b4e02eba3c","brown_gnome","ressources/step1_stim1.png",4,"ressources/step1_tallGnome_deact.png","dark_forest","purple_gnome","ressources/step1_stim2.png",2,"ressources/step1_tallGnome_deact.png","bright_forest","pink_gnome","ressources/step1_stim3.png",4,"ressources/step1_tallGnome_deact.png","bright_forest","blue_gnome","ressources/step1_stim4.png",3,"ressources/step1_tallGnome_deact.png","dark_forest","green_gnome","ressources/step1_stim5.png",2,"ressources/step1_smallGnome_deact.png","dark_forest","red_gnome","ressources/step1_stim6.png",1,"ressources/step1_smallGnome_deact.png","bright_forest","yellow_gnome","ressources/step1_stim7.png",1,"ressources/step1_smallGnome_deact.png","dark_forest","orange_gnome","ressources/step1_stim8.png",3,"ressources/step1_smallGnome_deact.png","bright_forest","red_basket","ressources/step2_stim2.png","yellow_basket","ressources/step2_stim1.png","On each slide you will see 2 different coloured gnomes. Depending on the gnome you get you will always see a red or yellow basket. Keep note of this. I.E You have a Red/Green gnome the Red gnome has a yellow basket and the green gnome has a red basket. For the first part you will notice that the red basket provides more mushrooms however after a while this will switch to the red gnome with the yellow basket providing more mushrooms. If you get 3 mushrooms in the basket the next time click the opposite gnome as this will provide the most. Keep going until you see that basket proving less mushrooms then go back to selecting the other gnome. "
